Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	307.623609705653180E-12	10.978028437185481E-9
50.000000000000007E+0	1.188332448415205E-9	74.354959030016667E-9
51.000000000000007E+0	279.896701597252070E-12	7.926247140365663E-9
52.000000000000007E+0	99.350933469728586E-12	877.333793464130900E-12
53.000000000000007E+0	267.881976618414710E-12	3.921420175085391E-9
54.000000000000007E+0	161.641575301009220E-12	3.847406374824281E-9
55.000000000000007E+0	254.113818771954810E-12	5.353544540030238E-9
56.000000000000007E+0	295.599937413265540E-12	5.919604909513317E-9
57.000000000000007E+0	182.356251713572210E-12	7.949201622374698E-9
58.000000000000007E+0	89.311821230732788E-12	11.302532368087776E-9
59.000000000000007E+0	19.126385167127587E-12	16.837108332979427E-9
60.000000000000007E+0	14.312464574730503E-12	22.335124612777397E-9
61.000000000000007E+0	143.588244150134740E-12	29.966392299440901E-9
62.000000000000007E+0	229.988780548421900E-12	32.851295040678558E-9
63.000000000000007E+0	45.549202363019300E-12	38.086554667626001E-9
64.000000000000014E+0	35.971523636719077E-12	70.916322617817442E-9
65.000000000000014E+0	102.628036150182800E-12	65.842849235386298E-9
66.000000000000014E+0	34.468277666835630E-12	77.703960417613705E-9
67.000000000000014E+0	35.049972224656698E-12	122.467333042607850E-9
68.000000000000014E+0	42.223418659095696E-12	133.715423164049530E-9
69.000000000000014E+0	10.995242345441105E-12	152.056685784938700E-9
70.000000000000014E+0	112.360990364328550E-12	186.582870057196960E-9
71.000000000000014E+0	70.484930035171940E-12	216.790772399303630E-9
72.000000000000014E+0	205.044178581570230E-12	237.812130086857780E-9
73.000000000000014E+0	90.211765490086362E-12	293.989019235833920E-9
74.000000000000014E+0	19.996132459565336E-12	357.855372019584350E-9
75.000000000000014E+0	11.514020399042547E-12	347.070011261535120E-9
76.000000000000014E+0	63.148353784583753E-12	394.183039579030570E-9
77.000000000000014E+0	97.307029224167427E-12	444.291243293488950E-9
78.000000000000014E+0	48.266643966366804E-12	503.833356379737290E-9
79.000000000000014E+0	5.637691206121203E-12	583.536829027245110E-9
80.000000000000014E+0	18.106697003548265E-12	649.733709746127910E-9
81.000000000000014E+0	61.296355671267866E-12	702.198574557029660E-9
82.000000000000014E+0	140.887352062306590E-12	830.535332040430560E-9
83.000000000000014E+0	50.150482707774515E-12	963.128780752962890E-9
84.000000000000014E+0	13.916002218934464E-12	1.101557831406116E-6
85.000000000000014E+0	70.105401528822012E-12	1.232629487420784E-6
86.000000000000014E+0	92.382333244736976E-12	1.298797397332741E-6
87.000000000000014E+0	290.432603029531050E-12	1.517106062648193E-6
88.000000000000014E+0	10.149206494339129E-12	1.705271021641607E-6
89.000000000000014E+0	22.003949657107138E-12	1.756081666028410E-6
90.000000000000014E+0	30.640656854414566E-12	1.750428496060378E-6
91.000000000000014E+0	121.583443648358520E-12	1.887650784903614E-6
92.000000000000014E+0	110.921831823926610E-12	1.997175852772533E-6
93.000000000000014E+0	10.253876900530816E-12	2.043754865926833E-6
94.000000000000014E+0	51.115600333890957E-12	2.224728906186467E-6
95.000000000000014E+0	26.426230141739593E-12	2.373543542222547E-6
96.000000000000014E+0	13.339734463313635E-12	2.634105070368196E-6
97.000000000000014E+0	55.918625016596487E-12	2.849227524099518E-6
98.000000000000014E+0	10.506637887912735E-12	3.122491643135709E-6
99.000000000000014E+0	1.108909473498962E-9	3.340261701055486E-6
100.000000000000010E+0	3.691201063611028E-9	3.417782023152860E-6
101.000000000000010E+0	665.932590786187350E-12	3.345076513115754E-6
102.000000000000010E+0	29.272867605822221E-12	3.307932895735022E-6
103.000000000000010E+0	7.755107505635626E-12	3.349073469133384E-6
104.000000000000010E+0	25.257282500747681E-12	3.649896675557308E-6
105.000000000000010E+0	71.019157413181991E-12	3.917587063983673E-6
106.000000000000010E+0	196.749156544676280E-12	4.331820582254738E-6
107.000000000000010E+0	44.088052330839784E-12	4.743078374218123E-6
108.000000000000010E+0	16.047039283904189E-12	5.118802184518896E-6
