Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	212.080087545019910E-12	1.297202616081608E-9
50.000000000000007E+0	1.415154904984631E-9	12.869988862783804E-9
51.000000000000007E+0	531.303008247086490E-12	10.157689851481085E-9
52.000000000000007E+0	4.998065317567212E-12	2.234119256292936E-9
53.000000000000007E+0	5.167470479182134E-12	7.855506599221917E-9
54.000000000000007E+0	23.693562305627361E-12	9.521637080268243E-9
55.000000000000007E+0	13.165226998233338E-12	10.398435461855552E-9
56.000000000000007E+0	381.457153347092320E-12	14.322580681178244E-9
57.000000000000007E+0	261.458436205089350E-12	19.536930525073629E-9
58.000000000000007E+0	13.143179392538176E-12	24.727078827001358E-9
59.000000000000007E+0	6.883499065783835E-12	35.473954764715972E-9
60.000000000000007E+0	19.458050611802726E-12	47.577768047442868E-9
61.000000000000007E+0	11.758325945729425E-12	66.830640241984358E-9
62.000000000000007E+0	84.968166084613939E-12	74.433277796988177E-9
63.000000000000007E+0	99.086704368895813E-12	82.722707135675992E-9
64.000000000000014E+0	52.358712660795507E-12	141.688652477784260E-9
65.000000000000014E+0	103.688951910632320E-12	148.445171011639940E-9
66.000000000000014E+0	64.806166848638327E-12	170.122420254332790E-9
67.000000000000014E+0	19.280794597370131E-12	243.050029443827100E-9
68.000000000000014E+0	46.967980317577615E-12	283.446544332518270E-9
69.000000000000014E+0	85.883351520827236E-12	317.903910666618000E-9
70.000000000000014E+0	241.477535813925210E-12	377.016349523140690E-9
71.000000000000014E+0	51.072931214681800E-12	434.808200627912240E-9
72.000000000000014E+0	238.245024759316600E-12	479.344846998756830E-9
73.000000000000014E+0	273.320049563758140E-12	574.612008551367530E-9
74.000000000000014E+0	136.275965602177570E-12	667.822403734562900E-9
75.000000000000014E+0	122.710902407962270E-12	660.645396837005670E-9
76.000000000000014E+0	97.172194599143008E-12	731.465665097260530E-9
77.000000000000014E+0	14.084189149683942E-12	805.592793987771680E-9
78.000000000000014E+0	16.114466782027343E-12	895.162697648699670E-9
79.000000000000014E+0	78.073285616003313E-12	1.001287722680595E-6
80.000000000000014E+0	122.851290440331380E-12	1.107298163919702E-6
81.000000000000014E+0	11.377051834561331E-12	1.211181217888318E-6
82.000000000000014E+0	18.286844843682755E-12	1.422790231993248E-6
83.000000000000014E+0	38.651896448651422E-12	1.641012047094472E-6
84.000000000000014E+0	45.246556046744320E-12	1.880149719976601E-6
85.000000000000014E+0	121.263215578408530E-12	2.108727605998639E-6
86.000000000000014E+0	202.857506128047770E-12	2.249277903764764E-6
87.000000000000014E+0	302.543658674746530E-12	2.594979513061340E-6
88.000000000000014E+0	453.964176675717720E-12	2.866939528298334E-6
89.000000000000014E+0	239.263601247408440E-12	2.907414270919037E-6
90.000000000000014E+0	112.522502242615140E-12	2.864752366671638E-6
91.000000000000014E+0	88.455085633232166E-12	3.014623724897591E-6
92.000000000000014E+0	99.237422512783604E-12	3.109367132189276E-6
93.000000000000014E+0	8.132700660473359E-12	3.160692310557627E-6
94.000000000000014E+0	10.045244171364492E-12	3.385665163703906E-6
