Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	1.962106273656057E+0	-20.655513165935112E+0
50.000000000000007E+0	318.097066918739120E-3	-23.246748419241353E+0
51.000000000000007E+0	233.053529036025300E-3	-24.328534987980504E+0
52.000000000000007E+0	125.718216129069640E-3	-27.132868754273460E+0
53.000000000000007E+0	47.090875436567627E-3	-30.171456658077542E+0
54.000000000000007E+0	37.185241277500218E-3	-28.214571352175675E+0
55.000000000000007E+0	48.003048135524931E-3	-29.973097434907601E+0
56.000000000000007E+0	95.592156823249202E-3	-32.923710651127728E+0
57.000000000000007E+0	101.692273568279630E-3	-35.923470885195265E+0
58.000000000000007E+0	21.559431011582673E-3	-38.583028793635151E+0
59.000000000000007E+0	44.304673399902718E-3	-37.739797590387297E+0
60.000000000000007E+0	77.394345437895320E-3	-39.554644339739376E+0
61.000000000000007E+0	117.130360436964430E-3	-41.353768613812520E+0
62.000000000000007E+0	106.463434171028350E-3	-43.332702185174412E+0
63.000000000000007E+0	55.101270231059790E-3	-45.194576553824092E+0
64.000000000000014E+0	24.455598947519083E-3	-47.236794372951493E+0
65.000000000000014E+0	6.155178141396136E-3	-44.832665589099150E+0
66.000000000000014E+0	9.564438577137917E-3	-41.803752645526572E+0
67.000000000000014E+0	24.638763756385910E-3	-39.066600816488545E+0
68.000000000000014E+0	48.247786733027299E-3	-41.962103380269220E+0
69.000000000000014E+0	24.052134129243015E-3	-44.911589713806222E+0
70.000000000000014E+0	11.204434379848648E-3	-42.608518416272375E+0
71.000000000000014E+0	6.978901694906275E-3	-44.559682998950251E+0
72.000000000000014E+0	6.570536268032591E-3	-46.342271141118097E+0
73.000000000000014E+0	14.527026003245564E-3	-49.097074936488504E+0
74.000000000000014E+0	8.047807073089715E-3	-51.750295116194763E+0
75.000000000000014E+0	8.834698770591207E-3	-51.373508051773044E+0
76.000000000000014E+0	7.515443910754858E-3	-48.356876834738998E+0
77.000000000000014E+0	8.795180734633678E-3	-46.554960950691658E+0
78.000000000000014E+0	4.821384840234580E-3	-43.595415771761758E+0
