Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	223.125398249972880E-3
21.000000000000004E+0	88.601832816814108E-3
22.000000000000004E+0	454.635358114916340E-3
23.000000000000004E+0	46.118188399937012E-3
24.000000000000004E+0	50.932534698175297E-3
25.000000000000004E+0	5.934059422725657E-3
26.000000000000004E+0	455.799904776889030E-3
27.000000000000004E+0	302.526887290088920E-3
28.000000000000004E+0	485.887707805790600E-3
29.000000000000004E+0	121.089998228275190E-3
30.000000000000004E+0	341.362505536458920E-3
31.000000000000004E+0	386.499803255611510E-3
32.000000000000007E+0	8.201363830168474E-3
33.000000000000007E+0	76.454458307376863E-3
34.000000000000007E+0	107.988737144195960E-3
35.000000000000007E+0	112.122846775805420E-3
36.000000000000007E+0	362.130043496919800E-3
37.000000000000007E+0	147.302458286356630E-3
38.000000000000007E+0	156.125799205020430E-3
39.000000000000007E+0	139.588020258126280E-3
40.000000000000007E+0	9.051493833721917E-3
41.000000000000007E+0	45.141493138076520E-3
42.000000000000007E+0	513.316431088844950E-3
43.000000000000007E+0	11.051333402026011E-3
44.000000000000007E+0	247.443345126112300E-3
45.000000000000007E+0	273.928268643790160E-3
46.000000000000007E+0	11.949393231152357E-3
47.000000000000007E+0	413.048533034458100E-3
48.000000000000007E+0	351.440850193276640E-3
49.000000000000007E+0	387.630316568512710E-3
50.000000000000007E+0	97.760659769033392E-3
51.000000000000007E+0	342.266116215905080E-3
52.000000000000007E+0	19.288497762558015E-3
53.000000000000007E+0	506.396990207332980E-3
54.000000000000007E+0	141.941398003522230E-3
55.000000000000007E+0	190.702294499300650E-3
56.000000000000007E+0	311.709042824572240E-3
57.000000000000007E+0	20.348765633706210E-3
58.000000000000007E+0	100.580417537657580E-3
59.000000000000007E+0	74.852138845406105E-3
60.000000000000007E+0	71.123717566017111E-3
61.000000000000007E+0	32.810519149667414E-3
62.000000000000007E+0	79.742204933369185E-3
63.000000000000007E+0	164.833946862750710E-3
64.000000000000014E+0	12.769098390335163E-3
