Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
20.000000000000004E+0	5.181042233576848E+0	4.121904488652147E+0
21.000000000000004E+0	5.279176831681052E+0	1.157847069159349E+0
22.000000000000004E+0	674.691059393762500E-3	2.614963964012075E+0
23.000000000000004E+0	4.494109937232583E+0	4.117635566061562E+0
24.000000000000004E+0	1.050819654517955E+0	5.020063810756556E+0
25.000000000000004E+0	3.282941611562623E+0	2.968709019608542E+0
26.000000000000004E+0	338.125653310694440E-3	-63.311510701281701E-3
27.000000000000004E+0	364.144526904481400E-3	1.262420905786452E+0
28.000000000000004E+0	237.253871568923800E-3	787.629932561420890E-3
29.000000000000004E+0	274.624939670657100E-3	1.620463060730992E+0
30.000000000000004E+0	205.279789221215700E-3	1.302782203336337E+0
31.000000000000004E+0	314.472374167281910E-3	3.311034465866322E+0
32.000000000000007E+0	1.587188243383578E+0	5.887224262650975E+0
33.000000000000007E+0	294.978543070414880E-3	4.354389080420012E+0
34.000000000000007E+0	334.245253196649720E-3	6.686550783086758E+0
35.000000000000007E+0	179.805035400374210E-3	5.742973394551690E+0
36.000000000000007E+0	228.821701526645850E-3	5.088133250790529E+0
37.000000000000007E+0	298.639893693214590E-3	2.976463829609597E+0
38.000000000000007E+0	340.478913876264610E-3	3.155312733835949E+0
39.000000000000007E+0	257.106096772633850E-3	1.677938164002913E+0
40.000000000000007E+0	419.626204352238070E-3	2.265285109391477E+0
41.000000000000007E+0	299.939632223306160E-3	2.465410722559835E+0
42.000000000000007E+0	63.300184749279620E-3	163.439581502628000E-3
43.000000000000007E+0	538.920161174804680E-3	-272.815321026353530E-3
44.000000000000007E+0	107.276606711840820E-3	-1.651695855684433E+0
45.000000000000007E+0	78.895963416853343E-3	-166.625899608130290E-3
46.000000000000007E+0	181.266035443798990E-3	2.332860417508896E+0
47.000000000000007E+0	71.985354238362068E-3	223.366286262322080E-3
48.000000000000007E+0	64.126779869570605E-3	1.556585675755721E+0
49.000000000000007E+0	125.744976519247130E-3	1.588290646915606E+0
50.000000000000007E+0	56.726532269602378E-3	1.956126499600144E+0
51.000000000000007E+0	68.112830671316252E-3	-794.840681734925840E-3
52.000000000000007E+0	313.512698176252210E-3	-1.075063797454438E+0
53.000000000000007E+0	81.037683260256038E-3	-4.080658451713479E+0
54.000000000000007E+0	95.065947551265476E-3	-6.691639132064219E+0
55.000000000000007E+0	80.856775982403706E-3	-4.504589363690055E+0
56.000000000000007E+0	62.079917824759190E-3	-7.472477502481254E+0
57.000000000000007E+0	326.244705125305070E-3	-7.949605477584925E+0
58.000000000000007E+0	89.734423945442884E-3	-8.846561138599345E+0
59.000000000000007E+0	88.797628759701722E-3	-9.239754994120746E+0
60.000000000000007E+0	103.757916837870180E-3	-10.018231692386790E+0
61.000000000000007E+0	89.752795374950872E-3	-12.504826094866369E+0
62.000000000000007E+0	75.407631211623458E-3	-9.552273488373402E+0
63.000000000000007E+0	82.457315330102796E-3	-11.166034364981451E+0
64.000000000000014E+0	327.448349712154970E-3	-9.292181386444081E+0
65.000000000000014E+0	145.701391185197760E-3	-7.237208021325035E+0
66.000000000000014E+0	272.555632524946020E-3	-8.618587038348686E+0
67.000000000000014E+0	80.591388772116898E-3	-6.882947837769716E+0
68.000000000000014E+0	33.861762686234392E-3	-7.792766580780479E+0
69.000000000000014E+0	67.674688087535684E-3	-9.774951688623499E+0
70.000000000000014E+0	42.803556113503304E-3	-9.926418903086853E+0
71.000000000000014E+0	65.101981533246617E-3	-11.299499196654775E+0
72.000000000000014E+0	30.481567250410884E-3	-12.229306872132865E+0
73.000000000000014E+0	61.011918303291182E-3	-9.911198674649965E+0
74.000000000000014E+0	131.976019216193090E-3	-8.039084343523808E+0
75.000000000000014E+0	41.995935800566021E-3	-5.113947148979352E+0
76.000000000000014E+0	28.675539780748927E-3	-3.117235339960675E+0
77.000000000000014E+0	43.269181258723616E-3	-4.251367174115325E+0
78.000000000000014E+0	21.322287562587524E-3	-2.173751519412686E+0
79.000000000000014E+0	17.990303763342232E-3	-2.525008712227065E+0
80.000000000000014E+0	28.200949548305435E-3	-2.421162183546606E+0
81.000000000000014E+0	44.026078111858831E-3	-944.714540653712520E-3
82.000000000000014E+0	61.580176433529005E-3	864.813648431610570E-3
83.000000000000014E+0	46.646934494591383E-3	3.272812466428450E+0
84.000000000000014E+0	44.818856596419258E-3	3.707696209284316E+0
85.000000000000014E+0	158.554743088350080E-3	4.209640626783994E+0
86.000000000000014E+0	38.927037546912735E-3	6.829046549528108E+0
87.000000000000014E+0	34.467560053382883E-3	6.356171270591796E+0
88.000000000000014E+0	21.632536163666789E-3	5.291109147406387E+0
89.000000000000014E+0	24.452300543405400E-3	6.381755032658402E+0
90.000000000000014E+0	34.070878178900012E-3	8.646114361797391E+0
91.000000000000014E+0	113.240579793672250E-3	6.565836153374154E+0
92.000000000000014E+0	95.775358275442687E-3	7.035781180334252E+0
93.000000000000014E+0	71.042699932739733E-3	9.593998834770790E+0
94.000000000000014E+0	254.914587338956110E-3	10.866647786065535E+0
95.000000000000014E+0	72.920911387672524E-3	11.955289705551523E+0
96.000000000000014E+0	56.018510096956339E-3	9.497602657313756E+0
97.000000000000014E+0	143.509674680984940E-3	7.185051554402023E+0
98.000000000000014E+0	62.493821129348294E-3	4.681506055687141E+0
99.000000000000014E+0	55.698966146038149E-3	7.131892151757051E+0
100.000000000000010E+0	66.047625362952014E-3	5.055943005333708E+0
101.000000000000010E+0	33.484932979165716E-3	5.195691194321098E+0
102.000000000000010E+0	41.055232127256938E-3	4.280853396358692E+0
103.000000000000010E+0	57.447426992723920E-3	6.135587704677323E+0
104.000000000000010E+0	33.781795527847630E-3	7.038835541548350E+0
105.000000000000010E+0	47.536390529624474E-3	4.539234652676938E+0
106.000000000000010E+0	354.201630782601970E-3	2.298810192009072E+0
107.000000000000010E+0	145.297294517496510E-3	1.007102471984077E+0
108.000000000000010E+0	226.219022779788060E-3	-687.099685098134680E-3
109.000000000000010E+0	197.248295981611750E-3	-3.604703453262639E+0
110.000000000000010E+0	29.134037810442180E-3	-4.620221440823258E+0
111.000000000000010E+0	24.138010522611192E-3	-7.452136926373920E+0
112.000000000000010E+0	15.199199539875590E-3	-7.570562514672995E+0
113.000000000000010E+0	22.256258627429408E-3	-6.994280085844602E+0
114.000000000000010E+0	11.404586036505442E-3	-6.837233177408886E+0
115.000000000000010E+0	16.285550333245736E-3	-7.215015337300702E+0
116.000000000000010E+0	8.886055276226155E-3	-6.560577247122565E+0
117.000000000000010E+0	11.743379626980417E-3	-8.788054375556266E+0
118.000000000000010E+0	6.174752225098499E-3	-10.978820760019499E+0
119.000000000000010E+0	5.648626312020204E-3	-11.947901601875774E+0
120.000000000000010E+0	21.145422716943710E-3	-11.755741563797422E+0
121.000000000000010E+0	6.900729264735442E-3	-12.455766908727657E+0
122.000000000000010E+0	12.390354992445408E-3	-12.189204240060370E+0
123.000000000000010E+0	4.277292620897186E-3	-12.274728033524749E+0
124.000000000000010E+0	4.836414153202765E-3	-12.951945182547938E+0
125.000000000000010E+0	5.385736573238694E-3	-12.892308091531754E+0
126.000000000000010E+0	3.662074299809074E-3	-13.367480813030381E+0
127.000000000000010E+0	5.618242237229241E-3	-12.781047022019184E+0
128.000000000000030E+0	3.648228855100856E-3	-13.002322479260684E+0
129.000000000000030E+0	3.717220690843235E-3	-13.254457399705874E+0
130.000000000000030E+0	2.711026316492891E-3	-12.997755589429183E+0
131.000000000000030E+0	3.224133262903821E-3	-13.301895090328980E+0
132.000000000000030E+0	3.788576259609148E-3	-13.163698924506173E+0
133.000000000000030E+0	3.749710866144860E-3	-13.838719837349629E+0
134.000000000000030E+0	4.421377354238589E-3	-13.502563226151276E+0
135.000000000000030E+0	4.119550110873926E-3	-13.609859501793853E+0
136.000000000000030E+0	3.952321544013486E-3	-13.799972323373293E+0
137.000000000000030E+0	4.546044554756858E-3	-13.990419905656664E+0
138.000000000000030E+0	2.921458155426754E-3	-14.142482238795029E+0
139.000000000000030E+0	2.288396528120669E-3	-14.299492299551993E+0
140.000000000000030E+0	2.124573337274816E-3	-14.044484960922338E+0
141.000000000000030E+0	2.634500287420190E-3	-14.516357656197533E+0
142.000000000000030E+0	2.566009822625475E-3	-14.344031531698642E+0
143.000000000000030E+0	2.688285688371074E-3	-14.254154534697765E+0
144.000000000000030E+0	2.402546882768768E-3	-14.486162459776315E+0
145.000000000000030E+0	2.368738422570373E-3	-14.586147420701636E+0
146.000000000000030E+0	2.260056098551576E-3	-14.099354630748824E+0
147.000000000000030E+0	2.030982654536126E-3	-15.324451006043720E+0
148.000000000000030E+0	3.090768210776882E-3	-13.779806158447190E+0
149.000000000000030E+0	1.548010131083628E-3	-10.858466807477630E+0
150.000000000000030E+0	1.657953870001137E-3	-11.701024373163074E+0
151.000000000000030E+0	2.279503619735390E-3	-12.185976483451808E+0
152.000000000000030E+0	2.966602845092257E-3	-12.303382102119251E+0
153.000000000000030E+0	3.792682002646546E-3	-12.612581113589220E+0
154.000000000000030E+0	3.982010597311517E-3	-13.005119430747090E+0
155.000000000000030E+0	4.053300286118186E-3	-13.235605679196304E+0
156.000000000000030E+0	3.973168850316089E-3	-13.373217441784641E+0
157.000000000000030E+0	3.719169015305915E-3	-13.524399043570078E+0
158.000000000000030E+0	3.891277526259086E-3	-13.531056950761924E+0
159.000000000000030E+0	3.612893550061506E-3	-13.574395696961599E+0
160.000000000000030E+0	3.590848705895338E-3	-13.542014673268191E+0
161.000000000000030E+0	3.915927022563013E-3	-13.515272138253630E+0
162.000000000000030E+0	4.834059726699623E-3	-13.647926209956539E+0
163.000000000000030E+0	5.406605667837274E-3	-13.805238083326934E+0
164.000000000000030E+0	6.072611743874180E-3	-14.027813272576559E+0
165.000000000000030E+0	6.077924447947379E-3	-14.359672233175539E+0
166.000000000000030E+0	5.163455304254829E-3	-14.520361070177348E+0
