Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	181.809232921044550E-9	11.353104579289605E-9
21.000000000000004E+0	107.772282707994660E-9	12.930344269935963E-9
22.000000000000004E+0	5.353144489280775E-9	13.683088469261569E-9
23.000000000000004E+0	49.533137442713421E-9	14.549153587809362E-9
24.000000000000004E+0	3.118078198596256E-9	15.308231505175967E-9
25.000000000000004E+0	4.281448870605074E-9	16.935249068799903E-9
26.000000000000004E+0	1.720813693485088E-9	17.496321967756721E-9
27.000000000000004E+0	1.928657330597896E-9	20.391863818841260E-9
28.000000000000004E+0	1.013285846750714E-9	20.449440813559507E-9
29.000000000000004E+0	639.171692927099320E-12	21.991268241601577E-9
30.000000000000004E+0	736.130781738546890E-12	23.018610722809230E-9
31.000000000000004E+0	1.952333030519882E-9	24.548177738068755E-9
32.000000000000007E+0	2.220334855840287E-9	27.309270060066153E-9
33.000000000000007E+0	680.558928386098000E-12	29.635577735592322E-9
34.000000000000007E+0	1.255700509553197E-9	31.943890729943125E-9
35.000000000000007E+0	406.287230990134170E-12	34.656196051166983E-9
36.000000000000007E+0	1.518036627777797E-9	37.136453349027765E-9
37.000000000000007E+0	1.552185140386386E-9	38.880669899232960E-9
38.000000000000007E+0	2.325817086965856E-9	42.940849764066740E-9
39.000000000000007E+0	1.343720238316148E-9	47.279374146838961E-9
40.000000000000007E+0	333.783200687253030E-12	53.307176689627126E-9
41.000000000000007E+0	869.482022712151500E-12	58.466509434797711E-9
42.000000000000007E+0	228.289616729919580E-12	63.546339909718604E-9
43.000000000000007E+0	874.548289564495900E-12	69.631647830275129E-9
44.000000000000007E+0	548.982955328995090E-12	74.998865976993565E-9
45.000000000000007E+0	347.412660598897070E-12	82.666429327776817E-9
46.000000000000007E+0	141.176933610470280E-12	92.053989819705730E-9
47.000000000000007E+0	434.731011693597980E-12	101.387732705083980E-9
48.000000000000007E+0	352.892906292364270E-12	111.492567341079860E-9
49.000000000000007E+0	1.565050407318817E-9	122.918392981098070E-9
50.000000000000007E+0	289.213584264200690E-12	276.972995006733210E-9
51.000000000000007E+0	525.873789528132020E-12	149.168465728294250E-9
52.000000000000007E+0	1.164040036844014E-9	159.475325439411000E-9
53.000000000000007E+0	993.477267919257780E-12	169.477353008956910E-9
54.000000000000007E+0	716.124001233837840E-12	181.993900161936490E-9
55.000000000000007E+0	689.775655334088790E-12	196.094535944881710E-9
56.000000000000007E+0	592.562050620028840E-12	212.176460377120330E-9
57.000000000000007E+0	1.920839083776725E-9	230.835854152851980E-9
58.000000000000007E+0	662.982073945056920E-12	247.887007355481010E-9
59.000000000000007E+0	529.969003838797130E-12	259.346849632981850E-9
60.000000000000007E+0	717.593860665960450E-12	268.807299973661970E-9
61.000000000000007E+0	281.715911115195400E-12	284.238969931361090E-9
62.000000000000007E+0	463.492310821396990E-12	297.922881781936120E-9
63.000000000000007E+0	1.051232102870433E-9	318.171753968636760E-9
64.000000000000014E+0	1.821240393453343E-9	341.100472244692590E-9
65.000000000000014E+0	3.109172551748108E-9	368.590596293324640E-9
66.000000000000014E+0	1.835710075786658E-9	398.977198554388670E-9
67.000000000000014E+0	1.576688288443619E-9	429.804879538840710E-9
68.000000000000014E+0	441.300183558896860E-12	460.000213305360850E-9
69.000000000000014E+0	1.046117038002334E-9	497.914926827428650E-9
70.000000000000014E+0	822.347636793392670E-12	545.748238844138310E-9
71.000000000000014E+0	871.999040401707490E-12	593.329640126606810E-9
72.000000000000014E+0	517.446700156716390E-12	652.750981927740870E-9
73.000000000000014E+0	1.049003571380375E-9	720.735213959283220E-9
74.000000000000014E+0	639.636196887236540E-12	792.982391342750550E-9
75.000000000000014E+0	590.024116249116370E-12	873.778219663669350E-9
76.000000000000014E+0	458.588094757949740E-12	953.852081954197030E-9
77.000000000000014E+0	536.053223047513800E-12	1.038028401697108E-6
78.000000000000014E+0	455.270994515245230E-12	1.121299013968204E-6
79.000000000000014E+0	225.634898518231050E-12	1.211855681117172E-6
80.000000000000014E+0	767.593617581628110E-12	1.300729407962372E-6
81.000000000000014E+0	1.390579505932717E-9	1.391497618402215E-6
82.000000000000014E+0	1.483340054992396E-9	1.474916621454052E-6
83.000000000000014E+0	1.467791515173384E-9	1.553677292520039E-6
84.000000000000014E+0	1.167050963276018E-9	1.615940471777784E-6
85.000000000000014E+0	3.090878156513816E-9	1.667646636615885E-6
86.000000000000014E+0	1.182414486475456E-9	1.725289210221976E-6
87.000000000000014E+0	1.008172306882260E-9	1.777248589112219E-6
88.000000000000014E+0	657.342225210747640E-12	1.819250760904832E-6
89.000000000000014E+0	832.790511054321280E-12	1.838755014006167E-6
90.000000000000014E+0	1.080250164594603E-9	1.837675478207732E-6
91.000000000000014E+0	5.520205594923929E-9	1.800522207344481E-6
92.000000000000014E+0	8.987882458538660E-9	1.728094957709826E-6
93.000000000000014E+0	5.367587676647502E-9	1.640248751285417E-6
94.000000000000014E+0	9.481720716073863E-9	1.536828317941386E-6
95.000000000000014E+0	7.408825672304935E-9	1.444782576893575E-6
96.000000000000014E+0	1.528526385259773E-9	1.351499767834258E-6
97.000000000000014E+0	2.932724822913944E-9	1.266089645265537E-6
98.000000000000014E+0	1.778051092096710E-9	1.158263890311929E-6
99.000000000000014E+0	1.608796346638145E-9	1.021890295160671E-6
100.000000000000010E+0	1.417738831980784E-9	513.137169348255430E-9
101.000000000000010E+0	478.491899181611340E-12	652.670431819094320E-9
102.000000000000010E+0	207.248888352820740E-12	481.278957954709420E-9
103.000000000000010E+0	341.526400030788440E-12	337.373566421404690E-9
104.000000000000010E+0	256.611165542320520E-12	236.409515043246320E-9
105.000000000000010E+0	339.794128188834810E-12	159.460827637079720E-9
106.000000000000010E+0	347.812842034540150E-12	99.610103707036989E-9
107.000000000000010E+0	144.302144469908850E-12	44.715789606283728E-9
108.000000000000010E+0	156.701915536319780E-12	6.718039078481865E-9
109.000000000000010E+0	125.769663599360220E-12	6.458893731673466E-9
110.000000000000010E+0	43.337321293452029E-12	68.155556390622739E-9
111.000000000000010E+0	109.349076178983930E-12	195.364642756275960E-9
112.000000000000010E+0	40.381196626005356E-12	364.650615344874630E-9
113.000000000000010E+0	103.430032955234870E-12	549.885928364003950E-9
114.000000000000010E+0	85.975912788710086E-12	722.266163027512080E-9
115.000000000000010E+0	82.545645378940500E-12	891.735882743372220E-9
