Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
20.000000000000004E+0	3.148764584395977E-9	13.738252264888438E-9
21.000000000000004E+0	-16.333219491260212E-9	-1.876271410164486E-9
22.000000000000004E+0	12.339310965081390E-9	-2.504677321941935E-9
23.000000000000004E+0	2.966708598699733E-9	3.961350214040736E-9
24.000000000000004E+0	2.709642460285863E-9	-1.190818150342197E-9
25.000000000000004E+0	472.544412926701490E-12	-1.048406241338864E-9
26.000000000000004E+0	1.080204052104543E-9	-1.286456428552699E-9
27.000000000000004E+0	932.564687076321990E-12	-754.306953583241270E-12
28.000000000000004E+0	-920.968204092544750E-12	2.219120875380492E-9
29.000000000000004E+0	-2.296000415063355E-9	-685.475021745195620E-12
30.000000000000004E+0	1.004617872005391E-9	-665.537231180022900E-12
31.000000000000004E+0	1.803082839331514E-9	-2.450199111900650E-9
32.000000000000007E+0	-1.214246139957978E-9	1.646813413070137E-9
33.000000000000007E+0	-597.816357469623310E-12	-694.579200672276510E-12
34.000000000000007E+0	4.050704045168116E-9	-1.902516527643629E-9
35.000000000000007E+0	-3.697646107563364E-9	-1.376212829464244E-9
36.000000000000007E+0	-1.116296761502976E-9	-2.198625773274294E-9
37.000000000000007E+0	-933.190727503644910E-12	-2.391805592907060E-9
38.000000000000007E+0	-6.089118266848459E-9	1.184312301696141E-9
39.000000000000007E+0	3.509272598003836E-9	-1.110598472665607E-9
40.000000000000007E+0	717.966126612456210E-12	2.305022206299260E-9
41.000000000000007E+0	2.974255835859843E-9	2.554600033318891E-9
42.000000000000007E+0	-659.092181446674820E-12	3.073638480037551E-9
43.000000000000007E+0	-1.859281730810319E-9	1.584718279064908E-9
44.000000000000007E+0	-1.176127276629443E-9	1.854291017013762E-9
45.000000000000007E+0	-1.161254699528231E-9	-52.711056101961546E-12
46.000000000000007E+0	2.575431803223085E-9	-40.820854874152467E-12
47.000000000000007E+0	-451.455854591906980E-12	-470.273379920382860E-12
