Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	197.580897249779930E-9	11.125361183451352E-9
21.000000000000004E+0	84.064952401308451E-9	12.878056810352648E-9
22.000000000000004E+0	52.144369662414038E-9	13.777865100514952E-9
23.000000000000004E+0	10.545647689899775E-9	14.898146740679175E-9
24.000000000000004E+0	7.724547215680678E-9	15.812161829421774E-9
25.000000000000004E+0	3.411198261537214E-9	17.095499082121669E-9
26.000000000000004E+0	2.310544700687608E-9	17.930966821845780E-9
27.000000000000004E+0	651.933898415129740E-12	19.629230843916025E-9
28.000000000000004E+0	1.249628963298803E-9	20.692004155118886E-9
29.000000000000004E+0	1.006347909325129E-9	22.650462237691258E-9
30.000000000000004E+0	1.252699773741232E-9	23.487724630464261E-9
31.000000000000004E+0	1.194457786127993E-9	26.618350037594611E-9
32.000000000000007E+0	1.927134876949737E-9	26.308221092511262E-9
33.000000000000007E+0	793.063291480094970E-12	28.954299089122770E-9
34.000000000000007E+0	3.791631567948977E-9	33.251956163593837E-9
35.000000000000007E+0	3.683833762366864E-9	34.664030725621489E-9
36.000000000000007E+0	2.542937211074888E-9	36.639294327121546E-9
37.000000000000007E+0	712.656120971620910E-12	40.852129690350254E-9
38.000000000000007E+0	3.350054727022971E-9	43.768821905783873E-9
39.000000000000007E+0	1.623744047556021E-9	45.801653975714557E-9
40.000000000000007E+0	1.364673880693971E-9	53.278812669248914E-9
41.000000000000007E+0	774.029802646337520E-12	58.084399289073376E-9
42.000000000000007E+0	305.695457115230600E-12	64.458252922056648E-9
43.000000000000007E+0	309.023585490669350E-12	69.551531705925416E-9
44.000000000000007E+0	330.586749396327820E-12	75.901452222355305E-9
45.000000000000007E+0	151.726040209104970E-12	83.204017500392963E-9
46.000000000000007E+0	248.304309163823830E-12	91.463286763948102E-9
47.000000000000007E+0	922.171421156067260E-12	101.961217182810820E-9
48.000000000000007E+0	670.923162219550690E-12	110.764428551439060E-9
49.000000000000007E+0	1.697903864381844E-9	123.054530073898090E-9
50.000000000000007E+0	537.689325489043880E-12	114.136393440723860E-9
51.000000000000007E+0	909.672423336640260E-12	147.583159863327430E-9
52.000000000000007E+0	2.836985214603629E-9	157.479428700911240E-9
53.000000000000007E+0	2.393976992110302E-9	169.168863831431050E-9
54.000000000000007E+0	1.408307950461273E-9	182.767134535237180E-9
55.000000000000007E+0	510.041226598788340E-12	197.331769432106650E-9
56.000000000000007E+0	1.583542128130480E-9	212.606513636154960E-9
57.000000000000007E+0	1.708992633135761E-9	234.010770125726530E-9
58.000000000000007E+0	781.081050977969100E-12	247.746633947968990E-9
