Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	737.971641220563150E-12
50.000000000000007E+0	3.948421926341148E-9
51.000000000000007E+0	1.591352032973633E-9
52.000000000000007E+0	263.785108493754420E-12
53.000000000000007E+0	157.886004428565100E-12
54.000000000000007E+0	13.634806399304098E-12
55.000000000000007E+0	19.009792041461705E-12
56.000000000000007E+0	44.999309179732131E-12
57.000000000000007E+0	165.974082138989930E-12
58.000000000000007E+0	216.544450239427560E-12
59.000000000000007E+0	85.232327355188723E-12
60.000000000000007E+0	375.220975184583150E-12
61.000000000000007E+0	424.627889337914680E-12
62.000000000000007E+0	57.859714669619376E-12
63.000000000000007E+0	88.786756081231591E-12
64.000000000000014E+0	360.100074240106860E-12
65.000000000000014E+0	91.846026486543867E-12
66.000000000000014E+0	172.650587553558600E-12
67.000000000000014E+0	657.523814113941240E-12
68.000000000000014E+0	397.407044123958750E-12
69.000000000000014E+0	462.446989378716400E-12
70.000000000000014E+0	156.021377876476370E-12
71.000000000000014E+0	25.835922585743484E-12
72.000000000000014E+0	4.117619135896553E-12
73.000000000000014E+0	11.066115232872574E-12
74.000000000000014E+0	40.812446166971857E-12
75.000000000000014E+0	38.982967788377400E-12
76.000000000000014E+0	244.148759555494060E-12
77.000000000000014E+0	2.293754283953516E-9
78.000000000000014E+0	2.496994218794346E-9
79.000000000000014E+0	738.180410284854010E-12
80.000000000000014E+0	76.524170431360990E-12
81.000000000000014E+0	146.563890815721700E-12
82.000000000000014E+0	239.096092000141940E-12
83.000000000000014E+0	238.891107054981080E-12
84.000000000000014E+0	80.930802983731390E-12
85.000000000000014E+0	183.073251977446620E-12
86.000000000000014E+0	182.365693868110100E-12
87.000000000000014E+0	245.750060307825510E-12
88.000000000000014E+0	156.946055265238940E-12
89.000000000000014E+0	85.553960310311717E-12
90.000000000000014E+0	221.407708779687790E-12
91.000000000000014E+0	65.129472301907680E-12
92.000000000000014E+0	31.520648830518316E-12
93.000000000000014E+0	88.151495947654199E-12
94.000000000000014E+0	99.913569126370960E-12
95.000000000000014E+0	46.391388280897735E-12
96.000000000000014E+0	52.831761983740372E-12
97.000000000000014E+0	22.189827047733162E-12
98.000000000000014E+0	8.366279796132676E-12
99.000000000000014E+0	3.233923299552856E-9
100.000000000000010E+0	12.369323029077697E-9
101.000000000000010E+0	2.155688703457179E-9
102.000000000000010E+0	110.815240807418330E-12
103.000000000000010E+0	79.801911697212207E-12
104.000000000000010E+0	470.655321049327660E-12
105.000000000000010E+0	312.643921613082070E-12
106.000000000000010E+0	81.912750642926353E-12
107.000000000000010E+0	3.804212062261518E-12
108.000000000000010E+0	30.765519977039450E-12
109.000000000000010E+0	32.657370844974464E-12
110.000000000000010E+0	58.897021893366181E-12
111.000000000000010E+0	46.777953310470617E-12
112.000000000000010E+0	26.511338312633627E-12
113.000000000000010E+0	140.335468474377040E-12
114.000000000000010E+0	221.315625554701550E-12
115.000000000000010E+0	1.562692624996882E-9
116.000000000000010E+0	545.009862652334740E-12
117.000000000000010E+0	4.807565585062763E-9
118.000000000000010E+0	4.851984765227183E-9
119.000000000000010E+0	520.730738808695110E-12
120.000000000000010E+0	274.791174818581870E-12
121.000000000000010E+0	160.363082158100820E-12
122.000000000000010E+0	236.532092929234950E-12
123.000000000000010E+0	248.145348476028060E-12
124.000000000000010E+0	118.924495003735580E-12
125.000000000000010E+0	7.913983572285623E-12
126.000000000000010E+0	37.406250449727233E-12
127.000000000000010E+0	133.262303756393600E-12
128.000000000000030E+0	178.868016244152790E-12
129.000000000000030E+0	322.899308034183890E-12
130.000000000000030E+0	169.595126980260370E-12
131.000000000000030E+0	23.874201171029359E-12
132.000000000000030E+0	17.927441173686722E-12
133.000000000000030E+0	46.112290323984958E-12
134.000000000000030E+0	115.402189434847570E-12
135.000000000000030E+0	436.765625280260200E-12
136.000000000000030E+0	80.408649762391224E-12
137.000000000000030E+0	7.101217022497968E-12
138.000000000000030E+0	263.846334383289070E-12
139.000000000000030E+0	758.363536448827610E-12
140.000000000000030E+0	381.052640261640450E-12
141.000000000000030E+0	32.063931348080611E-12
142.000000000000030E+0	76.624211896252362E-12
143.000000000000030E+0	436.887278956150290E-12
144.000000000000030E+0	22.530896472772852E-12
145.000000000000030E+0	356.995734752619370E-12
146.000000000000030E+0	204.704039135651020E-12
147.000000000000030E+0	174.627118367464670E-12
148.000000000000030E+0	276.477800389940570E-12
149.000000000000030E+0	382.024145899224370E-12
150.000000000000030E+0	3.605579525930738E-9
151.000000000000030E+0	1.593181238746655E-9
152.000000000000030E+0	166.056172733513990E-12
153.000000000000030E+0	339.850449026303940E-12
