Freq (Hz)	mic1(Pa^2 )	mic2(Pa^2 )	mic3(Pa^2 )	mic4(Pa^2 )
997.000000000000110E+0	3.206577303610633E-9	442.144082235033500E-12	957.422949361758700E-12	89.989423312218586E-12
998.000000000000110E+0	4.248520736618202E-9	472.036210274032970E-12	1.219965997414539E-9	153.964754727081880E-12
999.000000000000110E+0	3.302088954742586E-9	346.221860165218450E-12	979.359466573308080E-12	90.975417638844088E-12
1.000000000000000E+3	6.587454093337474E-9	505.959001759948830E-12	1.811663150786935E-9	132.503236739430850E-12
1.001000000000000E+3	6.388045475794226E-9	474.271331592347890E-12	1.941160080592236E-9	164.694876158627110E-12
1.002000000000000E+3	3.648666144841276E-9	317.241249292498380E-12	1.071061583493208E-9	316.502855830259680E-12
1.003000000000000E+3	3.035045906698410E-9	257.979981232989050E-12	594.696591744559200E-12	306.311624275155950E-12
1.004000000000000E+3	6.610259385435758E-9	370.350661553067650E-12	1.466391965214348E-9	251.793740418878500E-12
1.005000000000000E+3	14.455545943850023E-9	587.147081568621060E-12	2.961396858290216E-9	332.083038552090490E-12
1.006000000000000E+3	20.653230406198137E-9	1.254903834821387E-9	4.314753620530631E-9	330.221784728779900E-12
1.007000000000000E+3	16.663875538781511E-9	1.183185339458488E-9	3.726117119631304E-9	386.703393195783680E-12
1.008000000000000E+3	18.429381583029515E-9	1.127369402951732E-9	3.622101980943189E-9	358.870147644318210E-12
1.009000000000000E+3	60.599349736695875E-9	4.057585669823094E-9	12.893439196476010E-9	772.306446957725760E-12
1.010000000000000E+3	244.260806802788870E-9	15.289489672805426E-9	50.562111204394548E-9	1.836072034276531E-9
1.011000000000000E+3	353.960488102337250E-9	21.214141532522718E-9	74.092402963403179E-9	2.313666245608566E-9
1.012000000000000E+3	237.595864155694910E-9	14.663495341507719E-9	49.840278720755294E-9	1.706177069511542E-9
1.013000000000000E+3	75.440608604291120E-9	4.304692117827620E-9	16.122025486741734E-9	751.415752053777750E-12
1.014000000000000E+3	332.876845914349240E-9	17.102611731842236E-9	67.988666181160965E-9	1.986414770279001E-9
1.015000000000000E+3	242.350053460962290E-9	12.993501828905888E-9	50.155285311149324E-9	1.586571638904524E-9
1.016000000000000E+3	21.998817938733054E-9	1.419609373618624E-9	4.622836746241203E-9	312.497802759610470E-12
1.017000000000000E+3	36.436588195061654E-9	2.041314844684487E-9	7.581854334829070E-9	483.634132075260710E-12
1.018000000000000E+3	59.384955760753715E-9	2.960006239410340E-9	12.760355607601433E-9	495.597517436079800E-12
1.019000000000000E+3	89.825030087088739E-9	4.870190424258499E-9	20.579929396862630E-9	452.887429564647500E-12
1.020000000000000E+3	133.932473641985600E-9	6.669902937089321E-9	30.193533673208848E-9	909.734351247929090E-12
1.021000000000000E+3	129.331991762492180E-9	6.707998015570584E-9	30.711009562264893E-9	997.497204649719590E-12
1.022000000000000E+3	83.149296936976835E-9	4.130728846872658E-9	19.943868261410634E-9	623.284401824986660E-12
1.023000000000000E+3	86.354273057494893E-9	4.249147384735971E-9	20.274215195865602E-9	635.492112576042400E-12
1.024000000000000E+3	80.427414809883990E-9	3.958652679321803E-9	18.736435888185718E-9	656.971151662376620E-12
1.025000000000000E+3	33.027587661644607E-9	1.684031098515197E-9	8.235265829473272E-9	408.217224325303010E-12
1.026000000000000E+3	9.107315524161998E-9	485.848075195597960E-12	2.789573695686717E-9	261.232563232218130E-12
1.027000000000000E+3	19.633114807105608E-9	633.289189201468580E-12	5.266169057017277E-9	203.496363431042130E-12
1.028000000000000E+3	81.454397572697551E-9	2.625257557816103E-9	20.074456022349750E-9	405.811578098577420E-12
1.029000000000000E+3	160.180269477898200E-9	5.044095387259993E-9	40.334734257149400E-9	583.005021771184850E-12
1.030000000000000E+3	99.058490573787057E-9	3.264275526742166E-9	25.303391272846707E-9	611.778735379315640E-12
1.031000000000000E+3	107.976982068463980E-9	2.975616698868524E-9	27.085495655324655E-9	826.970671204709750E-12
1.032000000000000E+3	118.875496864488730E-9	3.067927722034074E-9	30.681977469007839E-9	663.662396875937560E-12
1.033000000000000E+3	88.041164042283554E-9	3.007010087555219E-9	22.741687988047914E-9	554.178558454612930E-12
1.034000000000000E+3	59.420737761474849E-9	2.155091898701327E-9	15.763689000727834E-9	522.733601975752450E-12
1.035000000000000E+3	222.481912667213300E-9	7.223879669952244E-9	61.181586979019757E-9	1.165606975689692E-9
1.036000000000000E+3	558.464324475616310E-9	17.248092302111072E-9	155.331286543945830E-9	2.545635255269289E-9
1.037000000000000E+3	350.986322744040410E-9	10.310884034902988E-9	98.630431772144665E-9	1.722195271881283E-9
1.038000000000000E+3	119.894686646350620E-9	3.553452059956953E-9	35.057988767146403E-9	895.790185719372260E-12
1.039000000000000E+3	208.715100824688080E-9	6.039716373823967E-9	61.602459161320120E-9	1.429804434824241E-9
1.040000000000000E+3	261.759788610689530E-9	7.851302571541095E-9	78.149912224480281E-9	1.427155721664086E-9
1.041000000000000E+3	78.844287202747973E-9	2.638502383760184E-9	22.602332909634750E-9	481.381770852147170E-12
1.042000000000000E+3	92.329699071416471E-9	3.217656119778629E-9	30.443929789644141E-9	786.297392231921290E-12
1.043000000000000E+3	185.149409592744010E-9	4.532336124980746E-9	57.363909454027723E-9	1.763192260261862E-9
1.044000000000000E+3	441.136098270098660E-9	11.216923435433386E-9	137.738047865411550E-9	3.936258723193956E-9
1.045000000000000E+3	350.055886520183320E-9	9.779511713956721E-9	112.712736655612080E-9	3.013228251527427E-9
1.046000000000000E+3	438.822048783047260E-9	11.371865974183069E-9	147.435920446321170E-9	4.222423459598539E-9
1.047000000000000E+3	532.329423456533260E-9	12.393511025162245E-9	178.295718963292860E-9	6.204705104167095E-9
1.048000000000000E+3	894.521102053624350E-9	20.642274529503008E-9	305.076561374081190E-9	11.520166296046135E-9
1.049000000000000E+3	1.930686263461437E-6	45.694304516862320E-9	666.795982521975420E-9	26.069640536153832E-9
1.050000000000000E+3	824.832378987340520E-9	20.467615488376494E-9	279.995080345169220E-9	12.237553839659962E-9
1.051000000000000E+3	1.406946584104978E-6	33.503610942411095E-9	492.008543182056260E-9	24.500346186538101E-9
1.052000000000000E+3	1.019545514675179E-6	24.370736646222279E-9	364.840071181368360E-9	16.716320618338599E-9
1.053000000000000E+3	1.301987659763983E-6	29.662432854807743E-9	479.336565472139960E-9	25.165891809376308E-9
1.054000000000000E+3	2.560495168726651E-6	62.176054296385667E-9	947.262780077407910E-9	55.251081210654896E-9
1.055000000000000E+3	3.760966715673505E-6	93.798958514778554E-9	1.411598564220198E-6	85.777185871509510E-9
1.056000000000000E+3	3.043937825889884E-6	75.793898326834264E-9	1.152369811878803E-6	75.169802399530830E-9
1.057000000000000E+3	2.294832850317889E-6	56.363516550315763E-9	880.159072482313830E-9	65.866178040986719E-9
1.058000000000000E+3	4.130427549249794E-6	106.624600977414940E-9	1.599552231995971E-6	131.926954096865320E-9
1.059000000000000E+3	5.723434388758973E-6	155.828474885393760E-9	2.223606056816379E-6	198.164642867003200E-9
1.060000000000000E+3	4.996038093039859E-6	140.827164595264380E-9	1.951707677605674E-6	179.725610275545530E-9
1.061000000000000E+3	22.223176973179093E-6	672.989585412932240E-9	8.851234847734943E-6	936.793838941385280E-9
1.062000000000000E+3	31.972580830270245E-6	965.209287210267680E-9	12.770433660394010E-6	1.376369766933815E-6
1.063000000000000E+3	7.424851955820624E-6	230.190887857522670E-9	2.993443975536182E-6	347.978600533649580E-9
1.064000000000000E+3	2.285342628335232E-6	76.977857768424280E-9	930.255311952255510E-9	125.115931272509250E-9
1.065000000000000E+3	5.653252271225506E-6	227.041841067525980E-9	2.335970939971406E-6	366.449657101490930E-9
1.066000000000000E+3	8.953993435628205E-6	393.282610111622080E-9	3.725449881030768E-6	638.717435535384600E-9
1.067000000000000E+3	10.136034544050374E-6	497.279816249991750E-9	4.228295582730248E-6	820.167206310681570E-9
1.068000000000000E+3	4.443223687961451E-6	242.678285177359040E-9	1.866272461980948E-6	401.534441399444520E-9
1.069000000000000E+3	2.338450060973171E-6	151.538458545990060E-9	991.180204571625380E-9	251.137028403115290E-9
1.070000000000000E+3	2.365464301662721E-6	175.794226668319150E-9	1.013007701224024E-6	302.704920662413370E-9
1.071000000000000E+3	1.983976023508964E-6	170.892601491332630E-9	857.791934378278910E-9	290.479223527719980E-9
1.072000000000000E+3	1.233819535924075E-6	143.790143170286640E-9	536.720735024506060E-9	241.393037171432560E-9
1.073000000000000E+3	864.521920316538270E-9	140.235128315291710E-9	381.032621925626430E-9	237.398016779717170E-9
1.074000000000000E+3	2.385897365851980E-6	568.140156141397320E-9	1.062943866936142E-6	919.464030326938740E-9
1.075000000000000E+3	1.956389682104099E-6	552.851921196720980E-9	871.324167909405300E-9	866.605540920728700E-9
1.076000000000000E+3	1.936070478307374E-6	1.050225539462951E-6	876.832204981009470E-9	1.587383459711787E-6
1.077000000000000E+3	2.557301974619944E-6	1.735998134825160E-6	1.160506580093607E-6	2.538327134173015E-6
1.078000000000000E+3	1.486147936990434E-6	1.032513789058262E-6	666.296334703906210E-9	1.465061400226376E-6
1.079000000000000E+3	829.225253448204260E-9	549.444655524925240E-9	359.844978269288220E-9	746.841830018378930E-9
1.080000000000000E+3	1.026857464778159E-6	442.709712980717600E-9	442.901384766630590E-9	552.273894841597060E-9
1.081000000000000E+3	1.859029027757949E-6	564.408350342163680E-9	803.404723775059490E-9	665.611391212272550E-9
1.082000000000000E+3	2.083483493672071E-6	415.371282949907730E-9	902.630944194239330E-9	466.563614612519120E-9
1.083000000000000E+3	2.877081964702307E-6	369.344365113941500E-9	1.251984501566424E-6	369.107233210348480E-9
1.084000000000000E+3	1.871419532625860E-6	199.221684943593460E-9	813.747891991714870E-9	194.210097627519410E-9
1.085000000000000E+3	970.011059966024580E-9	63.655092180429055E-9	421.019585073770820E-9	53.235176099506760E-9
1.086000000000000E+3	2.348940733557735E-6	121.957674059848350E-9	1.037306004960423E-6	88.075559849213556E-9
1.087000000000000E+3	3.234151167053448E-6	135.346404668713200E-9	1.427834797157658E-6	90.540284953721366E-9
1.088000000000000E+3	1.419485390987862E-6	55.668131469017970E-9	632.553858428090560E-9	34.852050776395650E-9
1.089000000000000E+3	1.188151532272304E-6	30.989542752433179E-9	530.749874327514430E-9	16.008478497058554E-9
1.090000000000000E+3	2.440324952918805E-6	52.132832479017990E-9	1.077275095265448E-6	24.120365774148962E-9
1.091000000000000E+3	2.362563342550235E-6	42.416433345898116E-9	1.036049293422279E-6	18.161535406098844E-9
1.092000000000000E+3	2.906091566558309E-6	46.518459255877275E-9	1.293597218497431E-6	15.436540188772264E-9
1.093000000000000E+3	1.741842790541442E-6	25.437585048412889E-9	774.909107635432560E-9	8.252089307887728E-9
1.094000000000000E+3	733.936454504640490E-9	7.992256301004583E-9	325.334784283613160E-9	2.862073180404889E-9
1.095000000000000E+3	580.846143192525300E-9	5.355955447283471E-9	259.956649089175970E-9	1.601893992140026E-9
1.096000000000000E+3	1.447685291526257E-6	13.895229683732109E-9	638.815246166157010E-9	2.248940187101039E-9
1.097000000000000E+3	4.093618694932626E-6	33.628183269150070E-9	1.804202826336100E-6	3.709738336829847E-9
1.098000000000000E+3	3.364812145960651E-6	25.742206798342316E-9	1.488111641685138E-6	2.904545992287257E-9
1.099000000000000E+3	1.562279268079747E-6	8.968983656111435E-9	688.279858223487560E-9	851.863587747824240E-12
1.100000000000000E+3	2.371059511136928E-6	12.764656097997101E-9	1.051676144169279E-6	897.298890329870330E-12
1.101000000000000E+3	727.376044654746350E-9	3.913225980206820E-9	322.662091907039010E-9	556.852638793685460E-12
1.102000000000000E+3	721.939346357632590E-9	3.460657540039709E-9	317.032346332956440E-9	416.437758079351770E-12
1.103000000000000E+3	1.654504630307165E-6	6.606780672524744E-9	722.695906105119390E-9	923.232884583624630E-12
1.104000000000000E+3	2.315736161052486E-6	7.231305618324963E-9	1.011817863582797E-6	1.100038801142642E-9
1.105000000000000E+3	1.943436324488631E-6	5.491298805638924E-9	858.048524180276700E-9	1.058182097892486E-9
1.106000000000000E+3	2.415310070592592E-6	6.500220024792018E-9	1.055800563158290E-6	1.375434266058831E-9
1.107000000000000E+3	2.001132544130937E-6	4.300930630476160E-9	870.207609259570720E-9	1.341750239137474E-9
1.108000000000000E+3	1.004271556862856E-6	1.608015447067507E-9	434.382785149639640E-9	1.274203993037652E-9
1.109000000000000E+3	1.464885891942979E-6	5.981350128697555E-9	632.569141014267910E-9	2.413195600143894E-9
1.110000000000000E+3	1.389903816279636E-6	7.597053225408183E-9	592.932264583259800E-9	3.451109070228026E-9
1.111000000000000E+3	2.884916451908777E-6	6.122233206234191E-9	1.229298477169394E-6	5.191580359691660E-9
1.112000000000000E+3	2.316995493602958E-6	5.100701071422143E-9	994.382470593721500E-9	2.970373638678280E-9
1.113000000000000E+3	1.621699937382671E-6	1.565478941858457E-9	690.758625646331520E-9	2.383604514270405E-9
1.114000000000000E+3	1.994681390652884E-6	1.937171203177890E-9	833.575334187867300E-9	2.456611636394520E-9
1.115000000000000E+3	2.078476956436970E-6	2.248601112444363E-9	861.246127030631720E-9	2.559528861888573E-9
1.116000000000000E+3	1.519525375284234E-6	1.362258351001155E-9	625.253657577129180E-9	2.278493666696803E-9
1.117000000000000E+3	1.812769869988231E-6	1.044654600236533E-9	751.622906366433770E-9	3.051199480096284E-9
1.118000000000000E+3	2.374887979198641E-6	1.164520675777834E-9	979.627409358709890E-9	4.413436763371788E-9
1.119000000000000E+3	3.514752335033344E-6	1.621935529722227E-9	1.440271123386724E-6	5.957377970180315E-9
1.120000000000000E+3	7.387970183910417E-6	2.366219880091891E-9	3.028330330146335E-6	11.975477774881984E-9
1.121000000000000E+3	7.418765981023820E-6	2.125575234555264E-9	3.035355162020569E-6	13.480099592374703E-9
1.122000000000000E+3	2.646076074345879E-6	816.689496237823180E-12	1.081011405132325E-6	5.460643927185364E-9
1.123000000000000E+3	1.177351618754062E-6	352.003947106100760E-12	476.531853324812250E-9	2.581904579931087E-9
1.124000000000000E+3	1.368731944016059E-6	337.510968964612740E-12	544.565760135343410E-9	2.909399434373169E-9
1.125000000000000E+3	3.814559654544260E-6	881.405466183290670E-12	1.516850282981087E-6	8.408978301786003E-9
1.126000000000000E+3	7.580745707729904E-6	1.654279646260571E-9	2.986189307068365E-6	15.394559041705747E-9
1.127000000000000E+3	6.909428263770190E-6	1.708017276201339E-9	2.698042623239448E-6	13.748480504951881E-9
1.128000000000000E+3	7.856853201703579E-6	2.241188088168847E-9	3.077435415459052E-6	16.552025567284831E-9
1.129000000000000E+3	7.765077733377719E-6	3.111521801264837E-9	3.023676794244466E-6	18.154075457573368E-9
1.130000000000000E+3	7.350786361214731E-6	3.645824116619754E-9	2.840652592879088E-6	16.488915136388036E-9
1.131000000000000E+3	4.909812718785269E-6	2.920991348534780E-9	1.869410881705121E-6	12.806340211578093E-9
1.132000000000000E+3	3.743687593758386E-6	2.660660247136100E-9	1.414551163790329E-6	10.128161369549915E-9
1.133000000000000E+3	4.756466135577082E-6	2.887581469008808E-9	1.788546518476504E-6	9.660272835201296E-9
1.134000000000000E+3	11.788453662848285E-6	8.658570490397107E-9	4.400773390267878E-6	31.399253790225505E-9
1.135000000000000E+3	9.896056207377255E-6	8.853067235540096E-9	3.701961828813994E-6	28.637395637827645E-9
1.136000000000000E+3	9.264251984608108E-6	10.848719535430925E-9	3.412320841590548E-6	24.938027660046278E-9
1.137000000000000E+3	34.993771727274880E-6	44.432288371203675E-9	12.761294164367922E-6	93.708947082083212E-9
1.138000000000000E+3	51.418636501382845E-6	68.436645837212118E-9	18.667090015135980E-6	150.635849157702510E-9
1.139000000000000E+3	44.370537318966315E-6	71.375544629039228E-9	16.056799144176835E-6	141.621028987890470E-9
1.140000000000000E+3	21.115190876919343E-6	37.502252192673798E-9	7.582946524639339E-6	66.041787759588467E-9
1.141000000000000E+3	16.225840396626931E-6	32.018566455018063E-9	5.793632229890277E-6	52.864683399464992E-9
1.142000000000000E+3	14.956207849759180E-6	36.543194276502855E-9	5.277261574455874E-6	48.127582382180390E-9
1.143000000000000E+3	17.312240503645532E-6	48.964576035269670E-9	6.080087290245729E-6	61.240881493596198E-9
1.144000000000000E+3	14.627999195059101E-6	51.167894037497908E-9	5.071048979011184E-6	58.623653700869320E-9
1.145000000000000E+3	52.605897534261474E-6	213.159936062659620E-9	18.075895412908789E-6	228.000695168361570E-9
1.146000000000000E+3	107.629844908277600E-6	441.357846003879890E-9	36.901087044780778E-6	453.268465094515560E-9
1.147000000000000E+3	27.440031866778129E-6	112.071625917766780E-9	9.378591943416136E-6	111.949639035016430E-9
1.148000000000000E+3	5.851547901679245E-6	29.088598387832363E-9	1.964359885411180E-6	26.322443146842549E-9
1.149000000000000E+3	13.162009576010768E-6	78.265153772421658E-9	4.400889165673329E-6	68.046548331505483E-9
1.150000000000000E+3	27.565703219905106E-6	178.725791320277680E-9	9.150977974309522E-6	147.727034892309770E-9
1.151000000000000E+3	42.607995923588126E-6	327.881725643347730E-9	14.078264019505937E-6	264.862705803305420E-9
