Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
947.000000000000110E+0	659.983441102965250E-3	37.859083787179726E-3	353.659346755203440E-3	75.846052301212996E-3	758.701012229025080E-3	66.413995001776735E-3
948.000000000000110E+0	631.558646627707330E-3	64.906478740402437E-3	354.261118770516080E-3	44.323039125310187E-3	681.837086524231810E-3	82.156538937404697E-3
949.000000000000110E+0	656.039265097271730E-3	-8.990700346574934E-3	340.439108533540260E-3	21.519104940573394E-3	686.055788234951060E-3	64.484455259629023E-3
950.000000000000110E+0	667.942478609130810E-3	5.647311959615883E-3	387.288460980177550E-3	8.147207670601567E-3	704.594235658874020E-3	32.929257809671708E-3
951.000000000000110E+0	621.580701958865940E-3	82.206288334878946E-3	394.387009546792840E-3	-3.804422644144906E-3	659.861499864591420E-3	-2.534409535885166E-3
952.000000000000110E+0	601.855212599861300E-3	135.270802758207460E-3	333.004831247850130E-3	96.911034290573322E-3	667.134556772473240E-3	5.467985650679632E-3
953.000000000000110E+0	625.189178102502520E-3	135.247377509948420E-3	307.519758940967890E-3	93.824990103101941E-3	684.005268645908600E-3	-12.750592341763487E-3
954.000000000000110E+0	618.118589552902110E-3	88.454071912451804E-3	304.893908455196760E-3	48.113582936531216E-3	693.310859790925330E-3	-44.654495723571407E-3
955.000000000000110E+0	631.341759779017300E-3	120.484400916355160E-3	285.360185895331570E-3	43.755745812965062E-3	733.309234283404780E-3	-15.282549825955231E-3
956.000000000000110E+0	664.547461762036160E-3	201.986861834252990E-3	348.222693710533940E-3	104.973783764069590E-3	749.447301022913680E-3	72.383179871801373E-3
957.000000000000110E+0	563.166228696202920E-3	92.611625912911305E-3	347.842241888095700E-3	46.873370841132474E-3	757.821315653878000E-3	44.818349084732895E-3
958.000000000000110E+0	572.520989472700030E-3	116.268841071286410E-3	385.180667188702200E-3	50.744702981946235E-3	820.348981199255920E-3	54.819274136764545E-3
959.000000000000110E+0	535.901189706352140E-3	-13.839645259193319E-3	379.734193645917980E-3	35.246955454864275E-3	727.810882757452870E-3	-87.638448001253727E-3
960.000000000000110E+0	545.072520857459940E-3	-1.467831480365585E-3	309.395437329641090E-3	70.419057414144851E-3	650.105285813634140E-3	-102.779868722217030E-3
961.000000000000110E+0	575.649329430948710E-3	69.150416280447866E-3	290.253670888562300E-3	43.044549141066410E-3	643.609221340257890E-3	-15.705899091321404E-3
962.000000000000110E+0	582.431080364710580E-3	66.645757518076595E-3	303.718439369022600E-3	47.904426567626598E-3	664.922906267514600E-3	-12.773439810241961E-3
963.000000000000110E+0	638.205157239188250E-3	98.666698606766842E-3	335.762293942535370E-3	21.163065409706593E-3	678.542718085638820E-3	1.105319669090283E-3
964.000000000000110E+0	600.468128526356890E-3	98.840827393919486E-3	325.626818925369380E-3	44.254204695137488E-3	687.106416204639750E-3	-1.563524059554987E-3
965.000000000000110E+0	578.730680224145750E-3	57.379150306722144E-3	341.499415112327790E-3	9.392388218211792E-3	675.456126997839300E-3	-17.578426773998148E-3
966.000000000000110E+0	556.517850377650340E-3	31.669904569809837E-3	285.048202447408310E-3	-23.582047345801365E-3	619.653594791256700E-3	-57.903795358777287E-3
967.000000000000110E+0	567.364855024275920E-3	60.915332913787132E-3	286.331344897023110E-3	-15.493160988693586E-3	631.252399981838570E-3	-65.671927303249944E-3
968.000000000000110E+0	571.620799051527290E-3	83.527353969487822E-3	306.237032130611650E-3	-31.915667463398585E-3	635.562978228240150E-3	-79.146484926244223E-3
969.000000000000110E+0	576.015150557990350E-3	66.290837728329097E-3	314.102401921197090E-3	-47.319392296114524E-3	634.442524815207580E-3	-74.104979896396972E-3
970.000000000000110E+0	569.438504162423590E-3	65.336862566429052E-3	290.323422786234240E-3	-24.910762118117304E-3	645.455769036643700E-3	-78.772410847969973E-3
971.000000000000110E+0	565.989114061736910E-3	68.212079258304567E-3	284.731297181030460E-3	-39.569480688072423E-3	620.467354363467450E-3	-100.536176924359120E-3
972.000000000000110E+0	575.124689948434240E-3	42.901300815182813E-3	298.090698183425930E-3	-75.810520615910565E-3	613.598092331420370E-3	-125.601530629095460E-3
973.000000000000110E+0	592.210262135093200E-3	55.142855098372003E-3	313.183157856863570E-3	-110.564076300212630E-3	621.696150158385970E-3	-127.731659885074180E-3
974.000000000000110E+0	576.696129541320320E-3	55.188919802592107E-3	311.171916538031280E-3	-125.373173516325350E-3	621.304074877821580E-3	-145.300035189816820E-3
975.000000000000110E+0	577.759896323289060E-3	41.175011114954502E-3	313.176900712740960E-3	-164.700925695129370E-3	630.617394076424480E-3	-152.150572334046690E-3
976.000000000000110E+0	602.182414826550440E-3	6.477251538948982E-3	320.115331949553610E-3	-222.232925840709080E-3	657.101846394028020E-3	-197.934160778516250E-3
977.000000000000110E+0	587.575731326109410E-3	-40.574288629374677E-3	326.428883146995030E-3	-242.280641374123970E-3	628.546834612095370E-3	-228.988946294113980E-3
978.000000000000110E+0	613.838720855613640E-3	-33.834130362035149E-3	308.366789782227480E-3	-267.041069788843450E-3	596.654244960742260E-3	-263.841230154430950E-3
979.000000000000110E+0	557.155190826783550E-3	2.801840804920384E-3	272.350705113597320E-3	-260.813302132187620E-3	571.294815389002060E-3	-256.419171744305060E-3
980.000000000000110E+0	545.349710844846510E-3	-44.161165402504053E-3	262.727031172438450E-3	-303.180319852460360E-3	553.581121651557480E-3	-267.938405458921610E-3
981.000000000000110E+0	581.660888988185800E-3	-79.857662722978243E-3	255.127326041878490E-3	-378.754611652948880E-3	530.822774635413270E-3	-307.054492504101940E-3
982.000000000000110E+0	573.813141518831000E-3	-75.556360246549395E-3	251.587586957424780E-3	-388.481459320678850E-3	524.254076824401500E-3	-367.737232302636720E-3
983.000000000000110E+0	522.199956393741060E-3	-108.422977570451690E-3	185.873475109543220E-3	-473.720238010209570E-3	496.859423102727180E-3	-396.487265532215190E-3
984.000000000000110E+0	460.120372041984030E-3	-134.584617146843720E-3	81.165185768871745E-3	-520.091088739638500E-3	436.644238403491870E-3	-416.272514315624840E-3
985.000000000000110E+0	450.065416567945740E-3	-115.461015517758810E-3	-2.792040203897660E-3	-536.607075432043560E-3	369.981590025182440E-3	-449.393534315105920E-3
986.000000000000110E+0	458.743342421916940E-3	-139.010064837943760E-3	-54.321937043975817E-3	-600.835033861761070E-3	330.258139421090110E-3	-456.931321028896550E-3
987.000000000000110E+0	417.739802664365390E-3	-138.544691273223000E-3	-114.175642251154020E-3	-612.418686740785370E-3	245.509547022463360E-3	-455.256295668189930E-3
988.000000000000110E+0	369.206091906487070E-3	-146.644892732202210E-3	-233.404983074909620E-3	-568.789722118386960E-3	142.872338905723620E-3	-436.589227957151270E-3
989.000000000000110E+0	308.916467822827670E-3	-172.081522051706070E-3	-381.384841377847950E-3	-558.515049727895900E-3	101.329069932927310E-3	-410.084235836291170E-3
990.000000000000110E+0	327.172997072970980E-3	-209.425707115233590E-3	-431.312240429951700E-3	-588.855052584036590E-3	94.647590210514554E-3	-403.620872504712010E-3
991.000000000000110E+0	442.241553871444310E-3	-119.037047695938120E-3	-533.162444757432130E-3	-471.790644773206040E-3	289.205002619252690E-3	-272.912801977500790E-3
992.000000000000110E+0	390.572169167561380E-3	-46.552834597724295E-3	-551.606455994341330E-3	-311.771944380560110E-3	111.693744298211990E-3	-412.055901273041370E-3
993.000000000000110E+0	338.956816350585110E-3	-60.619769907267938E-3	-484.715412855941270E-3	-224.280835202928320E-3	-48.275612619113964E-3	-341.873794023733140E-3
994.000000000000110E+0	263.905852018454510E-3	-117.113091449639700E-3	-553.617905876872210E-3	-153.641536848187130E-3	-53.460722712331814E-3	-248.435090425681570E-3
995.000000000000110E+0	283.023777135518240E-3	5.747681904203285E-3	-569.594287806468700E-3	-184.035080769098300E-3	-45.871347632586830E-3	-578.610715533646850E-3
996.000000000000110E+0	258.870653421663100E-3	156.000971832309430E-3	-517.403547553307530E-3	-118.955268473121710E-3	1.020956113259149E+0	-211.723424455955910E-3
997.000000000000110E+0	354.424182412240830E-3	127.770784945893810E-3	-532.471064188021260E-3	-128.338039738742890E-3	-18.862967908294122E-3	208.282176565858320E-3
998.000000000000110E+0	340.188613082315240E-3	27.243335105591623E-3	-536.150854801131670E-3	16.156749979316268E-3	2.056223906038273E+0	1.542298107753598E+0
999.000000000000110E+0	352.471073217523130E-3	71.052188438486472E-3	-539.938377580943870E-3	88.630793862397486E-3	318.426223397976490E-3	-43.261737897691679E-3
1.000000000000000E+3	274.765608394570200E-3	61.916909037158588E-3	-523.389847013109090E-3	42.468490565213020E-3	330.426875655543020E-3	-158.043968883944670E-3
1.001000000000000E+3	269.541354163417850E-3	56.440741427116310E-3	-551.480809431864060E-3	15.616545952065769E-3	-265.345442635719740E-3	-233.959365455095990E-3
1.002000000000000E+3	308.075121170048260E-3	71.244986514361869E-3	-542.673379494245660E-3	43.193352852000301E-3	-496.071742954153680E-3	60.046633609054441E-3
1.003000000000000E+3	257.917834651072930E-3	167.019497380392790E-3	-450.969059461330530E-3	29.240280972144348E-3	321.597377797437300E-3	245.553417479270400E-3
1.004000000000000E+3	238.757271273929620E-3	47.311598124324450E-3	-465.536683513076250E-3	76.447021284001868E-3	148.627786839228000E-3	148.336303029068970E-3
1.005000000000000E+3	199.174774921644700E-3	31.732094427673281E-3	-449.037260942877440E-3	57.523199489317736E-3	144.444392245167060E-3	114.296509784276900E-3
1.006000000000000E+3	238.326726310973210E-3	63.689867518131910E-3	-452.325532297221390E-3	65.997280005097164E-3	83.317647950739163E-3	115.274171759872600E-3
1.007000000000000E+3	251.048480772432530E-3	91.335512230551794E-3	-467.299737951473000E-3	72.613510415017554E-3	53.795732263319442E-3	152.717910828958580E-3
1.008000000000000E+3	227.815759353938750E-3	97.116479664389813E-3	-439.891548621399340E-3	55.566952959490601E-3	47.019430588918255E-3	134.098784977057070E-3
1.009000000000000E+3	243.297417449803270E-3	88.316580252305377E-3	-452.162638342271720E-3	91.213673664146525E-3	66.232289063171010E-3	92.934469231106820E-3
1.010000000000000E+3	244.377011327575970E-3	53.626094729518375E-3	-447.124860406717950E-3	84.143040960375948E-3	47.835329575989377E-3	72.593136815521889E-3
1.011000000000000E+3	239.251565818856260E-3	51.888867430070283E-3	-450.053896732034220E-3	82.313238967175739E-3	50.548367222388195E-3	63.170284739055949E-3
1.012000000000000E+3	240.874717212336660E-3	60.812364101511640E-3	-451.916891015502530E-3	74.437631211885263E-3	53.239658237156130E-3	66.185200476727435E-3
1.013000000000000E+3	227.490209227461770E-3	73.038615804672719E-3	-456.329940162137460E-3	74.000217980897842E-3	43.729902251774561E-3	91.128921341000368E-3
1.014000000000000E+3	218.921249243766410E-3	58.752498144743419E-3	-443.754467570542490E-3	85.602522469250417E-3	43.853186966873806E-3	63.650294902298093E-3
1.015000000000000E+3	224.444290864901720E-3	56.924802067533330E-3	-447.008995190669670E-3	84.480719484408287E-3	49.170993814861938E-3	64.321661073269670E-3
1.016000000000000E+3	247.743000701257130E-3	57.405408224141211E-3	-452.227705608934940E-3	75.107692974476462E-3	69.203774877869231E-3	105.936165890774900E-3
1.017000000000000E+3	227.948416481216110E-3	64.194832966924784E-3	-448.879467769474350E-3	81.324428813172270E-3	39.451895215516820E-3	109.218013940512800E-3
1.018000000000000E+3	218.489480185653590E-3	46.073287316935871E-3	-458.567086648646370E-3	67.825799307509635E-3	22.612920627448137E-3	88.613120294737002E-3
1.019000000000000E+3	226.070787226795470E-3	55.810922152264367E-3	-472.184001568785260E-3	78.456159919142773E-3	11.263272511318400E-3	70.262377314619193E-3
1.020000000000000E+3	214.061906733649280E-3	63.129777294506570E-3	-467.956224518739580E-3	80.349655228719952E-3	29.108640190999648E-3	77.296598285107071E-3
1.021000000000000E+3	220.406571619288140E-3	57.362181662302482E-3	-480.892364174854200E-3	78.751483557360516E-3	32.788106910882610E-3	81.632025588034868E-3
1.022000000000000E+3	216.854364496487150E-3	51.606304698257423E-3	-484.601653555783660E-3	70.850891683682318E-3	21.963473613199353E-3	84.562711101241514E-3
1.023000000000000E+3	211.933561957453660E-3	65.726029361240251E-3	-477.816093131088860E-3	80.462053124902663E-3	20.068851810276962E-3	84.439268257810021E-3
1.024000000000000E+3	211.411031257303150E-3	67.462832756923496E-3	-477.123621224975370E-3	72.914425169403926E-3	22.056170987551915E-3	89.168726860948219E-3
1.025000000000000E+3	211.144017546566360E-3	80.323962914066918E-3	-494.229651429302810E-3	71.550970438754677E-3	62.846336594568578E-3	105.023691806593060E-3
1.026000000000000E+3	197.300672545561270E-3	123.171827340778500E-3	-549.551916051298270E-3	67.725743237856989E-3	132.632678154615240E-3	196.858654475957660E-3
1.027000000000000E+3	176.496476450091890E-3	40.163201056561744E-3	-515.867721444516980E-3	46.217401357512032E-3	20.026253621259409E-3	114.627543045622630E-3
1.028000000000000E+3	172.518641946896980E-3	50.304595994808507E-3	-491.434327233557120E-3	70.314140551181306E-3	-3.627846219500521E-3	71.061823126529283E-3
1.029000000000000E+3	168.695289329574280E-3	55.117681114112402E-3	-498.300658329460240E-3	59.206046175023681E-3	-9.196667751586746E-3	60.044750509155462E-3
1.030000000000000E+3	176.803653912639800E-3	41.551264176778679E-3	-502.413840294689270E-3	54.971836222047363E-3	-12.132538910563543E-3	80.603663753983021E-3
1.031000000000000E+3	161.929227386844540E-3	36.985481883768566E-3	-496.261696870863800E-3	67.615637082188401E-3	-89.234530031964587E-6	87.699276840885118E-3
1.032000000000000E+3	150.855173583552240E-3	55.442434784024421E-3	-504.507161292318100E-3	59.797379326998849E-3	-6.966156911964582E-3	74.504313047497592E-3
1.033000000000000E+3	173.892203233216190E-3	62.828220155555156E-3	-504.785651094873280E-3	59.206177728141587E-3	-14.560036568415325E-3	79.679750890852025E-3
1.034000000000000E+3	183.621985064225470E-3	50.624263089573095E-3	-509.951683666956980E-3	72.470262628235568E-3	-20.734147507544976E-3	94.157793122377709E-3
1.035000000000000E+3	173.840622745947030E-3	47.441871519125170E-3	-521.775866215999690E-3	52.404569921092728E-3	-41.889065515123648E-3	59.249359607279353E-3
1.036000000000000E+3	167.509698098359420E-3	53.160292375913326E-3	-524.766398066465300E-3	52.538487344932272E-3	-40.082766031013448E-3	54.379447984486622E-3
1.037000000000000E+3	162.049965605737420E-3	55.838272971960680E-3	-527.974200679392710E-3	47.462065919659423E-3	-41.877393015500509E-3	56.291109203567780E-3
1.038000000000000E+3	159.154335896144060E-3	65.656971452899407E-3	-540.293764077584560E-3	22.137293472382004E-3	-61.599128148437494E-3	61.149729494518808E-3
1.039000000000000E+3	159.042238053775990E-3	60.377759888492595E-3	-542.829349487153220E-3	22.081401162308781E-3	-61.898068460443545E-3	55.074981954122464E-3
1.040000000000000E+3	163.876232773539190E-3	56.041619175346204E-3	-545.145505731282290E-3	37.053576268412172E-3	-52.427097794844231E-3	52.078463236880326E-3
1.041000000000000E+3	175.228144436822750E-3	52.622277759862918E-3	-533.840969089485080E-3	41.083410269020099E-3	-59.577261379727992E-3	52.254603829281529E-3
1.042000000000000E+3	182.224916202907120E-3	40.668415194075186E-3	-573.725754478366270E-3	23.874335786246776E-3	-68.390717804952414E-3	62.210902542846468E-3
1.043000000000000E+3	150.585439225849600E-3	42.494620396166125E-3	-555.425857162187290E-3	36.436103410249984E-3	-81.109133832218808E-3	54.443631263907090E-3
1.044000000000000E+3	151.233550654820280E-3	50.557673229893643E-3	-557.919185453885300E-3	31.000847182244638E-3	-81.710945669229054E-3	47.441723418334872E-3
1.045000000000000E+3	160.007759481797520E-3	48.334412951720127E-3	-566.757437744259020E-3	27.767175341523752E-3	-78.690022181961458E-3	49.192168759266693E-3
1.046000000000000E+3	153.365450202000960E-3	48.936179708854964E-3	-578.677717842199230E-3	33.365563558703550E-3	-84.935963093789771E-3	49.083495567348735E-3
1.047000000000000E+3	145.105924685713590E-3	47.189360458774601E-3	-577.730009113228360E-3	34.102940613880008E-3	-96.973495873035040E-3	47.462708587328498E-3
1.048000000000000E+3	145.824682820130750E-3	42.563198086006393E-3	-583.453596855898930E-3	25.141232313720594E-3	-102.720317738785540E-3	48.243835320159481E-3
1.049000000000000E+3	147.292356137331550E-3	44.411788594452523E-3	-587.149090287221620E-3	24.965816105642788E-3	-106.249373855124120E-3	47.053011102564574E-3
1.050000000000000E+3	151.304323910437770E-3	43.842058975859619E-3	-582.214124644052310E-3	21.993724169788297E-3	-113.371240107894620E-3	44.547541765660191E-3
1.051000000000000E+3	149.997238074809330E-3	36.250593351047383E-3	-590.968653434104210E-3	21.344478785886283E-3	-123.685385321191140E-3	45.998784194630639E-3
1.052000000000000E+3	149.778318339422070E-3	38.348628422343226E-3	-597.833061800137840E-3	21.010605946028264E-3	-122.292937967422130E-3	37.953368653343526E-3
1.053000000000000E+3	146.651443880931150E-3	35.722504874548339E-3	-606.589984368602790E-3	14.357481804377391E-3	-132.604535612261020E-3	41.774980230320141E-3
1.054000000000000E+3	151.090953641078140E-3	38.137083051656091E-3	-608.134448237980130E-3	11.200885498662496E-3	-140.240187648961540E-3	43.715289850565719E-3
1.055000000000000E+3	154.022370582638040E-3	34.889549755538402E-3	-612.554476716439700E-3	10.279327791220372E-3	-145.452599733742890E-3	40.629859348781515E-3
1.056000000000000E+3	154.721337365985560E-3	31.004924201221831E-3	-615.252362133716920E-3	6.569704103158637E-3	-152.497756292680590E-3	37.939124427221263E-3
1.057000000000000E+3	154.589233394045760E-3	25.754503971486639E-3	-619.294952556516340E-3	3.643484656419826E-3	-164.771108979832460E-3	39.401437173572806E-3
1.058000000000000E+3	158.708067690935870E-3	25.024178061614968E-3	-622.291827864775440E-3	3.684308557433837E-3	-173.856802891269010E-3	41.401703848036660E-3
1.059000000000000E+3	163.301225631266780E-3	23.645790492468555E-3	-623.282697774950930E-3	5.265861207225843E-3	-180.835033007632840E-3	43.841624094189340E-3
1.060000000000000E+3	166.088091255476220E-3	24.546780212743237E-3	-625.013678894060230E-3	2.996987571848549E-3	-185.031774041909760E-3	41.676177520603472E-3
1.061000000000000E+3	172.838534334991000E-3	20.250238645894043E-3	-631.099161791244150E-3	1.517949416654703E-3	-200.681949857797550E-3	43.366687736373595E-3
1.062000000000000E+3	172.573736530758050E-3	20.173331755883095E-3	-631.995194587619770E-3	605.891053274712340E-6	-202.958133283766660E-3	43.086414091014665E-3
1.063000000000000E+3	175.156763335220120E-3	17.968739550247775E-3	-634.951770948677390E-3	-1.313469521879438E-3	-211.889088310739410E-3	44.382439864932378E-3
1.064000000000000E+3	183.048094562422580E-3	13.302036001106984E-3	-637.994878720140490E-3	-3.927230983737459E-3	-229.036227141324070E-3	47.854842149077696E-3
1.065000000000000E+3	200.198997295221840E-3	9.038650331438837E-3	-642.773398129942270E-3	-7.119780892730027E-3	-249.900048947649000E-3	48.693320944024808E-3
1.066000000000000E+3	209.448325465292740E-3	7.354655001566187E-3	-644.988583390977530E-3	-7.447470785622170E-3	-262.547514374038840E-3	49.011687047327786E-3
1.067000000000000E+3	221.493295753291240E-3	1.151118336828661E-3	-645.797977134618510E-3	-9.989233919524660E-3	-279.201729888598200E-3	54.427897987330491E-3
1.068000000000000E+3	233.586167008875050E-3	-7.434411461376218E-3	-648.009318934543830E-3	-10.516469047903107E-3	-294.025678889169140E-3	62.603106091463120E-3
1.069000000000000E+3	253.732729664270520E-3	-20.560957672290648E-3	-650.941060375642030E-3	-11.737702740443086E-3	-319.046532205466080E-3	74.860138910516710E-3
1.070000000000000E+3	270.956693137624600E-3	-29.998809558656414E-3	-654.259957431563950E-3	-13.888951542167126E-3	-346.507006304129780E-3	88.894937030166252E-3
1.071000000000000E+3	290.984158043928190E-3	-38.275826722024744E-3	-657.352561174446400E-3	-15.736929864046355E-3	-370.491063872749380E-3	95.653862047874960E-3
1.072000000000000E+3	335.452580514512930E-3	-63.349266296146567E-3	-659.349382550204920E-3	-16.306029120007112E-3	-423.730138592997130E-3	126.894775440132390E-3
1.073000000000000E+3	390.408308055148760E-3	-99.103876201362254E-3	-663.773818641108070E-3	-12.168170162992044E-3	-495.969820633336060E-3	169.260797764289730E-3
1.074000000000000E+3	451.914087008753960E-3	-184.119931491899980E-3	-667.270703126559560E-3	-16.154134454282109E-3	-566.077449976627570E-3	254.819035276819820E-3
1.075000000000000E+3	474.776534911663490E-3	-239.224815129149030E-3	-667.124295455972960E-3	-17.852369744564618E-3	-584.916538051129200E-3	317.631515194661710E-3
