Freq (Hz)	mic2/mic1_Mod	mic2/mic1_Phase(rad)	mic3/mic1_Mod	mic3/mic1_Phase(rad)	mic4/mic1_Mod	mic4/mic1_Phase(rad)
936.000000000000110E+0	672.036492486787980E-3	101.926840855730550E-3	400.942820943961610E-3	173.238065265764240E-3	676.816404351767710E-3	57.125748873661071E-3
937.000000000000110E+0	679.122994774440710E-3	49.224388753286358E-3	411.682733186057750E-3	172.086460198972860E-3	675.676266187076990E-3	40.815063957172722E-3
938.000000000000110E+0	664.633641595374640E-3	81.436091725939450E-3	348.189690424025420E-3	262.216250995130240E-3	662.872232056860300E-3	59.934327083251623E-3
939.000000000000110E+0	631.396880312164450E-3	94.553438585613797E-3	348.281556374564590E-3	195.623775602982270E-3	668.255661889698320E-3	77.940121092120521E-3
940.000000000000110E+0	651.448755523399540E-3	73.655271247988291E-3	363.445134523175840E-3	177.215066618049230E-3	691.835719092113940E-3	87.829545399076128E-3
941.000000000000110E+0	693.076431067098260E-3	144.211639967551960E-3	376.274848755554720E-3	208.614600243871460E-3	685.446485947124540E-3	91.395168928199683E-3
942.000000000000110E+0	715.225983364091490E-3	136.308457234615680E-3	407.055707009219280E-3	219.610882979105860E-3	751.447148836440260E-3	160.536603043664350E-3
943.000000000000110E+0	631.696703783072080E-3	72.792185340303697E-3	373.341232555700560E-3	165.972967598116470E-3	704.673355593702030E-3	80.384561856054471E-3
944.000000000000110E+0	611.589196404684010E-3	89.232237852671981E-3	335.043131548077130E-3	102.595271594784320E-3	715.479704753156480E-3	82.704565363301993E-3
945.000000000000110E+0	635.412915182787970E-3	95.259093513703041E-3	343.567916856995780E-3	116.766949135496860E-3	725.899686540982470E-3	31.017903523806616E-3
946.000000000000110E+0	679.299272909806070E-3	106.350317199219850E-3	375.776508097621310E-3	192.255428438044910E-3	730.858844696876230E-3	22.649648392338496E-3
947.000000000000110E+0	661.068417605406360E-3	57.300891133537618E-3	361.700922305978610E-3	211.260688040341150E-3	761.602287739108210E-3	87.313888213105401E-3
948.000000000000110E+0	634.885166870907120E-3	102.412342829723720E-3	357.023069380455420E-3	124.467276677259030E-3	686.768890857780480E-3	119.914816627265160E-3
949.000000000000110E+0	656.100868801505420E-3	-13.703657737038038E-3	341.118540241592550E-3	63.125866440291611E-3	689.079668500537810E-3	93.717678166067894E-3
950.000000000000110E+0	667.966351594807770E-3	8.454586409978341E-3	387.374146015479980E-3	21.033433731805874E-3	705.363291463064980E-3	46.701084380365639E-3
951.000000000000110E+0	626.993176110772210E-3	131.490513694331180E-3	394.405358648836520E-3	-9.646120571430066E-3	659.866366952615470E-3	-3.840801553147360E-3
952.000000000000110E+0	616.869424604975960E-3	221.082555382893200E-3	346.819789230196350E-3	283.197949908554740E-3	667.156964819434650E-3	8.196042548096218E-3
953.000000000000110E+0	639.650968528775900E-3	213.047358639004560E-3	321.514433434889780E-3	296.131218225643980E-3	684.124100686730240E-3	-18.638914544302845E-3
954.000000000000110E+0	624.415497556524700E-3	142.137110230524940E-3	308.666830540756940E-3	156.513680770875630E-3	694.747416182571080E-3	-64.318769829770778E-3
955.000000000000110E+0	642.735488754930470E-3	188.571238919496120E-3	288.695342854482170E-3	152.150097618426570E-3	733.468465180675770E-3	-20.837509121753743E-3
956.000000000000110E+0	694.566066899337200E-3	295.073474207059980E-3	363.701168121255800E-3	292.791942096964020E-3	752.934646392954490E-3	96.283441537889508E-3
957.000000000000110E+0	570.730334219355260E-3	162.989315121458620E-3	350.986236390754820E-3	133.947793438758820E-3	759.145460945434110E-3	59.072243510612174E-3
958.000000000000110E+0	584.207777071530930E-3	200.357481269986260E-3	388.508907564111990E-3	130.988261260182560E-3	822.178571705404430E-3	66.725131604404006E-3
959.000000000000110E+0	536.079864301564620E-3	-25.819255606150702E-3	381.366497863607210E-3	92.554876412318188E-3	733.068331486397830E-3	-119.836796584016390E-3
960.000000000000110E+0	545.074497223233530E-3	-2.692903927624505E-3	317.308021152155060E-3	223.789793014179620E-3	658.179750567717710E-3	-156.799474222012490E-3
961.000000000000110E+0	579.787832354267450E-3	119.553075472417610E-3	293.428060476573220E-3	147.226705893371060E-3	643.800827166663310E-3	-24.398007467874211E-3
962.000000000000110E+0	586.231712183810650E-3	113.931327185999990E-3	307.473128090127220E-3	156.437664333864750E-3	665.045586440376150E-3	-19.208044624961583E-3
963.000000000000110E+0	645.787070279868260E-3	153.385938467419690E-3	336.428585841169360E-3	62.946635409168908E-3	678.543618346394540E-3	1.628959624752579E-3
964.000000000000110E+0	608.548668995225080E-3	163.143313585746660E-3	328.620236498993520E-3	135.077096628638430E-3	687.108195117092530E-3	-2.275515588346481E-3
965.000000000000110E+0	581.568196450445440E-3	98.823581255297360E-3	341.628551907629030E-3	27.496448398895854E-3	675.684823410123700E-3	-26.018654951742805E-3
966.000000000000110E+0	557.418245704624950E-3	56.845946337012711E-3	286.022010823499870E-3	-82.542062928460086E-3	622.353136936480870E-3	-93.174854172465002E-3
967.000000000000110E+0	570.625583461445540E-3	106.955646812340700E-3	286.750199839441390E-3	-54.056488917641053E-3	634.659274350067640E-3	-103.661433209724510E-3
968.000000000000110E+0	577.691229610984070E-3	145.096819760963840E-3	307.895647383654160E-3	-103.843950919824170E-3	640.472064473174840E-3	-123.891930918614270E-3
969.000000000000110E+0	579.817151211541870E-3	114.581146313870560E-3	317.646727954088660E-3	-149.525164866934710E-3	638.755716482710340E-3	-116.276422304311570E-3
970.000000000000110E+0	573.174594371351210E-3	114.239526409879000E-3	291.390178090511380E-3	-85.593844006554565E-3	650.244755836974500E-3	-121.440988572393850E-3
971.000000000000110E+0	570.084699841287620E-3	119.939895267023520E-3	287.467659739867100E-3	-138.086881696002530E-3	628.559671551847780E-3	-160.636869833226590E-3
972.000000000000110E+0	576.722576807876860E-3	74.456884062130579E-3	307.579744748476160E-3	-249.040691473634700E-3	626.321294072882280E-3	-201.907552322646150E-3
973.000000000000110E+0	594.771997530579630E-3	92.845931470188853E-3	332.126640505269240E-3	-339.374510088875760E-3	634.682188231838310E-3	-202.636870304794770E-3
974.000000000000110E+0	579.330857711650160E-3	95.407893066784918E-3	335.479350004595830E-3	-383.009427161773000E-3	638.068063521398780E-3	-229.734193094377510E-3
975.000000000000110E+0	579.225240592823540E-3	71.146361373387146E-3	353.844833316625580E-3	-484.155262283221480E-3	648.712643913557760E-3	-236.747734488997690E-3
976.000000000000110E+0	602.217249432324460E-3	10.755879938370398E-3	389.693853013997390E-3	-606.841412752630700E-3	686.265814781369050E-3	-292.578394765379950E-3
977.000000000000110E+0	588.974968008991070E-3	-68.944271628061576E-3	406.516574000681310E-3	-638.500512529749600E-3	668.959685501131940E-3	-349.370120776808900E-3
978.000000000000110E+0	614.770464156347620E-3	-55.063207580484740E-3	407.922799061987250E-3	-713.701393158553740E-3	652.386758571230410E-3	-416.349556071422320E-3
979.000000000000110E+0	557.162235777987510E-3	5.028791318231548E-3	377.092144104023250E-3	-763.762039306331690E-3	626.201690933831160E-3	-421.887694922119750E-3
980.000000000000110E+0	547.134824013483010E-3	-80.801392645604667E-3	401.178014420685350E-3	-856.760718210333170E-3	615.014672482588790E-3	-450.773400408347070E-3
981.000000000000110E+0	587.117225155337710E-3	-136.439481938211840E-3	456.667284071954390E-3	-978.012304219213150E-3	613.233462425682000E-3	-524.423263538450480E-3
982.000000000000110E+0	578.766174679737450E-3	-130.920981775078130E-3	462.832753969491690E-3	-996.097443679538780E-3	640.369431725631990E-3	-611.697446154149450E-3
983.000000000000110E+0	533.336982144373420E-3	-204.718649057137440E-3	508.880941527335650E-3	-1.196885038158834E+0	635.666137256963080E-3	-673.512180616897880E-3
984.000000000000110E+0	479.399390842975840E-3	-284.560752496234690E-3	526.386291583736070E-3	-1.415985492974130E+0	603.275225005649900E-3	-761.517929547235070E-3
985.000000000000110E+0	464.639780146804350E-3	-251.126994091464110E-3	536.614339066923460E-3	-1.575999416981690E+0	582.100442914953000E-3	-882.014101658886270E-3
986.000000000000110E+0	479.342520899910860E-3	-294.228437285638240E-3	603.285679226577720E-3	-1.660961920831879E+0	563.787788792106340E-3	-944.948665319146790E-3
987.000000000000110E+0	440.114955676418280E-3	-320.237562906895810E-3	622.970886280227120E-3	-1.755114245451417E+0	517.236147639255290E-3	-1.076222496823049E+0
988.000000000000110E+0	397.262964376621010E-3	-378.081443306575730E-3	614.816748398830380E-3	-1.960196343870231E+0	459.372027002747870E-3	-1.254533801832864E+0
989.000000000000110E+0	353.611982720840380E-3	-508.238781791922280E-3	676.308700228941520E-3	-2.169922721877725E+0	422.417638001666480E-3	-1.328555240308648E+0
990.000000000000110E+0	388.460161167687670E-3	-569.389055313657130E-3	729.918160959468820E-3	-2.202976418847768E+0	414.569626304342850E-3	-1.340461784683588E+0
991.000000000000110E+0	457.981889046711780E-3	-262.935725504842620E-3	711.933005974044850E-3	-2.417188059246495E+0	397.644226694180150E-3	-756.422669786958380E-3
992.000000000000110E+0	393.336733267231560E-3	-118.631705643047300E-3	633.617729863576560E-3	-2.627149059007400E+0	426.925705819282800E-3	-1.306092548178803E+0
993.000000000000110E+0	344.334836829116640E-3	-176.971211035060920E-3	534.088873221890580E-3	-2.708222619316353E+0	345.265442542303460E-3	-1.711077703956955E+0
994.000000000000110E+0	288.724392662757350E-3	-417.659699527847370E-3	574.541998075481120E-3	-2.870882623145277E+0	254.122102595861210E-3	-1.782753991163500E+0
995.000000000000110E+0	283.082133437148220E-3	20.305332665159551E-3	598.587139567370640E-3	-2.829081523347929E+0	580.426171587729470E-3	-1.649909287647950E+0
996.000000000000110E+0	302.242151950358860E-3	542.344704005346290E-3	530.901861852320360E-3	-2.915611546562836E+0	1.042678374986546E+0	-204.479233474611390E-3
997.000000000000110E+0	376.751741288975590E-3	346.000309929086260E-3	547.718985102312320E-3	-2.905080140351557E+0	209.134589758176340E-3	1.661114421418261E+0
998.000000000000110E+0	341.277734079656500E-3	79.912487734479953E-3	536.394239038674110E-3	-3.171718245754321E+0	2.570357991592537E+0	643.541625554095220E-3
999.000000000000110E+0	359.561220012685370E-3	198.917243784632350E-3	547.164389562607380E-3	-3.304291523747806E+0	321.351579603129710E-3	-135.034321390396420E-3
1.000000000000000E+3	281.655539944014040E-3	221.642284942398460E-3	525.109992903670890E-3	-3.222556498296770E+0	366.278331676981650E-3	-446.139350819426570E-3
1.001000000000000E+3	275.387179979554700E-3	206.413137874682740E-3	551.701875725556070E-3	-3.169902566637986E+0	353.758658709150460E-3	-2.418971446383006E+0
1.002000000000000E+3	316.205832310809120E-3	227.263317126850800E-3	544.389623837838180E-3	-3.221018856391689E+0	499.692677918490150E-3	-3.262050881409512E+0
1.003000000000000E+3	307.273692229414970E-3	574.664094031465900E-3	451.916017223075450E-3	-3.206340794021941E+0	404.624955041006430E-3	-5.631072889753850E+0
1.004000000000000E+3	243.399716317111600E-3	195.623517327104150E-3	471.771714666692100E-3	-3.304352711530260E+0	209.985422868014280E-3	-5.498768689115380E+0
1.005000000000000E+3	201.686679733329430E-3	157.990056462111420E-3	452.706726473740000E-3	-3.269002126540889E+0	184.195207863676460E-3	-5.613781754799318E+0
1.006000000000000E+3	246.690145118492160E-3	261.135365207236790E-3	457.114895990095530E-3	-3.286476890910087E+0	142.232081946964130E-3	-5.338239253879345E+0
1.007000000000000E+3	267.146992295559440E-3	348.929855916847000E-3	472.907778519562120E-3	-3.295749372026198E+0	161.915845727675760E-3	-5.051071786973973E+0
1.008000000000000E+3	247.652237689094110E-3	402.966123053466800E-3	443.387258285277250E-3	-3.267246798637775E+0	142.103170215266810E-3	-5.049627417770563E+0
1.009000000000000E+3	258.830932628242360E-3	348.207456636428380E-3	461.271054561147860E-3	-3.340648792426211E+0	114.120689122590660E-3	-5.331572642381051E+0
1.010000000000000E+3	250.191689912629740E-3	216.016108110969220E-3	454.973287277161460E-3	-3.327604091323660E+0	86.936656643562066E-3	-5.295031021050543E+0
1.011000000000000E+3	244.813737992682740E-3	213.572352169969590E-3	457.519375844297860E-3	-3.322489673294220E+0	80.905020257477311E-3	-5.387247088429792E+0
1.012000000000000E+3	248.432632759341770E-3	247.297035573336540E-3	458.006372581817030E-3	-3.304842115901149E+0	84.940814520192753E-3	-5.389809692720068E+0
1.013000000000000E+3	238.927676699491890E-3	310.666614732994560E-3	462.291084220321450E-3	-3.302357034565201E+0	101.078111654917600E-3	-5.159802105119202E+0
1.014000000000000E+3	226.667971731119020E-3	262.194532453828450E-3	451.935636282329690E-3	-3.332157028709458E+0	77.294644370105650E-3	-5.315674299102058E+0
1.015000000000000E+3	231.550583657818610E-3	248.388004378330220E-3	454.922008421196790E-3	-3.328380667705893E+0	80.963341803348049E-3	-5.365077072500424E+0
1.016000000000000E+3	254.306852620694020E-3	227.695227609850000E-3	458.422363398939940E-3	-3.306174157835832E+0	126.537084291462100E-3	-5.291051966710198E+0
1.017000000000000E+3	236.815238436941240E-3	274.510295536863290E-3	456.186846924366400E-3	-3.320820660021151E+0	116.125047277519610E-3	-5.059025499164452E+0
1.018000000000000E+3	223.294426164170140E-3	207.827101159042290E-3	463.555942696380170E-3	-3.288436135369381E+0	91.452880040339898E-3	-4.962243581838850E+0
1.019000000000000E+3	232.858025132974850E-3	242.034065787894210E-3	478.657602432854600E-3	-3.306244332196005E+0	71.159419429659032E-3	-4.871339702056538E+0
1.020000000000000E+3	223.176765582126760E-3	286.783906598963190E-3	474.804270369598880E-3	-3.311637857259190E+0	82.595865757423337E-3	-5.072547390259281E+0
1.021000000000000E+3	227.748713932762720E-3	254.608041822394940E-3	487.297919228233340E-3	-3.303913010622574E+0	87.970719881134585E-3	-5.094323330947476E+0
1.022000000000000E+3	222.910354370954910E-3	233.631080531508470E-3	489.753623244762400E-3	-3.286768467284010E+0	87.368451296504848E-3	-4.966504125902470E+0
1.023000000000000E+3	221.891292347330430E-3	300.720281170667350E-3	484.543456098761090E-3	-3.308422911564960E+0	86.791409925736654E-3	-4.945731613808489E+0
1.024000000000000E+3	221.914077833888310E-3	308.893082300088550E-3	482.662887871668000E-3	-3.293240205611456E+0	91.856064190855222E-3	-4.954875001609933E+0
1.025000000000000E+3	225.906474373633480E-3	363.516262664711710E-3	499.382107932050070E-3	-3.285366467281401E+0	122.391330836967590E-3	-5.251632297266828E+0
1.026000000000000E+3	232.591604400067180E-3	558.084908856451230E-3	553.709386531213930E-3	-3.264212496345787E+0	237.370506079736530E-3	-5.305276475747760E+0
1.027000000000000E+3	181.008532722652740E-3	223.747931190337400E-3	517.933928427747550E-3	-3.230945669115952E+0	116.363759215569670E-3	-4.885350503914124E+0
1.028000000000000E+3	179.703183603971080E-3	283.722838405724540E-3	496.439096309859720E-3	-3.283707537084916E+0	71.154367218453127E-3	-4.661381291262955E+0
1.029000000000000E+3	177.471291800633950E-3	315.795127922194390E-3	501.805641653471750E-3	-3.259854135462729E+0	60.744964906071029E-3	-4.560406531562956E+0
1.030000000000000E+3	181.620592421533970E-3	230.824853850186330E-3	505.412276955438780E-3	-3.250574581832940E+0	81.511650154941009E-3	-4.562989598922981E+0
1.031000000000000E+3	166.099369511973100E-3	224.553212872707660E-3	500.846829039756750E-3	-3.277008766193549E+0	87.699322239202959E-3	-4.711371474853846E+0
1.032000000000000E+3	160.720711085113350E-3	352.197615893658000E-3	508.038583544212720E-3	-3.259568571148903E+0	74.829272379207543E-3	-4.619159978397160E+0
1.033000000000000E+3	184.894249757035640E-3	346.710872789803500E-3	508.245929676226170E-3	-3.258348942719351E+0	80.999119543991499E-3	-4.531651091655838E+0
1.034000000000000E+3	190.472699913370680E-3	269.015268337487900E-3	515.075391219741330E-3	-3.282759409357678E+0	96.413665413887836E-3	-4.495641824141689E+0
1.035000000000000E+3	180.197928095569000E-3	266.416909955436430E-3	524.400890077497350E-3	-3.241692001062234E+0	72.561562990353420E-3	-4.096983070389577E+0
1.036000000000000E+3	175.742754167835050E-3	307.303162482224390E-3	527.389860721786620E-3	-3.241377995091193E+0	67.555551184151047E-3	-4.077198993621054E+0
1.037000000000000E+3	171.400420306695500E-3	331.833187983023750E-3	530.103201541365700E-3	-3.231246341952552E+0	70.159853343223888E-3	-4.072775448086658E+0
1.038000000000000E+3	172.165445240644890E-3	391.266764496610850E-3	540.747086227384990E-3	-3.182542447307481E+0	86.797131322990440E-3	-3.923329710442725E+0
1.039000000000000E+3	170.117334138254170E-3	362.826707075440180E-3	543.278281308885670E-3	-3.182248586601403E+0	82.853029614979506E-3	-3.868726423035634E+0
1.040000000000000E+3	173.193772254783250E-3	329.508030730909450E-3	546.403321671175890E-3	-3.209458336952733E+0	73.897002079280974E-3	-3.923654791026565E+0
1.041000000000000E+3	182.959030166341270E-3	291.738628239259830E-3	535.419486830404080E-3	-3.218399405746208E+0	79.246411242803877E-3	-3.861604989555493E+0
1.042000000000000E+3	186.707900420829020E-3	219.578635264827600E-3	574.222278617788410E-3	-3.183181460493615E+0	92.452618551732632E-3	-3.879708024995793E+0
1.043000000000000E+3	156.466505263766600E-3	275.043962514133040E-3	556.619683838141750E-3	-3.207099095380102E+0	97.687259027024922E-3	-3.732754189856561E+0
1.044000000000000E+3	159.460544229865190E-3	322.622069851397690E-3	558.779804595283980E-3	-3.197100695082701E+0	94.484897010376670E-3	-3.667628486116743E+0
1.045000000000000E+3	167.148731882034250E-3	293.359770545857430E-3	567.437229360996830E-3	-3.190546560046393E+0	92.800803112030011E-3	-3.700291616055246E+0
1.046000000000000E+3	160.983573696696720E-3	308.870142884910880E-3	579.638820265383710E-3	-3.199187169073271E+0	98.098457499491601E-3	-3.665594825154267E+0
1.047000000000000E+3	152.586254686993830E-3	314.418476467252460E-3	578.735668495112490E-3	-3.200553435831708E+0	107.965585295885890E-3	-3.596756636785157E+0
1.048000000000000E+3	151.909393886291160E-3	283.990008700509000E-3	583.995018169109260E-3	-3.184656385104229E+0	113.485379334765960E-3	-3.580676703374995E+0
1.049000000000000E+3	153.842273587739390E-3	292.851934174686360E-3	587.679628878637120E-3	-3.184087459221317E+0	116.202045155943780E-3	-3.558488496919235E+0
1.050000000000000E+3	157.528170716343370E-3	282.036745942247810E-3	582.629394073022060E-3	-3.179350705672668E+0	121.809365653734250E-3	-3.515993818734162E+0
1.051000000000000E+3	154.315511042714150E-3	237.128220484479260E-3	591.353985457407360E-3	-3.177694745754183E+0	131.961974407159150E-3	-3.497644094795652E+0
1.052000000000000E+3	154.609708448273740E-3	250.651404588044860E-3	598.202152573481420E-3	-3.176722798314599E+0	128.046947909117910E-3	-3.442515781217108E+0
1.053000000000000E+3	150.939535400351710E-3	238.934620619195740E-3	606.759875420305630E-3	-3.165257405585218E+0	139.029176211998890E-3	-3.446784703496180E+0
1.054000000000000E+3	155.829757671182100E-3	247.246949554928120E-3	608.237590888352390E-3	-3.160009007403070E+0	146.895666370846080E-3	-3.443764280223285E+0
1.055000000000000E+3	157.924574788218670E-3	222.763213340007680E-3	612.640719773988480E-3	-3.158372162094515E+0	151.020674876012230E-3	-3.413983686546379E+0
1.056000000000000E+3	157.797330652462650E-3	197.772491554074860E-3	615.287436994386700E-3	-3.152270311782930E+0	157.146246651346970E-3	-3.385427276327640E+0
1.057000000000000E+3	156.719895214921830E-3	165.083419653315520E-3	619.305670281178220E-3	-3.147475864174641E+0	169.416621397626840E-3	-3.376313258210139E+0
1.058000000000000E+3	160.668790491028750E-3	156.386761519300620E-3	622.302734331795840E-3	-3.147513132286147E+0	178.718462932888090E-3	-3.375375172534916E+0
1.059000000000000E+3	165.004283885866490E-3	143.799173162035860E-3	623.304941934423100E-3	-3.150041044570754E+0	186.073633720868330E-3	-3.379443352616883E+0
1.060000000000000E+3	167.892222796948260E-3	146.731541101792760E-3	625.020864243101330E-3	-3.146387692008489E+0	189.667238019182450E-3	-3.363133568888432E+0
1.061000000000000E+3	174.020777829210740E-3	116.631024407422830E-3	631.100987310305620E-3	-3.143997896032416E+0	205.314185101642950E-3	-3.354416729663829E+0
1.062000000000000E+3	173.748835548099200E-3	116.368745012974710E-3	631.995485020116150E-3	-3.142551348960959E+0	207.481186967044260E-3	-3.350779147687156E+0
1.063000000000000E+3	176.076027167513500E-3	102.228996735368250E-3	634.953129477323410E-3	-3.139524043486688E+0	216.487382342529760E-3	-3.348068284454681E+0
1.064000000000000E+3	183.530785114400740E-3	72.542106966502609E-3	638.006965805488990E-3	-3.135437147466878E+0	233.982219966059250E-3	-3.347569456999964E+0
1.065000000000000E+3	200.402933406240990E-3	45.117690784331983E-3	642.812828608354540E-3	-3.130516448889964E+0	254.599831045888900E-3	-3.334032564503835E+0
1.066000000000000E+3	209.577412882226560E-3	35.099991381869179E-3	645.031578704331920E-3	-3.130046495992044E+0	267.083025988570310E-3	-3.326145821539441E+0
1.067000000000000E+3	221.496286960030850E-3	5.197033026748296E-3	645.875229487448470E-3	-3.126125839336481E+0	284.457381785224560E-3	-3.334119207514747E+0
1.068000000000000E+3	233.704445596730370E-3	-31.816536008557751E-3	648.094648602537740E-3	-3.125365192622607E+0	300.616447884236360E-3	-3.351377128261193E+0
1.069000000000000E+3	254.564434050170320E-3	-80.857245739823155E-3	651.046878303389360E-3	-3.123562709660575E+0	327.711351817472680E-3	-3.372060636412664E+0
1.070000000000000E+3	272.612285363322160E-3	-110.265337711806880E-3	654.407361567160620E-3	-3.120367350708563E+0	357.728130355228660E-3	-3.392722571810782E+0
1.071000000000000E+3	293.490747969656180E-3	-130.788336292088030E-3	657.540904160456190E-3	-3.117657363063342E+0	382.639895638491380E-3	-3.394256412045825E+0
1.072000000000000E+3	341.381843855390000E-3	-186.649036730872460E-3	659.550979724083940E-3	-3.116867209792833E+0	442.322862156188100E-3	-3.432563811831192E+0
1.073000000000000E+3	402.790547650536180E-3	-248.595834394110810E-3	663.885341515019540E-3	-3.123262904753532E+0	524.056562442325790E-3	-3.470471245994957E+0
1.074000000000000E+3	487.982060335764360E-3	-386.888594176533260E-3	667.466214359184070E-3	-3.117388114757309E+0	620.786936163648990E-3	-3.564570242270803E+0
