Freq (Hz)	Coh_mic2/mic1	Coh_mic3/mic1	Coh_mic4/mic1
930.000000000000110E+0	924.427162339743420E-3	926.591111615729490E-3	957.088356730697250E-3
931.000000000000110E+0	959.696374970817500E-3	934.862231709953860E-3	981.952570305173910E-3
932.000000000000110E+0	981.918520367181410E-3	928.839320209732370E-3	987.983461304675400E-3
933.000000000000110E+0	958.483905170365750E-3	897.184134263794170E-3	960.250252516665510E-3
934.000000000000110E+0	960.604588468062510E-3	951.574072562959670E-3	964.552014128468360E-3
935.000000000000110E+0	969.979719729980870E-3	951.080875977670550E-3	968.246147969679230E-3
936.000000000000110E+0	973.187333578357070E-3	957.606686167076000E-3	977.398089489529660E-3
937.000000000000110E+0	975.372151153940710E-3	954.660839339260270E-3	982.324448602876820E-3
938.000000000000110E+0	989.159844861247080E-3	969.834501722145580E-3	980.920816670489470E-3
939.000000000000110E+0	992.653092638327020E-3	985.147838408465430E-3	987.226717840683500E-3
940.000000000000110E+0	988.216073243623930E-3	972.110323123143490E-3	994.747014302430730E-3
941.000000000000110E+0	961.578825699247570E-3	924.702759001587710E-3	970.398949127990960E-3
942.000000000000110E+0	947.530477066863550E-3	845.697742692327890E-3	894.565935240880570E-3
943.000000000000110E+0	972.189291073846330E-3	934.746610280249750E-3	933.969601973609900E-3
944.000000000000110E+0	981.647323627648390E-3	937.744476398325370E-3	971.392128895731340E-3
945.000000000000110E+0	986.448458318454400E-3	959.030943583012220E-3	990.152091128653990E-3
946.000000000000110E+0	981.640027955301920E-3	958.436124976349890E-3	979.724898248637510E-3
947.000000000000110E+0	921.207634291280720E-3	881.679806059045940E-3	958.501211496352030E-3
948.000000000000110E+0	896.841502483874730E-3	853.256131186269200E-3	938.136248266006170E-3
949.000000000000110E+0	952.407988144634900E-3	929.048219722510730E-3	972.167640303660100E-3
950.000000000000110E+0	884.529954831152490E-3	810.278363370949270E-3	949.825949533049440E-3
951.000000000000110E+0	872.599870134513340E-3	710.589560968208580E-3	892.765386883812910E-3
952.000000000000110E+0	904.685416507341130E-3	869.360996376396740E-3	929.941202772663120E-3
953.000000000000110E+0	885.212115876300890E-3	867.212009927644240E-3	943.300468363123200E-3
954.000000000000110E+0	925.910900408445700E-3	883.213446193015230E-3	969.140510580993260E-3
955.000000000000110E+0	891.927315654072790E-3	825.398343363147770E-3	954.363568515010140E-3
956.000000000000110E+0	887.600412685636160E-3	703.668119958548170E-3	927.232078738195800E-3
957.000000000000110E+0	932.166099569019190E-3	690.979551705141580E-3	905.223021870957160E-3
958.000000000000110E+0	851.778177241574120E-3	649.735504968837030E-3	907.971354907601060E-3
959.000000000000110E+0	893.643115299781460E-3	738.905475442203970E-3	937.724142762246030E-3
960.000000000000110E+0	893.573024141407600E-3	739.988762140745710E-3	953.621621677909760E-3
961.000000000000110E+0	970.332908330671870E-3	933.006805915116750E-3	973.466815760385300E-3
962.000000000000110E+0	949.308510643434360E-3	893.489822024059800E-3	982.081749333020500E-3
963.000000000000110E+0	984.764801744667960E-3	947.259671206372780E-3	987.445275819699760E-3
964.000000000000110E+0	988.761101265316800E-3	972.684660097321910E-3	984.243027022157710E-3
965.000000000000110E+0	956.482298328302450E-3	854.241020006019200E-3	938.511468836695560E-3
966.000000000000110E+0	975.810364131946220E-3	942.171886227526790E-3	987.306442621662230E-3
967.000000000000110E+0	993.482443050652590E-3	985.841745495526830E-3	994.536254866022480E-3
968.000000000000110E+0	987.089177278302360E-3	885.755330933494680E-3	968.769931606857760E-3
969.000000000000110E+0	987.597888691497780E-3	908.590455684253340E-3	978.669883311833470E-3
970.000000000000110E+0	988.693407254407350E-3	969.225207319959760E-3	992.715132506549860E-3
971.000000000000110E+0	992.324190748747340E-3	962.654001054365050E-3	988.796886971020420E-3
972.000000000000110E+0	991.663438883599090E-3	964.745292072070380E-3	989.115155462835020E-3
973.000000000000110E+0	994.471721211707570E-3	971.321205050023730E-3	989.665423822877810E-3
974.000000000000110E+0	996.061858421277700E-3	977.656490711268030E-3	990.450871859887560E-3
975.000000000000110E+0	977.647855079568640E-3	950.656418500350100E-3	987.267992560283190E-3
976.000000000000110E+0	959.255567468594750E-3	931.933043946089450E-3	978.312831034679140E-3
977.000000000000110E+0	963.032715511291330E-3	925.082206191432890E-3	980.105451474221120E-3
978.000000000000110E+0	918.957379808204470E-3	899.197599940422030E-3	971.740966720052170E-3
979.000000000000110E+0	973.613584732086480E-3	973.301195303824970E-3	991.269293246310740E-3
980.000000000000110E+0	985.413391316490640E-3	985.816259160307790E-3	995.073535863555510E-3
981.000000000000110E+0	969.636743525175370E-3	955.579132102814530E-3	971.609174632923730E-3
982.000000000000110E+0	938.622507252636410E-3	937.506430143237870E-3	964.073114083602520E-3
983.000000000000110E+0	960.787796735403270E-3	953.588417515516480E-3	979.743472807776180E-3
984.000000000000110E+0	935.894392673090600E-3	945.805708674418820E-3	953.621050912772160E-3
985.000000000000110E+0	955.593815966106820E-3	991.885570843138770E-3	978.201281230745120E-3
986.000000000000110E+0	966.793340926516810E-3	979.670961579584550E-3	977.400405701976730E-3
987.000000000000110E+0	955.561115798209790E-3	953.977732333744830E-3	952.363286796976900E-3
988.000000000000110E+0	948.383417528388390E-3	962.199878511550870E-3	896.498982025061950E-3
989.000000000000110E+0	955.880228363841120E-3	958.997970358723360E-3	922.563091888611080E-3
990.000000000000110E+0	775.583499356798160E-3	950.668908352507720E-3	923.653798773294790E-3
991.000000000000110E+0	461.815724880464350E-3	568.338278988071990E-3	435.463290626056150E-3
992.000000000000110E+0	603.926908332716560E-3	858.049250920816630E-3	351.152890143928250E-3
993.000000000000110E+0	433.265329345018160E-3	895.148284891314150E-3	259.524085670055470E-3
994.000000000000110E+0	758.996596898747650E-3	909.365981105551780E-3	229.869313993138700E-3
995.000000000000110E+0	615.731767470859230E-3	921.642179000291220E-3	35.574343515730730E-3
996.000000000000110E+0	621.892019929532020E-3	947.370612965776290E-3	6.975172236761479E-3
997.000000000000110E+0	710.825549134127880E-3	871.465215487568060E-3	251.076203018507030E-3
998.000000000000110E+0	646.615220231666840E-3	914.916768649615350E-3	1.375086174394743E-3
999.000000000000110E+0	393.977797763035820E-3	823.610683910407700E-3	77.426520503328697E-3
1.000000000000000E+3	697.288255844656590E-3	902.557277205350510E-3	40.586622914352145E-3
1.001000000000000E+3	746.722938351017880E-3	922.014946035017880E-3	57.608684323468676E-3
1.002000000000000E+3	469.378350696974260E-3	822.496378172713370E-3	106.297001529874440E-3
1.003000000000000E+3	519.976589766779630E-3	664.707641171755510E-3	235.086459329464150E-3
1.004000000000000E+3	622.035718871132070E-3	891.468705543292160E-3	460.964465181660730E-3
1.005000000000000E+3	925.975744475301840E-3	961.002939153169920E-3	275.315682870500840E-3
1.006000000000000E+3	923.840131383238500E-3	972.772287159513800E-3	371.865098437101080E-3
1.007000000000000E+3	866.600991892815700E-3	974.502560678718210E-3	493.790261979427990E-3
1.008000000000000E+3	903.032785077314880E-3	967.772476997029950E-3	682.221522682960320E-3
1.009000000000000E+3	954.765664845807380E-3	989.719900011787220E-3	744.619187979312590E-3
1.010000000000000E+3	992.258016842374360E-3	998.117806769387440E-3	862.594936737632430E-3
1.011000000000000E+3	997.135436870828510E-3	999.103170068128760E-3	928.061539213753890E-3
1.012000000000000E+3	986.977633079268450E-3	996.345137532332340E-3	871.636337798837980E-3
1.013000000000000E+3	958.399596499022950E-3	987.705518619043100E-3	726.483394704760750E-3
1.014000000000000E+3	996.329218055423400E-3	998.506834880698250E-3	933.598860308336940E-3
1.015000000000000E+3	991.104706545026690E-3	998.310979433025490E-3	930.676336157975290E-3
1.016000000000000E+3	910.837694009769550E-3	985.745235065823570E-3	497.133540833582470E-3
1.017000000000000E+3	937.846010392365920E-3	979.239086897548460E-3	777.303629403756750E-3
1.018000000000000E+3	964.779816358312230E-3	987.218789384173070E-3	911.041315064364140E-3
1.019000000000000E+3	982.498185817297860E-3	994.408927055901450E-3	876.909546743828040E-3
1.020000000000000E+3	975.951383872233570E-3	996.709535424994520E-3	876.417544464453300E-3
1.021000000000000E+3	984.968042017722030E-3	996.990122421859580E-3	890.107100632642420E-3
1.022000000000000E+3	971.251700313248260E-3	993.582845954540830E-3	763.503899769395700E-3
1.023000000000000E+3	952.011620487432040E-3	993.073008836396930E-3	736.384678319832790E-3
1.024000000000000E+3	955.359108488926690E-3	993.275998540805730E-3	696.976985980913730E-3
1.025000000000000E+3	942.251498232670510E-3	975.794355078894450E-3	410.242755624298130E-3
1.026000000000000E+3	789.088152473177980E-3	939.951003005655150E-3	176.014692475575610E-3
1.027000000000000E+3	778.556186903946680E-3	980.265754057833450E-3	347.458211455791640E-3
1.028000000000000E+3	915.109748250919060E-3	995.022701553744060E-3	775.589500492986030E-3
1.029000000000000E+3	972.900113505628660E-3	997.126148726305890E-3	790.959449172514150E-3
1.030000000000000E+3	938.654797023492420E-3	993.547917715439600E-3	580.450078601855270E-3
1.031000000000000E+3	935.010961707083530E-3	993.759746810668250E-3	878.097051282203830E-3
1.032000000000000E+3	941.756911324632020E-3	995.317748744096180E-3	896.773911114951530E-3
1.033000000000000E+3	941.268372871624130E-3	990.031451813499830E-3	664.621256868171860E-3
1.034000000000000E+3	965.010440083319820E-3	985.935227631179580E-3	623.954449084368260E-3
1.035000000000000E+3	985.305644198810060E-3	997.269150290834400E-3	868.515934866837980E-3
1.036000000000000E+3	990.825284228223250E-3	999.337152118377920E-3	933.045360239282420E-3
1.037000000000000E+3	987.186986070724970E-3	998.979718899382530E-3	893.168658314042800E-3
1.038000000000000E+3	980.649123785164440E-3	996.525432746132590E-3	833.327922905923720E-3
1.039000000000000E+3	982.341171277747230E-3	997.835846267072220E-3	913.238524148184400E-3
1.040000000000000E+3	984.714801861692250E-3	996.824458641328630E-3	923.622126693640520E-3
1.041000000000000E+3	967.241825620764990E-3	993.030478712220170E-3	714.233002675160880E-3
1.042000000000000E+3	966.352618927271980E-3	997.315093862485850E-3	885.886876148601950E-3
1.043000000000000E+3	980.298799413038320E-3	997.445187080643560E-3	913.030624470990810E-3
1.044000000000000E+3	993.020493708104750E-3	999.157875251266870E-3	956.598104897425580E-3
1.045000000000000E+3	984.531577734513500E-3	999.369498066392970E-3	957.090197226078350E-3
1.046000000000000E+3	986.574223211158170E-3	999.238380372682420E-3	978.557255701553270E-3
1.047000000000000E+3	987.586554598811730E-3	999.287640642033570E-3	983.511102191348180E-3
1.048000000000000E+3	995.405586414265350E-3	999.455676043800700E-3	989.686391142602370E-3
1.049000000000000E+3	996.948309938970660E-3	999.772463680086100E-3	993.794425007327840E-3
1.050000000000000E+3	988.349341527834270E-3	999.126399785431610E-3	982.860854866960620E-3
1.051000000000000E+3	993.132879876950200E-3	999.552709044966070E-3	994.758933440805570E-3
1.052000000000000E+3	989.768096059468470E-3	999.478722696124920E-3	993.662531744616380E-3
1.053000000000000E+3	992.521735948370560E-3	999.625469880058290E-3	992.326959198529980E-3
1.054000000000000E+3	996.176729024929150E-3	999.862092214277580E-3	996.755124157781110E-3
1.055000000000000E+3	997.115232308351420E-3	999.932570226290230E-3	997.836513451840100E-3
1.056000000000000E+3	997.226964166485490E-3	999.961522535860570E-3	998.096664084473950E-3
1.057000000000000E+3	996.623229241984100E-3	999.907048330514800E-3	997.598865144166070E-3
1.058000000000000E+3	997.577913907872760E-3	999.903030193721400E-3	998.299896191815920E-3
1.059000000000000E+3	998.264275675930900E-3	999.915602559973910E-3	998.586453156101840E-3
1.060000000000000E+3	997.935631364566090E-3	999.923515585900200E-3	998.049263234308310E-3
1.061000000000000E+3	999.663972792830370E-3	999.986267131893090E-3	999.471639582022120E-3
1.062000000000000E+3	999.740973051386210E-3	999.989080450241930E-3	999.601186194179040E-3
1.063000000000000E+3	998.898610784410220E-3	999.946251599125650E-3	997.989189660741900E-3
1.064000000000000E+3	994.465143083460900E-3	999.840296180331540E-3	993.638450038027530E-3
1.065000000000000E+3	997.623640130566590E-3	999.908203243830560E-3	998.428737361041320E-3
1.066000000000000E+3	997.003212914301610E-3	999.959007941723210E-3	997.699012036296630E-3
1.067000000000000E+3	998.823871891356460E-3	999.950577299899450E-3	999.048899187601090E-3
1.068000000000000E+3	996.670256282644720E-3	999.913394159130280E-3	997.201301816355020E-3
1.069000000000000E+3	997.485114679945270E-3	999.882084344060890E-3	998.285968165344870E-3
1.070000000000000E+3	995.083594413788130E-3	999.818201314290780E-3	994.668264723173160E-3
1.071000000000000E+3	995.729662627231500E-3	999.696317351708270E-3	995.888228088321000E-3
1.072000000000000E+3	994.447663929330260E-3	999.721623512555330E-3	992.794617642203780E-3
1.073000000000000E+3	973.597062886338400E-3	999.704500641104050E-3	977.694034255328640E-3
1.074000000000000E+3	993.960680339866510E-3	999.851122070130050E-3	995.558256997215560E-3
1.075000000000000E+3	972.872948054032130E-3	999.727887999014460E-3	977.858965981769470E-3
1.076000000000000E+3	975.140441964364670E-3	999.775472317482090E-3	978.195637758826670E-3
1.077000000000000E+3	968.587503846236040E-3	999.862404698854680E-3	972.230908018295590E-3
1.078000000000000E+3	947.689170878467050E-3	999.606846993750800E-3	953.906734089591590E-3
1.079000000000000E+3	926.564061108269720E-3	999.327738571468390E-3	928.402411171121320E-3
1.080000000000000E+3	921.386897937650830E-3	999.371109364282970E-3	918.095153611545140E-3
1.081000000000000E+3	974.599981753445640E-3	999.823895591402720E-3	970.865320938152700E-3
1.082000000000000E+3	967.998477641162090E-3	999.838388882010930E-3	957.462650656438430E-3
1.083000000000000E+3	989.056676521253950E-3	999.880870808800730E-3	984.687088125528300E-3
1.084000000000000E+3	994.667378359093910E-3	999.832433170626200E-3	992.473414231887170E-3
1.085000000000000E+3	981.887709508087790E-3	999.619416413440210E-3	971.400410563338260E-3
1.086000000000000E+3	993.559288095358430E-3	999.771751195119520E-3	986.899707843605920E-3
1.087000000000000E+3	994.830049147935050E-3	999.879858507256470E-3	989.457818845677520E-3
1.088000000000000E+3	991.851622728941670E-3	999.696951927191100E-3	973.143700563344540E-3
1.089000000000000E+3	987.708732771456880E-3	999.560293031267250E-3	949.297110156325670E-3
1.090000000000000E+3	990.563476127775400E-3	999.836735193263210E-3	965.761488859460340E-3
1.091000000000000E+3	986.814596734438050E-3	999.866834826145130E-3	966.024616467382250E-3
1.092000000000000E+3	993.302000218862610E-3	999.796069935888540E-3	978.318327150833780E-3
1.093000000000000E+3	983.023563851422530E-3	999.692114360389290E-3	964.418623348334720E-3
1.094000000000000E+3	972.903424265321390E-3	999.169312911880380E-3	870.705984892318210E-3
1.095000000000000E+3	973.670092952840460E-3	999.010691382762220E-3	763.232718514989860E-3
1.096000000000000E+3	986.653751758193810E-3	999.683664412956970E-3	832.257640240442690E-3
1.097000000000000E+3	991.554620263792150E-3	999.918634561175690E-3	854.861179048067240E-3
1.098000000000000E+3	990.084165121239310E-3	999.877326399998710E-3	867.535438962921510E-3
1.099000000000000E+3	966.832883638451210E-3	999.797909132239650E-3	480.115952914588530E-3
1.100000000000000E+3	992.349060307018640E-3	999.939413456673700E-3	810.914852659829100E-3
1.101000000000000E+3	964.108582858922310E-3	999.784646353600200E-3	584.080606883451870E-3
1.102000000000000E+3	934.397044444533310E-3	999.735406838986430E-3	647.076001065297830E-3
1.103000000000000E+3	962.643038287676830E-3	999.833533651197980E-3	771.764501089551970E-3
1.104000000000000E+3	980.677959087404180E-3	999.878310246200770E-3	788.398566267696110E-3
1.105000000000000E+3	978.070480964763790E-3	999.850517262751540E-3	787.064908155825640E-3
1.106000000000000E+3	969.299375772240230E-3	999.845242098171600E-3	816.989107748645640E-3
1.107000000000000E+3	958.827627791068000E-3	999.814867664916120E-3	863.539744266719310E-3
1.108000000000000E+3	798.665583582378600E-3	999.665580034650450E-3	771.011365783966230E-3
1.109000000000000E+3	493.822543746271320E-3	999.803435851834510E-3	413.047770298313240E-3
1.110000000000000E+3	304.701313696720380E-3	999.764867521472310E-3	420.567338390370250E-3
1.111000000000000E+3	443.133033134360870E-3	999.897292726921290E-3	685.999276285263360E-3
1.112000000000000E+3	624.780763978762370E-3	999.900202972084040E-3	706.917350816763880E-3
1.113000000000000E+3	626.741827509596620E-3	999.862349803510960E-3	828.758188200936610E-3
1.114000000000000E+3	794.823518170839960E-3	999.808241866004700E-3	905.913697350441360E-3
1.115000000000000E+3	866.517925295062000E-3	999.764087673550960E-3	850.341401011167840E-3
1.116000000000000E+3	761.639722353507080E-3	999.675932423129020E-3	868.322033455555810E-3
1.117000000000000E+3	725.550436515668970E-3	999.773913930105400E-3	912.494197005176640E-3
1.118000000000000E+3	845.830201339360820E-3	999.844982427129490E-3	912.595319865396660E-3
1.119000000000000E+3	884.431278516620960E-3	999.922275076148840E-3	963.904698259471000E-3
1.120000000000000E+3	893.388350934000370E-3	999.944056726368430E-3	988.953846340788870E-3
1.121000000000000E+3	943.285875425073800E-3	999.964486995364440E-3	983.332281121355290E-3
1.122000000000000E+3	832.007440015003040E-3	999.934732584338290E-3	979.022987378084350E-3
1.123000000000000E+3	577.912964048727270E-3	999.704322938680390E-3	943.731443551595770E-3
1.124000000000000E+3	503.416241648294900E-3	999.699721443301660E-3	927.261798363257730E-3
1.125000000000000E+3	840.771737025716280E-3	999.880833262300150E-3	985.511254107550690E-3
1.126000000000000E+3	880.519121808946650E-3	999.934349648050610E-3	992.570631646211510E-3
1.127000000000000E+3	840.742099452685190E-3	999.913346141225730E-3	977.720019959035900E-3
1.128000000000000E+3	878.919333215471550E-3	999.948035608162700E-3	986.605244748723460E-3
1.129000000000000E+3	913.471086562304250E-3	999.943819845831690E-3	986.944386669645570E-3
1.130000000000000E+3	926.534790731364690E-3	999.970729778883680E-3	975.973532416874230E-3
1.131000000000000E+3	944.802024919035420E-3	999.935344344919930E-3	954.209301433732840E-3
1.132000000000000E+3	861.290309477348300E-3	999.927034391029590E-3	951.912455992237390E-3
1.133000000000000E+3	790.145388197968870E-3	999.891849874893990E-3	946.131485705020590E-3
1.134000000000000E+3	928.504851001616500E-3	999.964555117158320E-3	977.996971257846900E-3
1.135000000000000E+3	918.470618736504260E-3	999.946760255720600E-3	967.283180492594210E-3
1.136000000000000E+3	949.642412106780910E-3	999.908998895691290E-3	976.460943951691700E-3
1.137000000000000E+3	989.615086349216130E-3	999.976439985968970E-3	994.175301124593290E-3
1.138000000000000E+3	989.754260221246130E-3	999.986095120068090E-3	994.731723306384600E-3
1.139000000000000E+3	989.319695923453480E-3	999.995013405017620E-3	995.269705590472560E-3
1.140000000000000E+3	975.844635980448680E-3	999.975434912536040E-3	984.663457047478370E-3
1.141000000000000E+3	970.155358920071100E-3	999.978593504661890E-3	983.122452773137590E-3
1.142000000000000E+3	965.437413759711480E-3	999.964308732614770E-3	975.098859334333050E-3
1.143000000000000E+3	976.754823837493350E-3	999.952682210195510E-3	976.329217004459510E-3
1.144000000000000E+3	979.801967032387870E-3	999.935265675472420E-3	979.369562069531960E-3
1.145000000000000E+3	995.682058238116280E-3	999.989164968263070E-3	995.716034170529670E-3
1.146000000000000E+3	998.679173101399090E-3	999.993155939439270E-3	997.607340447264180E-3
1.147000000000000E+3	994.590951520952000E-3	999.986013400044890E-3	992.467180249630880E-3
1.148000000000000E+3	958.402290202811420E-3	999.931270153608720E-3	939.133277138437530E-3
1.149000000000000E+3	970.447029887375190E-3	999.970187203991890E-3	949.379279131596360E-3
1.150000000000000E+3	981.709694701662360E-3	999.985993210642300E-3	973.265639592656880E-3
1.151000000000000E+3	991.299124074371930E-3	999.986641090234830E-3	984.880634363369140E-3
1.152000000000000E+3	990.909259209734490E-3	999.986727318860620E-3	980.125589245161580E-3
1.153000000000000E+3	993.266271067055890E-3	999.992187947968400E-3	985.950069873077870E-3
1.154000000000000E+3	987.512600046856150E-3	999.979308898720330E-3	980.035251508092450E-3
1.155000000000000E+3	991.045235372104320E-3	999.976919996330320E-3	983.912625913357040E-3
1.156000000000000E+3	979.751923442843670E-3	999.966284924550750E-3	957.606471242290810E-3
1.157000000000000E+3	956.666057720829800E-3	999.907727839319690E-3	919.059575545859040E-3
1.158000000000000E+3	986.632028627841380E-3	999.975380340810240E-3	972.964923669413890E-3
1.159000000000000E+3	982.897724009409000E-3	999.982742148012420E-3	969.027588724885810E-3
1.160000000000000E+3	955.528584880971810E-3	999.944371099963480E-3	922.740306552103370E-3
1.161000000000000E+3	955.035708062563660E-3	999.951494023814670E-3	918.966737050669890E-3
1.162000000000000E+3	962.608700703436510E-3	999.964373576168520E-3	938.331653919037940E-3
1.163000000000000E+3	959.101762294346630E-3	999.962168689585210E-3	937.190100298798900E-3
1.164000000000000E+3	903.596327844199960E-3	999.970805836499440E-3	864.501748801803420E-3
1.165000000000000E+3	911.626908764473720E-3	999.969055371515920E-3	886.010596746502290E-3
1.166000000000000E+3	757.540781115211730E-3	999.951280561057420E-3	723.766786737762070E-3
1.167000000000000E+3	762.953323826181200E-3	999.801407462458820E-3	735.987090523691490E-3
1.168000000000000E+3	421.158969921168640E-3	999.789635494416130E-3	489.558811608441060E-3
1.169000000000000E+3	701.794601585978390E-3	999.923000665151160E-3	746.596268541778070E-3
1.170000000000000E+3	496.182455492959530E-3	999.880288782709400E-3	628.454323793088630E-3
1.171000000000000E+3	244.393860398924250E-3	999.542916876536180E-3	308.008036550401820E-3
1.172000000000000E+3	340.809017641577840E-3	999.656201318415480E-3	208.031360533312140E-3
1.173000000000000E+3	194.052777070968100E-3	999.887027730080090E-3	403.761468113130290E-3
1.174000000000000E+3	452.739510982145490E-3	999.873496336780130E-3	262.925990678299030E-3
1.175000000000000E+3	368.189592343327380E-3	999.731336822991090E-3	199.635170297070980E-3
1.176000000000000E+3	431.867188639911250E-3	999.696560822235460E-3	348.335631065473160E-3
1.177000000000000E+3	480.076688024290380E-3	999.583199510148510E-3	418.882590764153240E-3
1.178000000000000E+3	465.010753892868440E-3	999.765215915114470E-3	698.307573608783820E-3
1.179000000000000E+3	345.995815707956510E-3	999.871227473325800E-3	664.495914509551480E-3
1.180000000000000E+3	269.238886685403300E-3	999.733217538011250E-3	465.995589861591560E-3
1.181000000000000E+3	224.066394041795930E-3	999.678566090841160E-3	520.952851061736500E-3
1.182000000000000E+3	391.864714251435100E-3	999.058903573934120E-3	263.989329614804480E-3
1.183000000000000E+3	718.452899384489420E-3	999.795562738232110E-3	238.624589010821650E-3
1.184000000000000E+3	729.496799135922800E-3	999.940710998187930E-3	339.027276294108060E-3
1.185000000000000E+3	825.702159732399690E-3	999.834909326217320E-3	259.314060232275210E-3
1.186000000000000E+3	941.216500836150050E-3	999.816748567737060E-3	518.103331944953950E-3
1.187000000000000E+3	954.377684002118420E-3	999.887077726276610E-3	775.001668525335360E-3
1.188000000000000E+3	880.691398831582650E-3	999.870776585855100E-3	460.362084797688140E-3
1.189000000000000E+3	853.814788148646640E-3	999.609674857627860E-3	397.024752872656480E-3
1.190000000000000E+3	899.907845942919390E-3	999.372665677511040E-3	341.175763296764020E-3
1.191000000000000E+3	757.389170694402480E-3	999.481144522226250E-3	57.357876113774069E-3
1.192000000000000E+3	738.971932444413390E-3	999.388699672168810E-3	59.627126086246526E-3
1.193000000000000E+3	787.375429739959110E-3	999.064926398142040E-3	215.463063007021120E-3
1.194000000000000E+3	915.358518768337850E-3	999.733449583612100E-3	408.880553532188500E-3
1.195000000000000E+3	880.825071713750800E-3	999.716284973194760E-3	193.549033504189090E-3
1.196000000000000E+3	879.617025611602930E-3	999.654058083247810E-3	639.370760822103530E-3
1.197000000000000E+3	928.449731011254280E-3	999.787172732673260E-3	767.475369232879730E-3
1.198000000000000E+3	918.322445217366830E-3	999.768641579884990E-3	467.344635274005440E-3
1.199000000000000E+3	854.555734070832410E-3	999.090842855042790E-3	494.345562907344880E-3
1.200000000000000E+3	897.473225154044040E-3	999.248682724527270E-3	595.842756855822550E-3
1.201000000000000E+3	860.824843659013240E-3	999.428995443474080E-3	466.243409816689100E-3
1.202000000000000E+3	960.643326352866760E-3	999.285094224802270E-3	367.667208469487250E-3
1.203000000000000E+3	958.315659262674810E-3	999.747543797310340E-3	647.067864671932560E-3
1.204000000000000E+3	974.716577581392850E-3	999.870459177347630E-3	839.752882018132580E-3
1.205000000000000E+3	983.123335598991010E-3	999.832893651309340E-3	920.387507272701690E-3
1.206000000000000E+3	975.668454595087550E-3	999.662556591056850E-3	841.195538024490540E-3
1.207000000000000E+3	992.827071686064320E-3	999.849227177373460E-3	918.943819831215760E-3
1.208000000000000E+3	989.364148761247790E-3	999.842272008041430E-3	924.936368821702490E-3
1.209000000000000E+3	960.175372905940900E-3	999.492106699036540E-3	713.434320496797110E-3
1.210000000000000E+3	927.764740419432020E-3	999.515931982969400E-3	563.622368043313780E-3
1.211000000000000E+3	930.013500501627680E-3	999.599068825241740E-3	541.551358099133460E-3
1.212000000000000E+3	965.100132293434940E-3	999.754323464839940E-3	754.213738340659630E-3
1.213000000000000E+3	956.186627066663020E-3	999.716002713747500E-3	765.977436573642590E-3
1.214000000000000E+3	942.460409183118460E-3	999.828747332754290E-3	805.908769681331630E-3
1.215000000000000E+3	943.554068528573490E-3	999.864666865008190E-3	857.171184477091400E-3
