Freq (Hz)	Coh_micro/hp
49.000000000000007E+0	999.999999999999890E-3
50.000000000000007E+0	1.000000000000000E+0
51.000000000000007E+0	1.000000000000000E+0
52.000000000000007E+0	999.999999999999780E-3
53.000000000000007E+0	1.000000000000000E+0
54.000000000000007E+0	999.999999999999780E-3
55.000000000000007E+0	999.999999999999890E-3
56.000000000000007E+0	1.000000000000000E+0
57.000000000000007E+0	1.000000000000000E+0
58.000000000000007E+0	999.999999999999780E-3
59.000000000000007E+0	1.000000000000000E+0
60.000000000000007E+0	1.000000000000000E+0
61.000000000000007E+0	1.000000000000000E+0
62.000000000000007E+0	999.999999999999670E-3
63.000000000000007E+0	999.999999999999670E-3
64.000000000000014E+0	999.999999999999780E-3
65.000000000000014E+0	999.999999999999890E-3
66.000000000000014E+0	999.999999999999560E-3
67.000000000000014E+0	1.000000000000000E+0
68.000000000000014E+0	1.000000000000000E+0
69.000000000000014E+0	1.000000000000000E+0
70.000000000000014E+0	1.000000000000000E+0
71.000000000000014E+0	999.999999999999220E-3
72.000000000000014E+0	1.000000000000000E+0
73.000000000000014E+0	1.000000000000000E+0
74.000000000000014E+0	1.000000000000000E+0
75.000000000000014E+0	1.000000000000000E+0
76.000000000000014E+0	999.999999999999780E-3
77.000000000000014E+0	1.000000000000000E+0
78.000000000000014E+0	999.999999999999440E-3
79.000000000000014E+0	1.000000000000000E+0
80.000000000000014E+0	1.000000000000000E+0
81.000000000000014E+0	999.999999999999780E-3
82.000000000000014E+0	1.000000000000000E+0
83.000000000000014E+0	1.000000000000000E+0
84.000000000000014E+0	1.000000000000000E+0
85.000000000000014E+0	1.000000000000000E+0
86.000000000000014E+0	999.999999999999670E-3
87.000000000000014E+0	999.999999999999780E-3
88.000000000000014E+0	1.000000000000000E+0
89.000000000000014E+0	1.000000000000000E+0
90.000000000000014E+0	999.999999999999670E-3
91.000000000000014E+0	999.999999999999780E-3
92.000000000000014E+0	999.999999999999890E-3
93.000000000000014E+0	999.999999999999670E-3
94.000000000000014E+0	1.000000000000000E+0
95.000000000000014E+0	999.999999999999780E-3
96.000000000000014E+0	1.000000000000000E+0
97.000000000000014E+0	999.999999999999780E-3
98.000000000000014E+0	999.999999999999780E-3
99.000000000000014E+0	999.999999999999330E-3
100.000000000000010E+0	999.999999999999670E-3
101.000000000000010E+0	1.000000000000000E+0
102.000000000000010E+0	1.000000000000000E+0
103.000000000000010E+0	1.000000000000000E+0
104.000000000000010E+0	1.000000000000000E+0
105.000000000000010E+0	1.000000000000000E+0
106.000000000000010E+0	999.999999999999890E-3
107.000000000000010E+0	1.000000000000000E+0
108.000000000000010E+0	999.999999999999670E-3
109.000000000000010E+0	1.000000000000000E+0
110.000000000000010E+0	1.000000000000000E+0
111.000000000000010E+0	1.000000000000000E+0
112.000000000000010E+0	1.000000000000000E+0
113.000000000000010E+0	1.000000000000000E+0
114.000000000000010E+0	1.000000000000000E+0
115.000000000000010E+0	1.000000000000000E+0
116.000000000000010E+0	1.000000000000000E+0
117.000000000000010E+0	999.999999999999670E-3
118.000000000000010E+0	1.000000000000000E+0
119.000000000000010E+0	1.000000000000000E+0
120.000000000000010E+0	999.999999999999890E-3
121.000000000000010E+0	999.999999999999890E-3
122.000000000000010E+0	999.999999999999670E-3
123.000000000000010E+0	999.999999999999670E-3
124.000000000000010E+0	999.999999999999670E-3
125.000000000000010E+0	999.999999999999780E-3
126.000000000000010E+0	999.999999999999780E-3
127.000000000000010E+0	1.000000000000000E+0
128.000000000000030E+0	999.999999999999890E-3
129.000000000000030E+0	1.000000000000000E+0
130.000000000000030E+0	1.000000000000000E+0
131.000000000000030E+0	1.000000000000000E+0
132.000000000000030E+0	999.999999999999670E-3
133.000000000000030E+0	1.000000000000000E+0
134.000000000000030E+0	999.999999999999890E-3
135.000000000000030E+0	1.000000000000000E+0
136.000000000000030E+0	1.000000000000000E+0
137.000000000000030E+0	999.999999999999890E-3
138.000000000000030E+0	999.999999999999670E-3
139.000000000000030E+0	1.000000000000000E+0
140.000000000000030E+0	1.000000000000000E+0
141.000000000000030E+0	999.999999999999890E-3
142.000000000000030E+0	1.000000000000000E+0
143.000000000000030E+0	999.999999999999890E-3
144.000000000000030E+0	999.999999999999890E-3
145.000000000000030E+0	1.000000000000000E+0
146.000000000000030E+0	999.999999999999890E-3
147.000000000000030E+0	1.000000000000000E+0
148.000000000000030E+0	1.000000000000000E+0
149.000000000000030E+0	1.000000000000000E+0
150.000000000000030E+0	999.999999999999780E-3
151.000000000000030E+0	999.999999999999780E-3
152.000000000000030E+0	1.000000000000000E+0
153.000000000000030E+0	1.000000000000000E+0
154.000000000000030E+0	1.000000000000000E+0
155.000000000000030E+0	999.999999999999330E-3
156.000000000000030E+0	999.999999999999670E-3
157.000000000000030E+0	1.000000000000000E+0
158.000000000000030E+0	1.000000000000001E+0
159.000000000000030E+0	999.999999999999440E-3
160.000000000000030E+0	999.999999999999780E-3
161.000000000000030E+0	1.000000000000000E+0
162.000000000000030E+0	999.999999999999780E-3
163.000000000000030E+0	999.999999999999670E-3
164.000000000000030E+0	1.000000000000000E+0
165.000000000000030E+0	999.999999999999890E-3
166.000000000000030E+0	1.000000000000000E+0
167.000000000000030E+0	999.999999999999890E-3
168.000000000000030E+0	1.000000000000000E+0
169.000000000000030E+0	1.000000000000000E+0
170.000000000000030E+0	1.000000000000000E+0
171.000000000000030E+0	1.000000000000000E+0
172.000000000000030E+0	1.000000000000000E+0
173.000000000000030E+0	1.000000000000000E+0
174.000000000000030E+0	1.000000000000000E+0
175.000000000000030E+0	1.000000000000000E+0
176.000000000000030E+0	1.000000000000000E+0
177.000000000000030E+0	1.000000000000000E+0
178.000000000000030E+0	1.000000000000000E+0
179.000000000000030E+0	999.999999999999890E-3
180.000000000000030E+0	1.000000000000000E+0
181.000000000000030E+0	999.999999999999670E-3
182.000000000000030E+0	999.999999999999220E-3
183.000000000000030E+0	999.999999999999780E-3
184.000000000000030E+0	999.999999999999670E-3
185.000000000000030E+0	999.999999999999440E-3
186.000000000000030E+0	999.999999999999780E-3
187.000000000000030E+0	1.000000000000000E+0
188.000000000000030E+0	1.000000000000000E+0
189.000000000000030E+0	1.000000000000000E+0
190.000000000000030E+0	999.999999999999890E-3
191.000000000000030E+0	1.000000000000000E+0
192.000000000000030E+0	1.000000000000000E+0
193.000000000000030E+0	999.999999999999890E-3
194.000000000000030E+0	999.999999999999780E-3
195.000000000000030E+0	999.999999999999890E-3
196.000000000000030E+0	999.999999999999780E-3
197.000000000000030E+0	999.999999999999890E-3
198.000000000000030E+0	999.999999999999780E-3
199.000000000000030E+0	1.000000000000000E+0
200.000000000000030E+0	1.000000000000000E+0
201.000000000000030E+0	1.000000000000000E+0
202.000000000000030E+0	1.000000000000000E+0
203.000000000000030E+0	1.000000000000000E+0
204.000000000000030E+0	999.999999999999890E-3
205.000000000000030E+0	1.000000000000000E+0
206.000000000000030E+0	1.000000000000000E+0
207.000000000000030E+0	1.000000000000000E+0
208.000000000000030E+0	1.000000000000000E+0
209.000000000000030E+0	1.000000000000000E+0
210.000000000000030E+0	999.999999999999560E-3
211.000000000000030E+0	999.999999999999780E-3
212.000000000000030E+0	999.999999999999780E-3
213.000000000000030E+0	999.999999999999890E-3
214.000000000000030E+0	999.999999999999560E-3
215.000000000000030E+0	999.999999999999890E-3
216.000000000000030E+0	1.000000000000000E+0
217.000000000000030E+0	999.999999999999440E-3
218.000000000000030E+0	1.000000000000000E+0
219.000000000000030E+0	1.000000000000000E+0
220.000000000000030E+0	999.999999999999670E-3
221.000000000000030E+0	1.000000000000000E+0
222.000000000000030E+0	999.999999999999780E-3
223.000000000000030E+0	1.000000000000001E+0
224.000000000000030E+0	1.000000000000000E+0
225.000000000000030E+0	999.999999999999560E-3
226.000000000000030E+0	1.000000000000000E+0
227.000000000000030E+0	1.000000000000000E+0
228.000000000000030E+0	999.999999999999890E-3
229.000000000000030E+0	1.000000000000000E+0
230.000000000000030E+0	1.000000000000000E+0
231.000000000000030E+0	1.000000000000000E+0
232.000000000000030E+0	1.000000000000000E+0
233.000000000000030E+0	1.000000000000000E+0
234.000000000000030E+0	1.000000000000000E+0
235.000000000000030E+0	1.000000000000000E+0
236.000000000000030E+0	999.999999999999890E-3
237.000000000000030E+0	999.999999999999780E-3
238.000000000000030E+0	999.999999999999780E-3
239.000000000000030E+0	1.000000000000000E+0
240.000000000000030E+0	1.000000000000000E+0
241.000000000000030E+0	1.000000000000000E+0
242.000000000000030E+0	1.000000000000000E+0
243.000000000000030E+0	1.000000000000000E+0
244.000000000000030E+0	1.000000000000001E+0
245.000000000000030E+0	1.000000000000000E+0
246.000000000000030E+0	999.999999999999440E-3
247.000000000000030E+0	1.000000000000000E+0
248.000000000000030E+0	1.000000000000000E+0
249.000000000000030E+0	1.000000000000000E+0
250.000000000000030E+0	999.999999999999220E-3
251.000000000000030E+0	1.000000000000000E+0
252.000000000000030E+0	1.000000000000000E+0
253.000000000000030E+0	1.000000000000000E+0
254.000000000000030E+0	1.000000000000000E+0
255.000000000000030E+0	1.000000000000000E+0
256.000000000000060E+0	1.000000000000000E+0
257.000000000000060E+0	999.999999999999780E-3
258.000000000000060E+0	1.000000000000000E+0
259.000000000000060E+0	1.000000000000000E+0
260.000000000000060E+0	999.999999999999440E-3
261.000000000000060E+0	1.000000000000000E+0
262.000000000000060E+0	1.000000000000000E+0
263.000000000000060E+0	1.000000000000000E+0
264.000000000000060E+0	999.999999999999780E-3
265.000000000000060E+0	1.000000000000000E+0
266.000000000000060E+0	1.000000000000000E+0
267.000000000000060E+0	999.999999999999780E-3
268.000000000000060E+0	1.000000000000000E+0
269.000000000000060E+0	1.000000000000000E+0
270.000000000000060E+0	999.999999999999780E-3
271.000000000000060E+0	1.000000000000000E+0
272.000000000000060E+0	1.000000000000000E+0
273.000000000000060E+0	999.999999999999780E-3
274.000000000000060E+0	1.000000000000000E+0
275.000000000000060E+0	1.000000000000000E+0
276.000000000000060E+0	1.000000000000000E+0
277.000000000000060E+0	1.000000000000000E+0
278.000000000000060E+0	1.000000000000000E+0
279.000000000000060E+0	1.000000000000000E+0
280.000000000000060E+0	1.000000000000000E+0
281.000000000000060E+0	999.999999999999890E-3
282.000000000000060E+0	1.000000000000000E+0
283.000000000000060E+0	999.999999999999890E-3
284.000000000000060E+0	1.000000000000000E+0
285.000000000000060E+0	1.000000000000000E+0
286.000000000000060E+0	999.999999999999560E-3
287.000000000000060E+0	999.999999999999890E-3
288.000000000000060E+0	1.000000000000000E+0
289.000000000000060E+0	999.999999999999440E-3
290.000000000000060E+0	1.000000000000000E+0
291.000000000000060E+0	999.999999999999560E-3
292.000000000000060E+0	1.000000000000000E+0
293.000000000000060E+0	1.000000000000000E+0
294.000000000000060E+0	1.000000000000000E+0
295.000000000000060E+0	999.999999999999890E-3
296.000000000000060E+0	1.000000000000000E+0
297.000000000000060E+0	999.999999999999780E-3
298.000000000000060E+0	999.999999999999670E-3
299.000000000000060E+0	999.999999999999670E-3
300.000000000000060E+0	999.999999999999780E-3
301.000000000000060E+0	1.000000000000000E+0
302.000000000000060E+0	1.000000000000000E+0
303.000000000000060E+0	1.000000000000000E+0
304.000000000000060E+0	999.999999999999670E-3
305.000000000000060E+0	999.999999999999780E-3
306.000000000000060E+0	1.000000000000000E+0
307.000000000000060E+0	1.000000000000000E+0
308.000000000000060E+0	1.000000000000000E+0
309.000000000000060E+0	999.999999999999440E-3
310.000000000000060E+0	999.999999999999780E-3
311.000000000000060E+0	999.999999999999670E-3
312.000000000000060E+0	1.000000000000000E+0
313.000000000000060E+0	1.000000000000000E+0
314.000000000000060E+0	1.000000000000000E+0
315.000000000000060E+0	1.000000000000000E+0
316.000000000000060E+0	1.000000000000000E+0
317.000000000000060E+0	1.000000000000000E+0
318.000000000000060E+0	999.999999999999780E-3
319.000000000000060E+0	1.000000000000000E+0
320.000000000000060E+0	1.000000000000000E+0
321.000000000000060E+0	1.000000000000000E+0
322.000000000000060E+0	1.000000000000000E+0
323.000000000000060E+0	1.000000000000000E+0
324.000000000000060E+0	1.000000000000000E+0
325.000000000000060E+0	1.000000000000000E+0
326.000000000000060E+0	999.999999999999560E-3
327.000000000000060E+0	1.000000000000000E+0
328.000000000000060E+0	999.999999999999670E-3
329.000000000000060E+0	1.000000000000000E+0
330.000000000000060E+0	1.000000000000000E+0
331.000000000000060E+0	1.000000000000000E+0
332.000000000000060E+0	1.000000000000000E+0
333.000000000000060E+0	1.000000000000000E+0
334.000000000000060E+0	1.000000000000000E+0
335.000000000000060E+0	999.999999999999330E-3
336.000000000000060E+0	1.000000000000000E+0
337.000000000000060E+0	1.000000000000000E+0
