Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	227.623596070962330E-3
21.000000000000004E+0	80.928597315347975E-3
22.000000000000004E+0	159.832060070610900E-3
23.000000000000004E+0	176.907092750631070E-3
24.000000000000004E+0	267.067823795159860E-3
25.000000000000004E+0	66.397925963756779E-3
26.000000000000004E+0	317.211415963943480E-3
27.000000000000004E+0	190.009146539834220E-3
28.000000000000004E+0	46.317837401991954E-3
29.000000000000004E+0	15.249619984434946E-3
30.000000000000004E+0	58.461264073559435E-3
31.000000000000004E+0	12.023129144443513E-3
32.000000000000007E+0	1.994534008891582E-3
33.000000000000007E+0	55.680311055887326E-3
34.000000000000007E+0	308.106730459826280E-3
35.000000000000007E+0	74.100337416131132E-3
36.000000000000007E+0	219.383158782757630E-3
37.000000000000007E+0	142.236512981907930E-3
38.000000000000007E+0	265.028252091329190E-3
39.000000000000007E+0	289.934956607365620E-3
40.000000000000007E+0	445.544882262030710E-3
41.000000000000007E+0	540.651323635707560E-3
42.000000000000007E+0	98.993557075911703E-3
43.000000000000007E+0	199.519145999057850E-3
44.000000000000007E+0	209.738165862592750E-3
45.000000000000007E+0	182.175076315929970E-3
46.000000000000007E+0	300.547252802016550E-3
47.000000000000007E+0	300.593623541343950E-3
48.000000000000007E+0	183.042660868531380E-3
49.000000000000007E+0	434.091497328851940E-3
50.000000000000007E+0	55.684675286951472E-3
51.000000000000007E+0	17.136399077591850E-3
52.000000000000007E+0	106.445032500267100E-3
53.000000000000007E+0	151.601747017442890E-3
54.000000000000007E+0	105.794220563219090E-3
55.000000000000007E+0	72.790926874136949E-3
56.000000000000007E+0	428.243053845167480E-3
57.000000000000007E+0	107.713744568177770E-3
58.000000000000007E+0	11.740148235925483E-3
59.000000000000007E+0	189.556631998108680E-3
60.000000000000007E+0	3.539179038142595E-3
61.000000000000007E+0	344.588386279729320E-3
62.000000000000007E+0	179.432477186818710E-3
63.000000000000007E+0	77.910507638791177E-3
64.000000000000014E+0	247.836273353235130E-3
65.000000000000014E+0	88.651972467129858E-3
66.000000000000014E+0	495.741200621742430E-3
