Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-268.318081867970730E-12	554.146084210359770E-12
50.000000000000007E+0	-1.451444709633127E-9	4.410267858114789E-9
51.000000000000007E+0	418.506195347277190E-12	801.261972170343950E-12
52.000000000000007E+0	-77.609343729500824E-12	42.583663975331779E-12
53.000000000000007E+0	259.201876864252800E-12	-1.053777075278613E-9
54.000000000000007E+0	-1.038099097595475E-9	594.341878394402040E-12
55.000000000000007E+0	459.052288560884760E-12	548.050188041884300E-12
56.000000000000007E+0	208.397811801115870E-12	1.234289989968618E-12
57.000000000000007E+0	241.689949478060620E-12	-559.242691185343830E-12
58.000000000000007E+0	95.800265061348676E-12	341.852915000972990E-12
59.000000000000007E+0	-406.381260982337640E-12	-1.089317626122449E-9
60.000000000000007E+0	-1.422782764954073E-9	1.692804476375047E-9
61.000000000000007E+0	3.415328364253860E-9	101.777318874053030E-12
62.000000000000007E+0	-376.914230805889210E-12	-262.621336316171450E-12
63.000000000000007E+0	-183.147292154132100E-12	-2.373248344651195E-9
64.000000000000014E+0	-432.068745961571180E-12	1.883631656388419E-9
65.000000000000014E+0	364.773835954919890E-12	-1.935247418047574E-9
66.000000000000014E+0	472.514639478579200E-12	2.258072131745886E-9
67.000000000000014E+0	-390.631222726076210E-12	-3.647452112528912E-9
68.000000000000014E+0	-205.510594605516440E-12	2.512381808548632E-9
69.000000000000014E+0	2.003213364547565E-9	-1.424245396439435E-9
70.000000000000014E+0	-4.684277966006880E-9	-1.989315577675810E-9
71.000000000000014E+0	2.075593040252135E-9	3.767168278056319E-9
72.000000000000014E+0	-47.764012993026966E-12	-55.999571455439343E-12
73.000000000000014E+0	-1.434716877733137E-9	1.229743688937878E-9
74.000000000000014E+0	9.015932655432170E-9	3.409015174159551E-9
75.000000000000014E+0	-4.010843035699059E-9	-7.926332942570436E-9
76.000000000000014E+0	4.452163096842445E-9	-183.621910656225760E-12
77.000000000000014E+0	-7.645602124542748E-9	184.243358676668420E-12
78.000000000000014E+0	3.307960438580866E-9	-4.971742682431199E-9
79.000000000000014E+0	-7.251879189189827E-9	3.745752526283858E-9
80.000000000000014E+0	-5.107029589174561E-9	976.323699232639780E-12
81.000000000000014E+0	7.677515577633106E-9	7.307318125247690E-9
82.000000000000014E+0	-2.726783057210116E-9	-7.434779416189357E-9
83.000000000000014E+0	-3.461608982038432E-9	8.273796078689289E-9
84.000000000000014E+0	8.694027835855315E-9	-2.635059218375990E-9
85.000000000000014E+0	-4.221448966521308E-9	-5.525314219351892E-9
86.000000000000014E+0	-5.352493243886238E-9	396.273008208130430E-12
87.000000000000014E+0	-5.700598026380955E-9	11.539851958787908E-9
88.000000000000014E+0	11.479271694232803E-9	3.317422774253911E-9
89.000000000000014E+0	4.264194891750141E-9	-1.526025700761444E-9
90.000000000000014E+0	8.388318888161624E-9	-969.564764574651050E-12
91.000000000000014E+0	-12.321029953091007E-9	-17.949143522384730E-9
92.000000000000014E+0	1.017134326128435E-9	14.497685441716234E-9
93.000000000000014E+0	-6.942890444811899E-9	2.988057178305535E-9
94.000000000000014E+0	12.286735934474848E-9	9.698475133976473E-9
95.000000000000014E+0	11.283208731526711E-9	480.861343553657350E-12
96.000000000000014E+0	13.326902867188645E-9	-20.594371391966331E-9
97.000000000000014E+0	-29.028203566563863E-9	-12.219706006676830E-9
98.000000000000014E+0	-758.743573077818280E-12	24.231182526256020E-9
99.000000000000014E+0	21.313427054507021E-9	41.870670019913551E-9
100.000000000000010E+0	73.680192190392205E-9	-90.236813819199894E-9
101.000000000000010E+0	-72.455838443573438E-9	-15.642147167318619E-9
102.000000000000010E+0	-10.411424484845275E-9	-9.435933206206362E-9
103.000000000000010E+0	-25.179621098537221E-9	21.947133059480871E-9
104.000000000000010E+0	3.432491300605746E-9	18.525077075080643E-9
105.000000000000010E+0	30.557029759928684E-9	13.089728029668553E-9
106.000000000000010E+0	-538.183285784906560E-12	-16.724990797078275E-9
107.000000000000010E+0	8.433115928786654E-9	-670.377393276851770E-12
108.000000000000010E+0	9.283853808257519E-9	8.733109513595466E-9
109.000000000000010E+0	-4.571652433001764E-9	-30.318507455391614E-9
110.000000000000010E+0	-14.750583235664114E-9	35.583132810598292E-9
111.000000000000010E+0	17.427623359794408E-9	6.139105375886569E-9
112.000000000000010E+0	22.663758243857724E-9	-3.033410011782156E-9
113.000000000000010E+0	-19.229926398386376E-9	-11.402411567933474E-9
114.000000000000010E+0	22.331377915285116E-9	4.435514250084364E-9
115.000000000000010E+0	-28.381262186476807E-9	-28.360644003167179E-9
116.000000000000010E+0	-2.845027606796585E-9	51.060349541758809E-9
117.000000000000010E+0	100.327787633714560E-9	-54.393068663369428E-9
118.000000000000010E+0	-73.107350244910160E-9	-78.628090795687626E-9
119.000000000000010E+0	-8.226406362985176E-9	8.742190170734265E-9
120.000000000000010E+0	-7.235170833423382E-9	8.183008792610566E-9
121.000000000000010E+0	-1.247822322563968E-9	-4.524845726146354E-9
122.000000000000010E+0	13.187072469710031E-9	33.057400050166087E-9
123.000000000000010E+0	4.195620866319409E-9	-11.084420472173089E-9
124.000000000000010E+0	155.228333721626940E-12	31.151135035638030E-9
125.000000000000010E+0	12.999700928556532E-9	-9.350721632766141E-9
126.000000000000010E+0	-30.020900042746036E-9	-25.110210791027806E-9
127.000000000000010E+0	-27.876246116030845E-9	62.278161316413510E-9
128.000000000000030E+0	63.260493020383107E-9	-7.224251158569417E-9
129.000000000000030E+0	16.785266185826402E-9	-31.853817618178356E-9
130.000000000000030E+0	-8.505017427711101E-9	-27.352320652167186E-9
131.000000000000030E+0	18.992871836590413E-9	12.371001570720474E-9
132.000000000000030E+0	24.846589302260467E-9	-34.639331459456074E-9
133.000000000000030E+0	-31.956241033003268E-9	-37.996119513508615E-9
134.000000000000030E+0	-41.045005761144461E-9	36.453279423088710E-9
135.000000000000030E+0	2.446155529818393E-9	4.423877658096045E-9
136.000000000000030E+0	-53.268372336957406E-9	110.669427094315800E-12
137.000000000000030E+0	-15.235679892875921E-9	11.646742340021910E-9
138.000000000000030E+0	-171.704406753592040E-9	-50.198570378425555E-9
139.000000000000030E+0	-166.911798733907530E-9	236.318526756264200E-9
140.000000000000030E+0	125.347740870539570E-9	144.804061347116630E-9
141.000000000000030E+0	40.105314599108814E-9	-62.802002998476842E-9
142.000000000000030E+0	-14.715308195453192E-9	43.236143937845282E-9
143.000000000000030E+0	154.125329711087350E-9	-41.404684542126958E-9
144.000000000000030E+0	-25.564941229174765E-9	-58.874152776855662E-9
145.000000000000030E+0	119.977605389670190E-9	-41.196262587991523E-9
146.000000000000030E+0	-101.571210926910650E-9	-107.826835090831780E-9
147.000000000000030E+0	-27.282647796662641E-9	-49.817092517189991E-9
148.000000000000030E+0	-210.408025746411260E-9	-102.691088992155080E-9
149.000000000000030E+0	-4.698395954493286E-9	-11.831949385577340E-9
150.000000000000030E+0	-271.850651684766020E-9	-304.818259643257400E-9
151.000000000000030E+0	-252.410639080469990E-9	263.082579923488140E-9
152.000000000000030E+0	129.016454339035310E-9	113.693729935453100E-9
153.000000000000030E+0	25.591172593396193E-9	-61.608422420454463E-9
154.000000000000030E+0	-97.508850383546208E-9	89.783488178581055E-9
155.000000000000030E+0	5.699902124613808E-9	50.529602212400482E-9
156.000000000000030E+0	-31.596921163249632E-9	-14.053447641592600E-9
157.000000000000030E+0	-130.483816200566830E-9	-17.841364845311628E-9
158.000000000000030E+0	-104.828329165201210E-9	-16.151915726822267E-9
159.000000000000030E+0	-139.436453729084860E-9	-2.176888852407664E-9
160.000000000000030E+0	-244.325614614834790E-9	-182.425135267869760E-9
161.000000000000030E+0	-352.902490997730030E-9	181.027462831386080E-9
162.000000000000030E+0	163.024717884085420E-9	70.448833372983468E-9
163.000000000000030E+0	154.821405328309250E-9	-269.565821465136480E-9
164.000000000000030E+0	-155.605635575225710E-9	28.744274592800535E-9
165.000000000000030E+0	379.515768999819320E-9	298.304190307729050E-9
166.000000000000030E+0	107.359155477942200E-9	23.674929914800280E-9
167.000000000000030E+0	242.372123653603810E-9	286.567187508090560E-9
168.000000000000030E+0	255.331358840713760E-9	-32.490542398159420E-9
169.000000000000030E+0	-128.255326649057070E-9	-52.583051242874351E-9
170.000000000000030E+0	87.304516139743817E-9	506.547323126641980E-9
171.000000000000030E+0	461.893028156731050E-9	-373.304024284898020E-9
172.000000000000030E+0	-517.158911531374500E-9	-204.741242968229860E-9
173.000000000000030E+0	121.422283607954460E-9	233.553343592914090E-9
174.000000000000030E+0	184.821698758964870E-9	-5.616192542936851E-9
175.000000000000030E+0	547.175631764559510E-9	-58.923232834046680E-9
176.000000000000030E+0	-58.872847009230993E-9	-317.407789770762610E-9
177.000000000000030E+0	-195.310051773703470E-9	426.309764071348550E-9
