Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	359.614576174274410E-12	5.128095512250704E-9
50.000000000000007E+0	1.326433297773741E-9	3.172473680281702E-9
51.000000000000007E+0	67.704339384021662E-12	9.649014716380706E-9
52.000000000000007E+0	354.224046531577660E-12	1.807181037034889E-9
53.000000000000007E+0	296.311645622098310E-12	5.655533355278436E-9
54.000000000000007E+0	206.006816794241940E-12	8.390733314583120E-9
55.000000000000007E+0	149.241243269120000E-12	7.318143783933989E-9
56.000000000000007E+0	164.607354677392550E-12	11.576339620282172E-9
57.000000000000007E+0	107.621150128572760E-12	15.455224243336535E-9
58.000000000000007E+0	78.053540384755571E-12	17.899190846348566E-9
59.000000000000007E+0	93.235144234661479E-12	28.609718537195907E-9
60.000000000000007E+0	86.276225721708218E-12	40.080786156030461E-9
61.000000000000007E+0	26.626819643190801E-12	49.747131184660707E-9
62.000000000000007E+0	5.869026395435262E-12	57.719861387121640E-9
63.000000000000007E+0	7.320191893112131E-12	69.969564726849153E-9
64.000000000000014E+0	76.776644010080663E-12	108.415552358072420E-9
65.000000000000014E+0	84.065791605980697E-12	115.534742810517860E-9
66.000000000000014E+0	26.451947118986793E-12	136.763748585523870E-9
67.000000000000014E+0	51.238652705536342E-12	195.330053292999250E-9
68.000000000000014E+0	67.378937650787246E-12	225.812790692804910E-9
69.000000000000014E+0	73.337291391333120E-12	252.065995832611350E-9
70.000000000000014E+0	69.535652720805390E-12	309.832802216757440E-9
71.000000000000014E+0	22.811230457321147E-12	350.245896596029340E-9
72.000000000000014E+0	81.738388793216092E-12	383.213290179090640E-9
73.000000000000014E+0	70.494343120538297E-12	467.209030087985430E-9
74.000000000000014E+0	33.906754905052348E-12	558.045997835987300E-9
75.000000000000014E+0	140.330343633361050E-12	545.227016474974200E-9
76.000000000000014E+0	188.259490518961830E-12	602.172479486690460E-9
77.000000000000014E+0	159.590574543710670E-12	671.707504791492010E-9
78.000000000000014E+0	323.941254269444290E-12	742.827385143117150E-9
79.000000000000014E+0	212.425801469462100E-12	857.733367725204280E-9
80.000000000000014E+0	43.745530149466757E-12	941.040907354719630E-9
81.000000000000014E+0	58.273954035033765E-12	1.021928854617126E-6
82.000000000000014E+0	409.462980096287070E-12	1.206900507851459E-6
83.000000000000014E+0	497.798935121170990E-12	1.388203717070191E-6
84.000000000000014E+0	124.661826980876920E-12	1.601936856265150E-6
85.000000000000014E+0	172.154029111293700E-12	1.787987283565898E-6
86.000000000000014E+0	98.649345317492062E-12	1.894518858589082E-6
87.000000000000014E+0	62.886249974072433E-12	2.195526268884490E-6
88.000000000000014E+0	47.516784194110170E-12	2.447707134391025E-6
89.000000000000014E+0	134.892558337990860E-12	2.489452164003957E-6
90.000000000000014E+0	84.555510140839567E-12	2.459230327331757E-6
91.000000000000014E+0	41.295285261172948E-12	2.611297399831384E-6
92.000000000000014E+0	3.664482008535294E-12	2.718887242328762E-6
93.000000000000014E+0	17.158533190247061E-12	2.757875080257485E-6
94.000000000000014E+0	35.583440342818061E-12	2.970323251426128E-6
95.000000000000014E+0	219.895057314238590E-12	3.191140363097957E-6
96.000000000000014E+0	229.400127517226010E-12	3.577502748969338E-6
97.000000000000014E+0	138.532959764187830E-12	3.872726425033425E-6
98.000000000000014E+0	53.882584103194056E-12	4.269537779915543E-6
99.000000000000014E+0	473.077355585227270E-12	4.548618519821697E-6
100.000000000000010E+0	2.169103597850034E-9	4.601683001009817E-6
