Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	408.076284750813640E-3	-16.371949970780253E+0
50.000000000000007E+0	432.539361930913750E-3	-18.001630773471120E+0
51.000000000000007E+0	434.753316950273360E-3	-20.979404135389753E+0
52.000000000000007E+0	138.638680773519870E-3	-22.551616921989567E+0
53.000000000000007E+0	65.128724829898260E-3	-25.321757762387627E+0
54.000000000000007E+0	40.421642093303907E-3	-22.788468275532018E+0
55.000000000000007E+0	65.725219149835742E-3	-23.967501842279798E+0
56.000000000000007E+0	124.061123902419520E-3	-26.028225715638360E+0
57.000000000000007E+0	50.535715041097211E-3	-28.145022849186788E+0
58.000000000000007E+0	49.193535445484028E-3	-28.812206230848886E+0
59.000000000000007E+0	34.375384141345458E-3	-31.195163934233069E+0
60.000000000000007E+0	17.343435092762031E-3	-28.704654937543530E+0
61.000000000000007E+0	56.725044764902664E-3	-31.226152075096977E+0
62.000000000000007E+0	64.474509237326533E-3	-33.371105349039034E+0
63.000000000000007E+0	16.243541900379976E-3	-35.710144419289769E+0
64.000000000000014E+0	27.883563538313859E-3	-34.385113219737562E+0
65.000000000000014E+0	35.020200292407676E-3	-36.479925219266477E+0
66.000000000000014E+0	22.702065263878614E-3	-37.929118098716529E+0
67.000000000000014E+0	21.093026879408096E-3	-40.261715735028829E+0
68.000000000000014E+0	24.275623600428842E-3	-37.438531711512994E+0
69.000000000000014E+0	27.548880960610079E-3	-40.127576643762502E+0
70.000000000000014E+0	16.308712893493553E-3	-43.068999068427694E+0
71.000000000000014E+0	7.842742905912128E-3	-45.031784737244003E+0
72.000000000000014E+0	13.681021243381948E-3	-45.893041513771493E+0
73.000000000000014E+0	13.168808789993412E-3	-47.541415744462640E+0
74.000000000000014E+0	10.343708604548975E-3	-49.880188945542528E+0
75.000000000000014E+0	8.293481885961561E-3	-51.904577466385732E+0
76.000000000000014E+0	10.323730396984931E-3	-53.333097576508429E+0
77.000000000000014E+0	7.868455092129427E-3	-56.463156195797261E+0
78.000000000000014E+0	9.738665808079463E-3	-53.566704495742542E+0
79.000000000000014E+0	4.611646378050502E-3	-50.760561027807185E+0
80.000000000000014E+0	2.866842378184898E-3	-53.203214791186930E+0
81.000000000000014E+0	5.755254872645236E-3	-53.642976667985387E+0
82.000000000000014E+0	13.721826059275914E-3	-55.369986008914410E+0
83.000000000000014E+0	13.590513616939926E-3	-57.715318951439514E+0
84.000000000000014E+0	5.935819573040603E-3	-54.610780985832577E+0
85.000000000000014E+0	6.746143873241954E-3	-57.534155442776601E+0
86.000000000000014E+0	3.800509648400785E-3	-59.742749675337869E+0
87.000000000000014E+0	490.596613230520340E-6	-62.354546631226121E+0
88.000000000000014E+0	2.629341257860484E-3	-62.779142449551323E+0
89.000000000000014E+0	3.737943776556688E-3	-64.590346027223106E+0
90.000000000000014E+0	1.444900764749464E-3	-67.425850888556980E+0
91.000000000000014E+0	5.872070440284748E-3	-64.761679607669521E+0
92.000000000000014E+0	8.350203112600122E-3	-67.024462711510310E+0
93.000000000000014E+0	6.536926733851884E-3	-69.190710255559580E+0
94.000000000000014E+0	4.588900161251650E-3	-71.803177046738199E+0
95.000000000000014E+0	5.292516886200866E-3	-74.125275962490349E+0
96.000000000000014E+0	2.553590259827986E-3	-76.476658802274599E+0
97.000000000000014E+0	2.072587099031417E-3	-73.618613488505602E+0
98.000000000000014E+0	657.210797736606570E-6	-76.144294164911884E+0
99.000000000000014E+0	9.892048471312533E-3	-77.887092891665873E+0
100.000000000000010E+0	20.027733890895998E-3	-79.827032249588939E+0
101.000000000000010E+0	7.983932844133504E-3	-81.686027789146806E+0
102.000000000000010E+0	1.956978280071044E-3	-80.137050054059756E+0
