Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	583.922609680106230E-12	2.545059002545939E-9
50.000000000000007E+0	1.865318363549490E-9	1.129955138784126E-9
51.000000000000007E+0	378.837562935911930E-12	2.306721299887677E-9
52.000000000000007E+0	43.358064982718776E-12	1.874462405648895E-9
53.000000000000007E+0	46.931333855131407E-12	5.247859330713013E-9
54.000000000000007E+0	70.834984801019110E-12	7.121491753777253E-9
55.000000000000007E+0	11.700918853270075E-12	7.102758408509247E-9
56.000000000000007E+0	146.920540062261490E-12	10.020673484593929E-9
57.000000000000007E+0	52.260039930658580E-12	14.678531401490267E-9
58.000000000000007E+0	35.224259190503022E-12	16.063481291478901E-9
59.000000000000007E+0	147.638487350384250E-12	26.604530950415844E-9
60.000000000000007E+0	91.170220305847154E-12	35.350391107849665E-9
61.000000000000007E+0	10.041567127354790E-12	46.667882826760775E-9
62.000000000000007E+0	1.660757822620289E-12	51.917776688878148E-9
63.000000000000007E+0	40.005763230161522E-12	62.472495958861295E-9
64.000000000000014E+0	333.700395143341500E-12	102.104766433537100E-9
65.000000000000014E+0	356.693268403149460E-12	105.072069455120880E-9
66.000000000000014E+0	44.094583910539140E-12	125.413714528561430E-9
67.000000000000014E+0	6.444279388356615E-12	177.578058659228590E-9
68.000000000000014E+0	68.974353089559098E-12	203.441243151579360E-9
69.000000000000014E+0	29.135164979040577E-12	235.801641456995930E-9
70.000000000000014E+0	17.977273353973420E-12	283.552380835553400E-9
71.000000000000014E+0	167.723144728533920E-12	320.473434512589900E-9
72.000000000000014E+0	115.289292470620390E-12	355.873639189731130E-9
73.000000000000014E+0	35.381355587216330E-12	434.977809299004000E-9
74.000000000000014E+0	4.341116989869176E-12	515.899906968558870E-9
75.000000000000014E+0	50.031799363970642E-12	500.426367015986840E-9
76.000000000000014E+0	18.293150684665201E-12	558.490399163969420E-9
77.000000000000014E+0	77.091181044640371E-12	626.847348582623140E-9
78.000000000000014E+0	157.542821383507060E-12	700.299218752637810E-9
79.000000000000014E+0	3.423034898940406E-12	794.217544071258510E-9
80.000000000000014E+0	22.241779338169560E-12	884.504854695263380E-9
81.000000000000014E+0	25.921643536754395E-12	962.511706167589070E-9
82.000000000000014E+0	101.250850899628950E-12	1.126830948379479E-6
83.000000000000014E+0	132.152061651641640E-12	1.298619085964426E-6
84.000000000000014E+0	17.820745455908301E-12	1.497499353857329E-6
85.000000000000014E+0	20.953926584999045E-12	1.681512158183397E-6
86.000000000000014E+0	146.182291530305690E-12	1.785176640809064E-6
87.000000000000014E+0	348.862039640702890E-12	2.058384215060030E-6
88.000000000000014E+0	39.628859661038042E-12	2.288131302842299E-6
89.000000000000014E+0	88.541871644366562E-12	2.344720711962491E-6
90.000000000000014E+0	109.681276665013430E-12	2.323922880532752E-6
91.000000000000014E+0	5.653380433319143E-12	2.464348495472240E-6
92.000000000000014E+0	13.106881121079740E-12	2.575691871609891E-6
93.000000000000014E+0	48.554769309318622E-12	2.619302033245591E-6
94.000000000000014E+0	142.956421925049610E-12	2.834444573195005E-6
95.000000000000014E+0	27.363162664612438E-12	3.036990258451933E-6
96.000000000000014E+0	64.346874046755164E-12	3.377243994656617E-6
97.000000000000014E+0	96.306694208475628E-12	3.692047046716866E-6
98.000000000000014E+0	40.056430129780550E-12	4.038808567204954E-6
99.000000000000014E+0	977.413346001782670E-12	4.282798590341756E-6
100.000000000000010E+0	2.702694820164026E-9	4.330648884945347E-6
101.000000000000010E+0	624.970277415849170E-12	4.212320268774437E-6
102.000000000000010E+0	4.392392653553496E-12	4.114644965113401E-6
103.000000000000010E+0	3.996955661814061E-12	4.113687984454187E-6
104.000000000000010E+0	56.903221638577013E-12	4.434485254091750E-6
105.000000000000010E+0	109.746701788265960E-12	4.832974813344466E-6
106.000000000000010E+0	66.512568620434296E-12	5.416571493247965E-6
107.000000000000010E+0	31.509047221123862E-12	5.960820731747736E-6
108.000000000000010E+0	1.212810872971353E-12	6.366970706140533E-6
