Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	199.730828328146290E-3	-3.515356589587213E+0
50.000000000000007E+0	636.001094246344100E-3	-4.611986048366765E+0
51.000000000000007E+0	241.157098520216580E-3	-4.267894130250857E+0
52.000000000000007E+0	239.621595936940210E-3	-6.884345513911930E+0
53.000000000000007E+0	138.709304483884800E-3	-8.239627858318475E+0
54.000000000000007E+0	108.614095318682420E-3	-10.374937896550765E+0
55.000000000000007E+0	32.560380682542127E-3	-13.401334770697435E+0
56.000000000000007E+0	62.223416781135292E-3	-12.248642187413008E+0
57.000000000000007E+0	84.372023196120402E-3	-9.451053251140316E+0
58.000000000000007E+0	115.568034006907860E-3	-6.682643998551279E+0
59.000000000000007E+0	98.067366419857499E-3	-9.639381853830107E+0
60.000000000000007E+0	49.605476622881776E-3	-12.534924867671540E+0
61.000000000000007E+0	3.940235578010184E-3	-9.830715218180153E+0
62.000000000000007E+0	30.562061579875677E-3	-8.927974986100676E+0
63.000000000000007E+0	33.954762395829917E-3	-11.717423799776030E+0
64.000000000000014E+0	14.799492643033884E-3	-13.515925691508311E+0
65.000000000000014E+0	23.888422499056556E-3	-15.425462068403293E+0
66.000000000000014E+0	35.332296568288783E-3	-18.234645490376359E+0
67.000000000000014E+0	17.087691001943728E-3	-20.848569236098793E+0
68.000000000000014E+0	9.314629459479985E-3	-21.172747391355312E+0
69.000000000000014E+0	18.543223771638362E-3	-23.759324001357154E+0
70.000000000000014E+0	11.072861513051790E-3	-20.698972094274758E+0
71.000000000000014E+0	5.843242832435437E-3	-18.333907845489509E+0
72.000000000000014E+0	9.391542294544950E-3	-16.625531124903333E+0
73.000000000000014E+0	13.870531665505904E-3	-19.209027278545367E+0
74.000000000000014E+0	10.582780599281609E-3	-21.162725860820426E+0
75.000000000000014E+0	6.592594856142408E-3	-23.714458101643981E+0
76.000000000000014E+0	8.684716119920378E-3	-26.240432126706260E+0
77.000000000000014E+0	7.072614491676408E-3	-28.828896766340073E+0
78.000000000000014E+0	14.448302178943649E-3	-26.204982939120235E+0
79.000000000000014E+0	15.745598226047767E-3	-28.751237799322016E+0
80.000000000000014E+0	6.014722457708860E-3	-25.994765469624006E+0
81.000000000000014E+0	11.530101502159272E-3	-28.759440477514104E+0
82.000000000000014E+0	15.026656677743102E-3	-30.340790343912875E+0
83.000000000000014E+0	12.486905609934264E-3	-32.065782792947871E+0
84.000000000000014E+0	7.445942080288349E-3	-33.504554501999230E+0
85.000000000000014E+0	4.119126581255811E-3	-35.428328093720616E+0
86.000000000000014E+0	2.580956670008285E-3	-33.424593372810591E+0
87.000000000000014E+0	8.380949355227487E-3	-35.727633735775726E+0
88.000000000000014E+0	9.406150052609820E-3	-37.584516425691227E+0
89.000000000000014E+0	4.328323819183103E-3	-39.454664296261740E+0
90.000000000000014E+0	3.320213837377152E-3	-38.132482739085830E+0
91.000000000000014E+0	7.594226545955752E-3	-40.404454202847411E+0
92.000000000000014E+0	4.021793741910543E-3	-42.343206396193700E+0
93.000000000000014E+0	4.252494861957114E-3	-42.676979260710780E+0
94.000000000000014E+0	3.411397816743141E-3	-44.601792297476699E+0
95.000000000000014E+0	3.349139666633634E-3	-45.295506584685782E+0
96.000000000000014E+0	5.361026954054062E-3	-47.491851707892671E+0
97.000000000000014E+0	4.162242167042710E-3	-49.057890753585326E+0
98.000000000000014E+0	3.801009457231262E-3	-50.477231764096558E+0
99.000000000000014E+0	10.581515939996488E-3	-48.603234603896666E+0
100.000000000000010E+0	21.412849427573370E-3	-50.758584520282177E+0
101.000000000000010E+0	8.896114797381964E-3	-52.875086867465491E+0
102.000000000000010E+0	3.049643461241952E-3	-52.232420795215354E+0
103.000000000000010E+0	3.616541859163818E-3	-54.706437998420590E+0
104.000000000000010E+0	1.389507155865929E-3	-56.189185101855749E+0
105.000000000000010E+0	1.326698515291211E-3	-57.402294284513445E+0
106.000000000000010E+0	2.506770289880898E-3	-54.648416297870554E+0
107.000000000000010E+0	4.133253125693726E-3	-57.015087317930110E+0
108.000000000000010E+0	467.578717240935280E-6	-57.782922008369354E+0
109.000000000000010E+0	2.131722772543518E-3	-58.578933257822484E+0
110.000000000000010E+0	2.998513065855397E-3	-56.219945624142923E+0
111.000000000000010E+0	3.402834880051388E-3	-57.772582121646593E+0
112.000000000000010E+0	4.607938017138917E-3	-58.654861300828102E+0
113.000000000000010E+0	2.791143930157303E-3	-60.614547838484604E+0
114.000000000000010E+0	564.549036973083030E-6	-60.127692508264886E+0
115.000000000000010E+0	1.028197145677576E-3	-61.066840426177755E+0
