Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
20.000000000000004E+0	2.239861074285852E-9	8.026292566798543E-9
21.000000000000004E+0	-6.480861381225897E-9	14.053167396093801E-9
22.000000000000004E+0	-939.826101220763120E-12	-5.348399234678474E-9
23.000000000000004E+0	-4.135541296212504E-9	-3.266667608906963E-9
24.000000000000004E+0	2.486045649045469E-9	-2.578262170337826E-9
25.000000000000004E+0	2.172547502210803E-9	-141.733879967196550E-12
26.000000000000004E+0	1.083603838393835E-9	-304.799727409000930E-12
27.000000000000004E+0	-502.736694561471770E-12	-1.037651227883903E-9
28.000000000000004E+0	-2.814056148793917E-9	582.357523351612550E-12
29.000000000000004E+0	-836.359162256481580E-12	-377.135213316885760E-12
30.000000000000004E+0	-307.428722615931680E-12	-2.244449643862344E-9
31.000000000000004E+0	4.878376695488768E-9	2.724899286496912E-9
32.000000000000007E+0	-2.696154976045221E-9	-3.582518967891760E-9
33.000000000000007E+0	1.558626232427414E-9	1.027604929196490E-9
34.000000000000007E+0	1.498242888741069E-9	-1.201336829208079E-9
35.000000000000007E+0	3.329293289040952E-9	2.527109641292948E-9
36.000000000000007E+0	3.257133697817646E-9	-900.637445931969710E-12
37.000000000000007E+0	734.239159294142920E-12	1.006586350484146E-9
38.000000000000007E+0	-233.382533112495380E-12	9.534741592754168E-9
39.000000000000007E+0	1.314180000255176E-9	-4.713271539426317E-9
40.000000000000007E+0	-24.073367027997404E-12	-6.986885130778619E-9
41.000000000000007E+0	816.547638530701070E-12	-2.750749787628691E-9
42.000000000000007E+0	982.399198599193200E-12	-1.577302386714339E-9
43.000000000000007E+0	-3.909051450594260E-9	-1.279772730157377E-9
44.000000000000007E+0	-518.330173402603460E-12	-1.171042774280016E-9
45.000000000000007E+0	2.156550991237348E-9	388.614136300686280E-12
46.000000000000007E+0	-2.158704676096695E-9	2.935768049376429E-9
47.000000000000007E+0	-1.545501457012952E-9	-717.173255566624650E-12
48.000000000000007E+0	-2.066379035899147E-9	2.643854443663820E-9
49.000000000000007E+0	4.442904514620674E-9	-231.602504620229590E-12
50.000000000000007E+0	-360.367323283860580E-12	-2.321952765069194E-9
51.000000000000007E+0	545.201214766461350E-12	-1.452421211923157E-9
52.000000000000007E+0	3.423873254659840E-9	3.709563058773431E-9
53.000000000000007E+0	-2.469637025798863E-9	-819.012268185228010E-12
54.000000000000007E+0	-4.574739328545962E-9	-2.336648993226876E-9
55.000000000000007E+0	4.797842327088588E-9	-131.679704678971550E-12
56.000000000000007E+0	2.422574174349044E-9	-851.645466540387840E-12
57.000000000000007E+0	2.122764459925437E-9	1.813438147133381E-9
58.000000000000007E+0	-5.047984774994173E-9	243.012817729676480E-12
59.000000000000007E+0	-1.925945974019896E-9	-3.166786445016463E-9
60.000000000000007E+0	3.057784888340372E-9	-884.679761239372830E-12
61.000000000000007E+0	-2.454150066163414E-9	1.818458329577653E-9
62.000000000000007E+0	1.533329692962639E-9	1.647470361808376E-9
63.000000000000007E+0	-2.254862082549342E-9	-2.548835543776392E-9
64.000000000000014E+0	217.752475895218610E-12	-1.060870497905837E-9
65.000000000000014E+0	1.312673453544454E-9	3.738653129518200E-9
66.000000000000014E+0	-3.806387364542740E-9	10.308529533963471E-12
67.000000000000014E+0	-3.847676638384473E-9	-1.048480805948642E-9
68.000000000000014E+0	-6.352951675028650E-9	-3.749810739792495E-9
69.000000000000014E+0	8.180903642882902E-9	1.665033298672296E-9
70.000000000000014E+0	-2.277348857629774E-9	-4.646421971601252E-9
71.000000000000014E+0	-8.481833104601148E-9	2.567173188056470E-9
72.000000000000014E+0	3.532411044963031E-9	4.634727321767711E-9
73.000000000000014E+0	5.985064718108361E-9	-12.305815774249482E-9
74.000000000000014E+0	644.641274184472550E-12	-1.643031371309954E-9
75.000000000000014E+0	2.321311026564973E-9	2.530370443390722E-9
76.000000000000014E+0	-4.612912913490407E-9	12.401210015296453E-9
77.000000000000014E+0	518.409635830185760E-12	6.581554692138876E-9
78.000000000000014E+0	-3.538871884476676E-9	12.788572482983173E-9
79.000000000000014E+0	3.876641157206963E-9	8.827569741819884E-9
80.000000000000014E+0	2.119584674669497E-9	3.835062628847046E-9
81.000000000000014E+0	14.264537480519938E-9	1.843787216096105E-9
82.000000000000014E+0	-19.909081697027868E-9	3.583421754891247E-9
83.000000000000014E+0	22.617251543298133E-9	-15.928337534741932E-9
84.000000000000014E+0	9.188715792407972E-9	-18.019513225531613E-9
85.000000000000014E+0	37.936319052460313E-9	7.836945807011092E-9
86.000000000000014E+0	456.230965531970600E-12	25.401549270467126E-9
87.000000000000014E+0	-3.910376873775505E-9	12.501443846031559E-9
88.000000000000014E+0	-13.344356614798486E-9	-6.441941934782577E-9
89.000000000000014E+0	6.833965167353644E-9	16.967982202235003E-9
90.000000000000014E+0	-14.312717976387438E-9	-9.398784755641941E-9
91.000000000000014E+0	-11.401193041165154E-9	17.101043820211112E-9
92.000000000000014E+0	22.980811822551073E-9	14.942914390619556E-9
93.000000000000014E+0	11.259469077470675E-9	687.150455072700600E-12
94.000000000000014E+0	8.391738949337865E-9	-1.955096842548045E-9
95.000000000000014E+0	20.173988009752494E-9	36.829149346499893E-9
96.000000000000014E+0	-926.326230082881740E-12	14.358433395112939E-9
97.000000000000014E+0	-19.288377623085315E-9	-2.509348088496606E-9
98.000000000000014E+0	14.960240398870217E-9	31.788233291394453E-9
99.000000000000014E+0	-12.402389216253557E-9	-12.990007277688937E-9
100.000000000000010E+0	8.479172591261462E-9	1.886814897511598E-9
101.000000000000010E+0	5.455741009856053E-9	1.412782820786196E-9
102.000000000000010E+0	-7.427398555894183E-9	2.086497738122661E-9
103.000000000000010E+0	-1.919342557418513E-9	-395.453941399261870E-12
104.000000000000010E+0	4.898130836087100E-9	-2.120911727272982E-9
105.000000000000010E+0	1.366541764323981E-9	-3.132796006436149E-9
106.000000000000010E+0	-1.820999553102884E-9	-706.496357053659180E-12
107.000000000000010E+0	-329.208611527903560E-12	-1.665126027327278E-9
108.000000000000010E+0	129.276789584462520E-12	257.797318465296530E-12
109.000000000000010E+0	134.825992818176930E-12	-111.867155458745180E-12
110.000000000000010E+0	72.225472145371373E-12	-776.085873815083710E-12
111.000000000000010E+0	-350.637218649709240E-12	-1.759720787500647E-9
112.000000000000010E+0	2.128338259164330E-9	-740.421889402697690E-12
113.000000000000010E+0	2.182396843580768E-9	-251.730924194498190E-12
114.000000000000010E+0	2.643157346254018E-9	-1.288279340583893E-9
115.000000000000010E+0	3.887942030985446E-9	726.579852387324350E-12
116.000000000000010E+0	1.943969852326781E-9	-1.528495197341989E-9
117.000000000000010E+0	568.984289246511580E-12	666.112218846736780E-12
118.000000000000010E+0	-3.137870617782964E-9	-3.450804049603939E-9
119.000000000000010E+0	1.025252149651203E-9	-1.615389977411378E-9
120.000000000000010E+0	-5.605265118287651E-9	52.890586711049339E-9
121.000000000000010E+0	8.063019199287384E-9	-6.654993765354033E-9
122.000000000000010E+0	-6.102642589841141E-9	-6.987776499929016E-9
123.000000000000010E+0	2.386374995217980E-9	2.734563187172655E-9
124.000000000000010E+0	6.453317936788197E-9	-11.025826002312673E-9
125.000000000000010E+0	7.635158188823697E-9	-13.239244868690973E-9
126.000000000000010E+0	6.423630004519346E-9	-3.811513728202119E-9
127.000000000000010E+0	20.169453254578309E-9	-9.099758986058504E-9
128.000000000000030E+0	10.883374616358985E-9	-12.785416432912460E-9
129.000000000000030E+0	13.270324945585685E-9	-14.183534066030760E-9
130.000000000000030E+0	15.858783146798996E-9	-8.235751872618473E-9
131.000000000000030E+0	15.395396593426237E-9	-13.179294166373046E-9
132.000000000000030E+0	14.637580508597185E-9	-11.130261343316388E-9
133.000000000000030E+0	12.731482348636417E-9	-19.531135086110731E-9
134.000000000000030E+0	11.168085615710193E-9	-27.673953660001801E-9
135.000000000000030E+0	7.696047567882478E-9	-32.856877932062672E-9
136.000000000000030E+0	9.453178977472094E-9	-47.247358866098581E-9
137.000000000000030E+0	-8.851033887096224E-9	-47.888275422596586E-9
138.000000000000030E+0	-8.364384751303818E-9	-46.974067739431386E-9
139.000000000000030E+0	-15.268394496260650E-9	-38.082710874070568E-9
140.000000000000030E+0	-9.795833912968080E-9	-24.366813494989702E-9
141.000000000000030E+0	-7.590923182760813E-9	-17.093241931982504E-9
142.000000000000030E+0	-2.308147051832301E-9	-14.366909526768739E-9
