Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
20.000000000000004E+0	5.200292054062720E+0	1.298654427047903E+0
21.000000000000004E+0	5.526731137352963E+0	2.002898084055213E+0
22.000000000000004E+0	3.109889891874714E+0	4.538443817053057E+0
23.000000000000004E+0	1.494037217056241E+0	3.810145172923343E+0
24.000000000000004E+0	2.087929933304117E+0	5.479580049252622E+0
25.000000000000004E+0	1.586899492789024E+0	6.218039060529757E+0
26.000000000000004E+0	3.554991860384230E+0	6.008986942717241E+0
27.000000000000004E+0	681.945654060658100E-3	4.261222240007047E+0
28.000000000000004E+0	219.787815442265080E-3	2.937527303839532E+0
29.000000000000004E+0	402.001277432566310E-3	3.565215502504117E+0
30.000000000000004E+0	374.783801385092930E-3	4.576263197696973E+0
31.000000000000004E+0	325.040407439588900E-3	6.792581919144938E+0
32.000000000000007E+0	310.234404254800640E-3	4.067234643262661E+0
33.000000000000007E+0	581.570141448143120E-3	6.866071743184668E+0
34.000000000000007E+0	679.360706824930330E-3	5.607329208893798E+0
35.000000000000007E+0	235.393379234226320E-3	6.932455124192579E+0
36.000000000000007E+0	336.030961403183780E-3	6.013413691358459E+0
37.000000000000007E+0	680.909659648550660E-3	7.223772659051572E+0
38.000000000000007E+0	385.125504935495190E-3	7.878453816990977E+0
39.000000000000007E+0	193.043687358322890E-3	4.984308180420836E+0
40.000000000000007E+0	149.448141041720970E-3	4.708943486245948E+0
41.000000000000007E+0	157.427168303919450E-3	5.000949212219797E+0
42.000000000000007E+0	122.417264778718850E-3	5.269429957119065E+0
43.000000000000007E+0	100.340660870651560E-3	3.457982019168938E+0
44.000000000000007E+0	157.491927601026180E-3	4.295686887364467E+0
45.000000000000007E+0	132.918441269969880E-3	6.461473600260283E+0
46.000000000000007E+0	87.431272841011307E-3	8.488015783669354E+0
47.000000000000007E+0	446.079378471485430E-3	9.859245355877437E+0
48.000000000000007E+0	73.865754808810219E-3	8.517388409760811E+0
49.000000000000007E+0	149.871768179056670E-3	6.231103823054777E+0
50.000000000000007E+0	76.055757749671424E-3	4.558417271569445E+0
51.000000000000007E+0	94.333043813505130E-3	5.071487533789773E+0
52.000000000000007E+0	115.588582040176480E-3	7.108611473065968E+0
53.000000000000007E+0	229.482237762332730E-3	9.744997118862964E+0
54.000000000000007E+0	117.301834902046250E-3	9.897006028052278E+0
55.000000000000007E+0	118.485314325745910E-3	12.538931893459827E+0
