Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	262.650896106809030E-3	-11.442234166377277E+0
50.000000000000007E+0	1.216234236209496E+0	-11.644607536536199E+0
51.000000000000007E+0	360.173036337560150E-3	-10.352328515086473E+0
52.000000000000007E+0	175.630462952468900E-3	-7.777805076773632E+0
53.000000000000007E+0	133.310171536529660E-3	-10.644393321347152E+0
54.000000000000007E+0	163.124940384831020E-3	-13.618330371904548E+0
55.000000000000007E+0	200.186167397214430E-3	-16.138555869635315E+0
56.000000000000007E+0	96.636202360709134E-3	-18.214693224595319E+0
57.000000000000007E+0	22.224046656301205E-3	-15.138142241158143E+0
58.000000000000007E+0	56.120379846981899E-3	-18.279684105920786E+0
59.000000000000007E+0	5.942565452362858E-3	-17.555520228564003E+0
60.000000000000007E+0	100.189088457865060E-3	-20.069545844004704E+0
61.000000000000007E+0	87.943271868961337E-3	-22.619619193421300E+0
62.000000000000007E+0	27.445382715107894E-3	-21.081555071880445E+0
63.000000000000007E+0	72.774933144607964E-3	-23.948141981509668E+0
64.000000000000014E+0	20.970385047702367E-3	-26.640130669228114E+0
65.000000000000014E+0	26.040803283364194E-3	-25.972875248972475E+0
66.000000000000014E+0	41.417921460641743E-3	-27.972098586648407E+0
67.000000000000014E+0	43.110654820579082E-3	-30.011920300786375E+0
68.000000000000014E+0	20.132631917525397E-3	-32.257357840665726E+0
69.000000000000014E+0	12.324224753822036E-3	-31.861543968398006E+0
70.000000000000014E+0	20.771875295442964E-3	-33.768718639178687E+0
71.000000000000014E+0	9.088435336970927E-3	-36.189265490709552E+0
72.000000000000014E+0	14.611121920931728E-3	-34.179007067654489E+0
73.000000000000014E+0	23.493654579332172E-3	-36.369591876381548E+0
74.000000000000014E+0	27.292519137246177E-3	-38.476926414503929E+0
75.000000000000014E+0	22.923528950462999E-3	-40.957040590719977E+0
76.000000000000014E+0	11.124074193951063E-3	-43.339016802174932E+0
77.000000000000014E+0	2.473122382349291E-3	-45.256764888297390E+0
78.000000000000014E+0	6.107464896922701E-3	-46.745777002004033E+0
79.000000000000014E+0	11.985096111633634E-3	-49.050321361271294E+0
80.000000000000014E+0	6.829192571816443E-3	-50.882328863044627E+0
81.000000000000014E+0	9.805008448189215E-3	-52.195848602645015E+0
82.000000000000014E+0	11.720900399692896E-3	-54.646299176262708E+0
83.000000000000014E+0	15.198129813092039E-3	-51.986923091423591E+0
84.000000000000014E+0	16.282674727697781E-3	-54.275770722950263E+0
85.000000000000014E+0	13.341107306277213E-3	-54.964734150552971E+0
86.000000000000014E+0	13.148341313798734E-3	-56.886877425036758E+0
87.000000000000014E+0	2.581715222354088E-3	-56.296905228440664E+0
88.000000000000014E+0	8.582751612584372E-3	-58.388544978837054E+0
89.000000000000014E+0	4.621716850571571E-3	-59.503711520910301E+0
90.000000000000014E+0	7.871763506312397E-3	-60.235453772342318E+0
