Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	1.350167769807679E-9
50.000000000000007E+0	4.177330687768500E-9
51.000000000000007E+0	1.903902412033606E-9
52.000000000000007E+0	221.400924593957860E-12
53.000000000000007E+0	11.351061791910568E-12
54.000000000000007E+0	217.567288349554010E-12
55.000000000000007E+0	1.045193792580868E-9
56.000000000000007E+0	614.651598345345470E-12
57.000000000000007E+0	205.283489147939060E-12
58.000000000000007E+0	767.145506396565850E-12
59.000000000000007E+0	1.371400520923391E-9
60.000000000000007E+0	525.869652705275120E-12
61.000000000000007E+0	530.563823181717590E-12
62.000000000000007E+0	1.045101474595623E-9
63.000000000000007E+0	320.363131140816590E-12
64.000000000000014E+0	646.746101320680660E-12
65.000000000000014E+0	101.429857757775200E-12
66.000000000000014E+0	138.885723980360550E-12
67.000000000000014E+0	173.541411992000640E-12
68.000000000000014E+0	686.235792227230080E-12
69.000000000000014E+0	495.190915724559410E-12
70.000000000000014E+0	113.100165002405340E-12
71.000000000000014E+0	25.792505162471485E-12
72.000000000000014E+0	38.904372402855731E-12
73.000000000000014E+0	30.888199040568954E-12
74.000000000000014E+0	19.896861978990451E-12
75.000000000000014E+0	92.048891446098848E-12
76.000000000000014E+0	357.545040773898910E-12
77.000000000000014E+0	1.753856936344886E-9
78.000000000000014E+0	2.584141157685881E-9
79.000000000000014E+0	1.016809866115450E-9
80.000000000000014E+0	699.031300737080910E-12
81.000000000000014E+0	165.183891742628220E-12
82.000000000000014E+0	213.782729741367090E-12
83.000000000000014E+0	730.154979750053380E-12
84.000000000000014E+0	506.379087697727270E-12
85.000000000000014E+0	818.218656261563240E-12
86.000000000000014E+0	1.241474226556335E-9
87.000000000000014E+0	607.153611446602790E-12
88.000000000000014E+0	108.457045317094780E-12
89.000000000000014E+0	312.990325577117940E-12
90.000000000000014E+0	926.001669672261740E-12
91.000000000000014E+0	636.749919448336350E-12
92.000000000000014E+0	89.241419646494968E-12
93.000000000000014E+0	179.331005744206530E-12
94.000000000000014E+0	105.655856913305120E-12
95.000000000000014E+0	260.675195992304860E-12
96.000000000000014E+0	101.801011794517170E-12
97.000000000000014E+0	41.331709638573641E-12
98.000000000000014E+0	272.823980334158110E-12
99.000000000000014E+0	8.100540470553728E-9
100.000000000000010E+0	36.106230923998900E-9
101.000000000000010E+0	8.488347494516173E-9
102.000000000000010E+0	183.472345447224470E-12
103.000000000000010E+0	203.777280653149310E-12
104.000000000000010E+0	42.659765631242074E-12
105.000000000000010E+0	358.259353084954750E-12
106.000000000000010E+0	262.279946796894230E-12
107.000000000000010E+0	333.461525244808570E-12
108.000000000000010E+0	175.199085138160390E-12
109.000000000000010E+0	159.482507581953720E-12
110.000000000000010E+0	301.770352741318360E-12
111.000000000000010E+0	91.355459037614401E-12
112.000000000000010E+0	14.326769881099860E-12
113.000000000000010E+0	7.223499440598297E-9
114.000000000000010E+0	12.224390165454482E-9
115.000000000000010E+0	888.816508259876380E-12
116.000000000000010E+0	2.170667445056350E-9
117.000000000000010E+0	365.085006470822470E-12
118.000000000000010E+0	67.940523391270167E-12
119.000000000000010E+0	46.965459002978486E-12
120.000000000000010E+0	57.305564249641434E-12
121.000000000000010E+0	248.420988071840770E-12
122.000000000000010E+0	305.097192758206670E-12
123.000000000000010E+0	143.164202461782920E-12
124.000000000000010E+0	122.432471774350500E-12
125.000000000000010E+0	594.207528426337190E-12
126.000000000000010E+0	249.399850449500840E-12
127.000000000000010E+0	17.458981007150773E-12
128.000000000000030E+0	384.688314056191400E-12
129.000000000000030E+0	328.073565230342140E-12
130.000000000000030E+0	17.199217853948801E-12
131.000000000000030E+0	86.627722091437752E-12
132.000000000000030E+0	256.929268360699680E-12
133.000000000000030E+0	45.028990502434677E-12
134.000000000000030E+0	656.106267038334770E-12
135.000000000000030E+0	447.613312665346260E-12
136.000000000000030E+0	343.796501430515820E-12
137.000000000000030E+0	727.763008143781830E-12
138.000000000000030E+0	907.112044380463010E-12
139.000000000000030E+0	645.395178609692400E-12
140.000000000000030E+0	467.907144504014740E-12
141.000000000000030E+0	1.015544461166796E-9
142.000000000000030E+0	1.532950902835629E-9
143.000000000000030E+0	515.023146769407050E-12
144.000000000000030E+0	268.507069819366670E-12
145.000000000000030E+0	268.807419051899550E-12
146.000000000000030E+0	209.986129465572070E-12
147.000000000000030E+0	1.084142526696082E-9
148.000000000000030E+0	696.950566412190340E-12
149.000000000000030E+0	1.778031634410953E-9
150.000000000000030E+0	9.854429629027931E-9
151.000000000000030E+0	4.715410940450923E-9
152.000000000000030E+0	447.550925807222200E-12
153.000000000000030E+0	294.639901585908980E-12
154.000000000000030E+0	292.999511539546500E-12
155.000000000000030E+0	49.325486465531773E-12
156.000000000000030E+0	56.942077168888706E-12
157.000000000000030E+0	321.034867069466860E-12
158.000000000000030E+0	347.093443127444640E-12
159.000000000000030E+0	58.598584381525703E-12
160.000000000000030E+0	8.821000057610873E-12
161.000000000000030E+0	166.296569442625060E-12
162.000000000000030E+0	1.281263597007768E-9
163.000000000000030E+0	276.175184336610840E-12
164.000000000000030E+0	66.895220566446501E-12
165.000000000000030E+0	81.165629073344107E-12
166.000000000000030E+0	734.086355662782800E-12
167.000000000000030E+0	243.023958980952530E-12
168.000000000000030E+0	78.158199516354733E-12
169.000000000000030E+0	218.803897197568810E-12
170.000000000000030E+0	100.994697063836060E-12
171.000000000000030E+0	95.527089758490111E-12
172.000000000000030E+0	315.559771852795650E-12
173.000000000000030E+0	237.476320340371370E-12
174.000000000000030E+0	36.254146685264905E-12
175.000000000000030E+0	6.548997126589140E-12
176.000000000000030E+0	58.271804502475287E-12
177.000000000000030E+0	226.933803227150140E-12
178.000000000000030E+0	786.325320985843930E-12
179.000000000000030E+0	1.196876472116700E-9
180.000000000000030E+0	564.736934110961110E-12
181.000000000000030E+0	38.339666841116087E-12
182.000000000000030E+0	45.054631168855726E-12
183.000000000000030E+0	72.293295988494802E-12
184.000000000000030E+0	84.789645603250058E-12
185.000000000000030E+0	113.975021748387660E-12
186.000000000000030E+0	340.803482508985310E-12
187.000000000000030E+0	192.584772850576440E-12
188.000000000000030E+0	5.801798824463476E-12
189.000000000000030E+0	255.455863501699110E-12
190.000000000000030E+0	717.208597291957000E-12
191.000000000000030E+0	403.504583795079510E-12
192.000000000000030E+0	28.632953412646045E-12
193.000000000000030E+0	483.463960188718430E-12
194.000000000000030E+0	727.424954288531620E-12
195.000000000000030E+0	415.080216138229680E-12
196.000000000000030E+0	670.222632467730320E-12
197.000000000000030E+0	124.975776551059150E-12
198.000000000000030E+0	360.147486714492250E-12
199.000000000000030E+0	1.226801283813423E-9
200.000000000000030E+0	1.433998789812240E-9
201.000000000000030E+0	79.854821710649797E-12
202.000000000000030E+0	514.781369062435710E-12
203.000000000000030E+0	247.232085200853630E-12
204.000000000000030E+0	154.644019342408850E-12
205.000000000000030E+0	285.245431796865870E-12
206.000000000000030E+0	364.403050880054450E-12
207.000000000000030E+0	332.734653275163350E-12
208.000000000000030E+0	275.385545063349500E-12
209.000000000000030E+0	225.686032645392480E-12
210.000000000000030E+0	169.128850427925950E-12
211.000000000000030E+0	325.331044935982070E-12
212.000000000000030E+0	192.938101125884630E-12
213.000000000000030E+0	1.745345294901851E-9
214.000000000000030E+0	6.135645420298808E-9
215.000000000000030E+0	1.232550369932968E-9
216.000000000000030E+0	1.519876939886901E-9
217.000000000000030E+0	1.437327262400676E-9
218.000000000000030E+0	1.598505321267380E-9
219.000000000000030E+0	120.319513427279240E-12
220.000000000000030E+0	239.611238618799200E-12
221.000000000000030E+0	140.792181211814430E-12
222.000000000000030E+0	425.225841660964730E-12
223.000000000000030E+0	618.360067109450050E-12
224.000000000000030E+0	149.773123024906600E-12
225.000000000000030E+0	1.064486083715403E-12
226.000000000000030E+0	48.978991815654905E-12
227.000000000000030E+0	291.336091038739710E-12
228.000000000000030E+0	384.727025479163400E-12
229.000000000000030E+0	18.398215048464069E-12
230.000000000000030E+0	300.476681351480490E-12
231.000000000000030E+0	326.080768463900160E-12
232.000000000000030E+0	161.887572003449490E-12
233.000000000000030E+0	151.983929611203250E-12
