Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	18.367017566262273E-12	-45.819056733048080E-12
50.000000000000007E+0	484.229658742845760E-12	-75.258616728513975E-12
51.000000000000007E+0	23.050087678621604E-12	-277.932236563963330E-12
52.000000000000007E+0	135.773315413307200E-12	43.528971555066694E-12
53.000000000000007E+0	-14.075450365678671E-12	-24.582695756271064E-12
54.000000000000007E+0	-273.698664169377740E-12	31.512529704013105E-12
55.000000000000007E+0	184.623300093199110E-12	-156.282875909745370E-12
56.000000000000007E+0	-269.262345228088550E-12	429.234818093975580E-12
57.000000000000007E+0	460.200278745739760E-12	171.779200079143740E-12
58.000000000000007E+0	-349.037081031828960E-12	-647.378448387890450E-12
59.000000000000007E+0	320.573237322352990E-12	376.207890633317230E-12
60.000000000000007E+0	-170.001052050340780E-12	504.880456122277380E-12
61.000000000000007E+0	-88.014299348796119E-12	-1.210944584951466E-9
62.000000000000007E+0	-116.316377789511520E-12	1.501019628650946E-9
63.000000000000007E+0	-342.156923464952380E-12	-209.963805522883080E-12
64.000000000000014E+0	1.055558860955462E-9	118.306152811381080E-12
65.000000000000014E+0	-161.053297760663150E-12	-1.529033355436417E-9
66.000000000000014E+0	-563.938704272574820E-12	2.161181739921907E-9
67.000000000000014E+0	1.839931535471597E-9	-1.320061119231065E-9
68.000000000000014E+0	-1.089566759911860E-9	-442.534611495815340E-12
69.000000000000014E+0	-930.903850918941670E-12	-174.251135790299220E-12
70.000000000000014E+0	2.342953705381199E-9	2.077110380758791E-9
71.000000000000014E+0	-2.639964853225366E-9	-4.013180264568409E-9
72.000000000000014E+0	1.690127245327473E-9	3.759328903749324E-9
73.000000000000014E+0	-660.272171765730630E-12	-1.183028800607510E-9
74.000000000000014E+0	534.395625127334410E-12	-1.200066074626078E-9
75.000000000000014E+0	-1.041621350890426E-9	1.589956381428662E-9
76.000000000000014E+0	1.776721622389555E-9	-194.695870719249610E-12
77.000000000000014E+0	-965.195721373179880E-12	-1.595167582064070E-9
78.000000000000014E+0	-881.756815756201010E-12	210.319757894050060E-12
79.000000000000014E+0	-2.298071970129644E-9	1.635018299924088E-9
80.000000000000014E+0	3.333678549106647E-9	1.598787227658099E-9
81.000000000000014E+0	-941.792733236046640E-12	1.500234125222156E-9
82.000000000000014E+0	4.471342936858062E-9	-2.849386831138050E-9
83.000000000000014E+0	-4.344723106965325E-9	-1.183008096251146E-9
84.000000000000014E+0	-1.540960086110585E-9	-1.120855605577971E-9
85.000000000000014E+0	-2.481627074507624E-9	11.000597977294507E-9
86.000000000000014E+0	10.938736036304136E-9	-4.142663246609202E-9
87.000000000000014E+0	-4.081585284747701E-9	-1.708854623724517E-9
88.000000000000014E+0	1.394828641996065E-9	1.720768312063865E-9
89.000000000000014E+0	3.708209959890244E-9	-3.420976464347563E-9
90.000000000000014E+0	-7.268686422063413E-9	2.000119099884024E-9
91.000000000000014E+0	7.886387925408024E-9	-3.234743309740815E-9
92.000000000000014E+0	-10.181612542725867E-9	-3.912126930935991E-9
93.000000000000014E+0	-4.972307182416359E-9	9.061947234062194E-9
94.000000000000014E+0	4.951439274840573E-9	-1.475361574681914E-9
95.000000000000014E+0	-6.386554550308307E-9	1.584195964114848E-9
96.000000000000014E+0	2.230804954572331E-9	7.706946659523375E-9
97.000000000000014E+0	1.753424315223245E-9	-4.813260835937618E-9
98.000000000000014E+0	-3.144154842090011E-9	3.646271779691283E-9
99.000000000000014E+0	23.340036714772069E-9	-2.007667209512988E-9
100.000000000000010E+0	-28.357291304423298E-9	-29.317855591778280E-9
101.000000000000010E+0	54.787718007667589E-12	19.019704238324941E-9
102.000000000000010E+0	8.626957803745664E-9	-10.519309901824598E-9
103.000000000000010E+0	-21.114005612810230E-9	-6.260491519128208E-9
104.000000000000010E+0	8.947079136866850E-9	7.546037717935050E-9
105.000000000000010E+0	-354.362206371564770E-12	-7.233380802313469E-9
106.000000000000010E+0	-1.664382317620077E-9	-2.445123994406713E-9
107.000000000000010E+0	2.680113629349691E-9	-223.550606535658250E-12
108.000000000000010E+0	8.959279944553107E-9	-8.956955984562864E-9
109.000000000000010E+0	-8.712296858952230E-9	-7.546368653844637E-9
110.000000000000010E+0	1.904532042804191E-9	-1.600282665595984E-9
111.000000000000010E+0	-1.632799548981214E-9	4.324675096464607E-9
112.000000000000010E+0	2.002572439988132E-9	-5.351679378680446E-9
113.000000000000010E+0	21.322088948471408E-9	-25.584516824731743E-9
114.000000000000010E+0	-71.856808226643356E-9	-19.026575868365504E-9
115.000000000000010E+0	6.060710344878612E-9	42.439436479786719E-9
116.000000000000010E+0	2.405646584731334E-9	-1.615284282301440E-9
