Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	1.493105879777841E+0	770.448870053428320E-3
50.000000000000007E+0	460.585541805904270E-3	2.104166063475424E+0
51.000000000000007E+0	578.761813756622940E-3	874.542750944081740E-3
52.000000000000007E+0	380.998200278919790E-3	-2.101617532498124E+0
53.000000000000007E+0	288.461977739852940E-3	-5.111497424987446E+0
54.000000000000007E+0	300.316884177031450E-3	-2.162520335002272E+0
55.000000000000007E+0	201.629064178410640E-3	-4.342552569987108E+0
56.000000000000007E+0	75.246751847615090E-3	-6.741481478192748E+0
57.000000000000007E+0	38.437178799393172E-3	-5.402886552238613E+0
58.000000000000007E+0	45.187604028691805E-3	-8.402807373189262E+0
59.000000000000007E+0	51.303595517526335E-3	-10.654904305554490E+0
60.000000000000007E+0	20.525142933644911E-3	-12.205881259192436E+0
61.000000000000007E+0	88.859491290727718E-3	-13.002775909293609E+0
62.000000000000007E+0	41.946988946071788E-3	-15.455722604262144E+0
63.000000000000007E+0	28.888806482077940E-3	-14.850007833636102E+0
64.000000000000014E+0	41.567124421872645E-3	-12.647597775501252E+0
65.000000000000014E+0	55.459664601586675E-3	-15.242341869973405E+0
66.000000000000014E+0	16.897444993592713E-3	-16.816561363817918E+0
67.000000000000014E+0	24.749806831337078E-3	-17.265855515408006E+0
68.000000000000014E+0	24.541213160941669E-3	-18.654784729166277E+0
69.000000000000014E+0	24.085357581290219E-3	-20.512514680018381E+0
70.000000000000014E+0	1.979978663801491E-3	-18.915244345703744E+0
71.000000000000014E+0	18.679371664863310E-3	-21.243632211739424E+0
72.000000000000014E+0	24.796756156883360E-3	-22.390080706777915E+0
73.000000000000014E+0	27.144603577525035E-3	-24.730316347869774E+0
74.000000000000014E+0	29.262540949441845E-3	-21.655002984820129E+0
75.000000000000014E+0	23.691086707035115E-3	-24.292250122607253E+0
76.000000000000014E+0	15.977673907996072E-3	-26.458482363924229E+0
77.000000000000014E+0	19.173514463298298E-3	-28.449875737241022E+0
78.000000000000014E+0	12.127698765834277E-3	-30.623141497945443E+0
79.000000000000014E+0	7.433562508330961E-3	-28.669605205954433E+0
80.000000000000014E+0	15.112446733623892E-3	-31.143702155821131E+0
81.000000000000014E+0	7.196801765668417E-3	-33.677784272597748E+0
82.000000000000014E+0	4.482663711043764E-3	-30.594793920207980E+0
83.000000000000014E+0	7.493253184070338E-3	-28.217829267851158E+0
84.000000000000014E+0	18.718072943641820E-3	-30.270870263460012E+0
85.000000000000014E+0	17.956298096586016E-3	-32.097299111735026E+0
86.000000000000014E+0	13.668086355714509E-3	-34.021126170241239E+0
87.000000000000014E+0	14.634377960044629E-3	-36.491478923307589E+0
88.000000000000014E+0	6.106201472192734E-3	-39.387418091926214E+0
89.000000000000014E+0	10.851651537454970E-3	-37.748879345798208E+0
90.000000000000014E+0	10.152055668760925E-3	-39.964562581642355E+0
91.000000000000014E+0	4.756309719993698E-3	-42.501301034756942E+0
92.000000000000014E+0	3.060729864479685E-3	-39.392331762712878E+0
93.000000000000014E+0	2.531181186985379E-3	-37.105657946907762E+0
94.000000000000014E+0	3.297245185241710E-3	-37.201697883516317E+0
95.000000000000014E+0	6.968132499960189E-3	-38.708902545136951E+0
96.000000000000014E+0	8.937980645329529E-3	-40.194617577825689E+0
97.000000000000014E+0	8.308997427691606E-3	-42.693083910321135E+0
98.000000000000014E+0	4.100270580350993E-3	-45.215810263390381E+0
99.000000000000014E+0	10.845463650863122E-3	-47.642841125532449E+0
100.000000000000010E+0	26.731925105617390E-3	-49.901936429717644E+0
101.000000000000010E+0	16.546412220316286E-3	-52.282955604449654E+0
102.000000000000010E+0	5.346832536024760E-3	-49.804907467687720E+0
103.000000000000010E+0	6.300703324429668E-3	-46.792785562950470E+0
104.000000000000010E+0	6.544776664893753E-3	-49.149436435145148E+0
105.000000000000010E+0	3.963812857483272E-3	-50.901603388066036E+0
106.000000000000010E+0	1.263320274746985E-3	-52.012846117244720E+0
107.000000000000010E+0	2.385160578562848E-3	-53.519384646372188E+0
108.000000000000010E+0	2.746638739656686E-3	-55.836298789013206E+0
109.000000000000010E+0	1.275558434167092E-3	-58.732693794729130E+0
110.000000000000010E+0	2.492729486987668E-3	-61.058086062255747E+0
111.000000000000010E+0	2.979300422728789E-3	-62.589753430234253E+0
112.000000000000010E+0	3.507039889199064E-3	-63.660763349665196E+0
113.000000000000010E+0	2.949568364699614E-3	-65.101248075579832E+0
114.000000000000010E+0	1.615492757799718E-3	-64.909658385324917E+0
115.000000000000010E+0	11.449819742019767E-3	-66.481976416239689E+0
116.000000000000010E+0	16.600505335159072E-3	-68.401705364926400E+0
117.000000000000010E+0	6.653212512118954E-3	-70.219688591523294E+0
118.000000000000010E+0	2.157386869928840E-3	-69.844693666756711E+0
119.000000000000010E+0	2.512158490689356E-3	-70.754741329631145E+0
120.000000000000010E+0	4.541498209988826E-3	-71.737927299388346E+0
121.000000000000010E+0	3.646045112092477E-3	-72.733515329056829E+0
122.000000000000010E+0	3.686646830796641E-3	-73.299924380104954E+0
123.000000000000010E+0	2.801640124999173E-3	-74.182043258393207E+0
124.000000000000010E+0	1.492992193424373E-3	-74.873544989747629E+0
125.000000000000010E+0	796.575550132207690E-6	-75.617592135592048E+0
126.000000000000010E+0	440.349214923000390E-6	-77.179575779213664E+0
127.000000000000010E+0	1.076681722607646E-3	-78.195164520750694E+0
128.000000000000030E+0	1.430096335965013E-3	-79.916082258451453E+0
129.000000000000030E+0	940.110183345725940E-6	-81.206794649017866E+0
130.000000000000030E+0	1.945614807891224E-3	-81.638419409244960E+0
131.000000000000030E+0	2.391666318748834E-3	-82.727837004059239E+0
132.000000000000030E+0	1.361292192099721E-3	-83.853635720566260E+0
