Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	50.768527857823394E-12	105.433299261058130E-12
50.000000000000007E+0	294.397202831770600E-12	17.350413861709936E-9
51.000000000000007E+0	260.207643239285300E-12	7.435759159607125E-9
52.000000000000007E+0	47.897428684623303E-12	2.451181129919958E-9
53.000000000000007E+0	156.892008619503070E-12	7.660821194911588E-9
54.000000000000007E+0	45.201306950991476E-12	8.709435946967196E-9
55.000000000000007E+0	143.373945151616200E-12	10.451511863790264E-9
56.000000000000007E+0	72.438017281989900E-12	13.566350232147712E-9
57.000000000000007E+0	18.858601678688632E-12	19.101506645440888E-9
58.000000000000007E+0	139.076561941614300E-12	24.238062606657955E-9
59.000000000000007E+0	111.238010774766030E-12	36.456394395131373E-9
60.000000000000007E+0	8.504929814789630E-12	44.229232043995606E-9
61.000000000000007E+0	93.147366830417914E-12	64.662238131192661E-9
62.000000000000007E+0	463.026687874066770E-12	72.334879620675465E-9
63.000000000000007E+0	307.917383017737080E-12	81.967181066312519E-9
64.000000000000014E+0	41.235473444103534E-12	138.806794454306970E-9
65.000000000000014E+0	118.184493430565760E-12	141.780424133487700E-9
66.000000000000014E+0	25.437163812877773E-12	168.241938318720330E-9
67.000000000000014E+0	49.682026977357782E-12	234.813014748421000E-9
68.000000000000014E+0	26.505636346477927E-12	276.413588439598630E-9
69.000000000000014E+0	23.509545105544964E-12	311.204557761865740E-9
70.000000000000014E+0	44.939015215251468E-12	369.834768692502540E-9
71.000000000000014E+0	7.504217597601551E-12	425.249626475041960E-9
72.000000000000014E+0	1.932902034401380E-12	469.332181186966490E-9
73.000000000000014E+0	13.612225243671526E-12	562.939432157693220E-9
74.000000000000014E+0	22.568286016438727E-12	652.155722307305230E-9
75.000000000000014E+0	26.207733371518465E-12	646.748645953588370E-9
76.000000000000014E+0	2.678333365954839E-12	719.065700089079080E-9
77.000000000000014E+0	138.246826520310670E-12	792.044479147047240E-9
78.000000000000014E+0	170.443331279550130E-12	876.491366009225470E-9
79.000000000000014E+0	101.837864486670340E-12	984.760330394772800E-9
80.000000000000014E+0	87.180959528765404E-12	1.087974128255820E-6
81.000000000000014E+0	62.293245808497231E-12	1.195255405650228E-6
82.000000000000014E+0	62.941496923367102E-12	1.394152647518776E-6
83.000000000000014E+0	49.251213368512789E-12	1.602915125811060E-6
84.000000000000014E+0	53.273531854205039E-12	1.849455480252442E-6
85.000000000000014E+0	11.546589126795332E-12	2.078795759058308E-6
86.000000000000014E+0	57.563220662162672E-12	2.208183903294150E-6
87.000000000000014E+0	121.711580035213410E-12	2.545453820329269E-6
88.000000000000014E+0	81.526818789159462E-12	2.805480140444808E-6
