Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
20.000000000000004E+0	4.352560984752908E-9	8.517942915279519E-9
21.000000000000004E+0	425.506238903925520E-12	9.117874854885914E-9
22.000000000000004E+0	-5.176150484224001E-9	-2.347132402332417E-9
23.000000000000004E+0	-7.270451193750066E-9	-1.986638812606425E-9
24.000000000000004E+0	-1.628560901843656E-9	1.961171055653894E-9
25.000000000000004E+0	-1.365607573674681E-9	-2.804360163021565E-9
26.000000000000004E+0	1.782125380229075E-9	-2.303239252209888E-9
27.000000000000004E+0	2.920506855380321E-9	-1.053143268571043E-9
28.000000000000004E+0	3.520253799228469E-9	-4.320037783818350E-9
29.000000000000004E+0	3.122815045092350E-9	1.263252937292384E-9
30.000000000000004E+0	5.086540245879558E-9	272.709394897318940E-12
31.000000000000004E+0	1.840347713895296E-9	607.348028046801260E-12
32.000000000000007E+0	-135.144527443664780E-12	-2.777529566430732E-9
33.000000000000007E+0	-1.963145504073703E-9	207.674702178725300E-12
34.000000000000007E+0	-2.407051562468071E-9	1.518078410037203E-9
35.000000000000007E+0	394.705004574651220E-12	-3.127427714636166E-9
36.000000000000007E+0	-2.284850858471145E-9	4.541957741697988E-9
37.000000000000007E+0	-3.965101529037575E-9	-9.194285661063180E-9
38.000000000000007E+0	831.794111262793970E-12	-3.814302013090555E-9
39.000000000000007E+0	4.902628832414680E-9	4.093862239206449E-9
40.000000000000007E+0	-633.641917153845180E-12	-699.945430334367350E-12
41.000000000000007E+0	-2.881038433811844E-9	151.441639840681740E-12
42.000000000000007E+0	1.257647484857328E-9	-285.979223438479650E-12
43.000000000000007E+0	2.356306764538641E-9	-741.743082593525170E-12
44.000000000000007E+0	2.269466099725550E-9	1.111811131555782E-9
45.000000000000007E+0	-289.671046094840180E-12	-1.286433291251779E-9
46.000000000000007E+0	-723.245554006180450E-12	-2.084332532515813E-9
47.000000000000007E+0	-2.438502246009518E-9	-2.307754965731401E-9
48.000000000000007E+0	3.934859364123853E-9	-3.761593626501468E-9
49.000000000000007E+0	740.345364679620190E-12	-5.712178090446502E-9
50.000000000000007E+0	195.745396162776610E-12	3.591938336963400E-9
51.000000000000007E+0	553.081890178221500E-12	-111.832625451380280E-12
52.000000000000007E+0	-631.617417839026140E-12	7.390010391581168E-9
53.000000000000007E+0	-2.714267614057133E-9	-2.483838267587257E-9
54.000000000000007E+0	2.568100987363400E-9	-10.249077165964608E-9
55.000000000000007E+0	-5.750710493374930E-9	339.029304771778980E-12
56.000000000000007E+0	-52.004169216375317E-12	7.821006887206179E-9
57.000000000000007E+0	-446.891753931313880E-12	-7.468088305025410E-9
58.000000000000007E+0	821.047496167872190E-12	1.033408593854633E-9
59.000000000000007E+0	-5.029901354165783E-9	-171.165857086339610E-12
60.000000000000007E+0	2.932990480376030E-9	-3.917832267875425E-9
61.000000000000007E+0	-45.301827249240656E-12	2.009029917500681E-9
62.000000000000007E+0	1.599687342802518E-9	-731.659230268276090E-12
63.000000000000007E+0	1.051686383408857E-9	-6.404213489385912E-9
64.000000000000014E+0	-8.687442197249155E-9	1.358036017054043E-9
65.000000000000014E+0	1.658228806556066E-9	1.647759249431535E-9
66.000000000000014E+0	-1.507619753897736E-9	-9.232221375926062E-9
67.000000000000014E+0	8.358982080376309E-9	1.298350684695329E-9
68.000000000000014E+0	13.047461638167731E-9	4.933644688241087E-9
69.000000000000014E+0	2.679683715109489E-9	4.737707476909329E-9
70.000000000000014E+0	-99.679058946458607E-12	-3.864155585686813E-9
71.000000000000014E+0	-5.986907163926575E-9	-3.525903791597676E-9
72.000000000000014E+0	-6.104168434138791E-9	-15.141436902924231E-9
73.000000000000014E+0	-1.285907045770503E-9	12.438231752762339E-9
74.000000000000014E+0	-713.894646966446970E-12	-6.381000028763468E-9
75.000000000000014E+0	-1.811479010422697E-9	-3.876106402640717E-9
76.000000000000014E+0	5.304668968933177E-9	3.251128916047003E-9
77.000000000000014E+0	2.189530728797738E-9	8.087552632081155E-9
78.000000000000014E+0	5.117127370649175E-9	1.747372706188160E-9
79.000000000000014E+0	9.603614024835028E-9	-1.524864975417709E-9
80.000000000000014E+0	-4.235187970130349E-9	-5.633830871836113E-9
81.000000000000014E+0	-1.166824780375104E-9	-6.876476963513286E-9
82.000000000000014E+0	4.052424412726381E-9	7.033463501617250E-9
83.000000000000014E+0	-3.382452140819933E-9	27.358445597829252E-9
84.000000000000014E+0	-23.379010303883804E-9	-6.600711222347462E-9
85.000000000000014E+0	-3.645443970382207E-9	19.631655695787981E-9
86.000000000000014E+0	-2.422225401372124E-9	9.840397327824308E-9
87.000000000000014E+0	-14.368544876114771E-9	8.160540965289085E-9
