Freq (Hz)	micro/hp_Real	micro/hp_Imag
20.000000000000004E+0	835.199901568091320E-3	1.634482574586589E+0
21.000000000000004E+0	179.669436097406540E-3	3.850010373065209E+0
22.000000000000004E+0	-3.214412067308591E+0	-1.457579477378621E+0
23.000000000000004E+0	-1.861758430415315E+0	-508.722424371648720E-3
24.000000000000004E+0	-530.586275630224200E-3	638.950895305903990E-3
25.000000000000004E+0	-170.503102396645350E-3	-350.138734765574720E-3
26.000000000000004E+0	123.567453808278970E-3	-159.699992528178320E-3
27.000000000000004E+0	279.368317484912420E-3	-100.741028040812220E-3
28.000000000000004E+0	226.665749773715670E-3	-278.163069814619360E-3
29.000000000000004E+0	332.810624541082900E-3	134.629810905500690E-3
30.000000000000004E+0	295.745790811727030E-3	15.856093092162054E-3
31.000000000000004E+0	350.924069241770280E-3	115.811289268281350E-3
32.000000000000007E+0	-11.322574942505225E-3	-232.704847660557320E-3
33.000000000000007E+0	-397.317425096434970E-3	42.030902832265307E-3
34.000000000000007E+0	-421.699728463801940E-3	265.957432437819000E-3
35.000000000000007E+0	35.263149909257552E-3	-279.406014753795340E-3
36.000000000000007E+0	-114.993959210678110E-3	228.591595529751780E-3
37.000000000000007E+0	-178.682375024057340E-3	-414.329062329751860E-3
38.000000000000007E+0	213.083210521433560E-3	-977.121270567543830E-3
39.000000000000007E+0	255.368026560523150E-3	213.241009420222840E-3
40.000000000000007E+0	-308.011126628847830E-3	-340.241033207494880E-3
41.000000000000007E+0	-204.839899514495350E-3	10.767398977816466E-3
42.000000000000007E+0	205.873806870360750E-3	-46.814097053427040E-3
43.000000000000007E+0	60.346680813683697E-3	-18.996564337323673E-3
44.000000000000007E+0	82.704710545700624E-3	40.517026373704697E-3
45.000000000000007E+0	-14.053894117247822E-3	-62.413546358498773E-3
46.000000000000007E+0	-33.232206982803845E-3	-95.772410570484218E-3
47.000000000000007E+0	-66.479168124725568E-3	-62.914697170604647E-3
48.000000000000007E+0	63.108025285231559E-3	-60.329156324721092E-3
49.000000000000007E+0	11.325121927439574E-3	-87.379642572018107E-3
50.000000000000007E+0	4.166087240749668E-3	76.447920454480942E-3
51.000000000000007E+0	815.473207188590070E-3	-164.887897008834160E-3
52.000000000000007E+0	-11.605384416778839E-3	135.784588923650250E-3
53.000000000000007E+0	-163.566870737052980E-3	-149.680764985039740E-3
54.000000000000007E+0	25.084161672536735E-3	-100.108800195317770E-3
55.000000000000007E+0	-89.179111467157249E-3	5.257495086164862E-3
