Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	256.415657608729810E-3	-17.103050271313602E+0
50.000000000000007E+0	648.233231019172960E-3	-17.090037107798690E+0
51.000000000000007E+0	319.266878715258160E-3	-15.763984849140115E+0
52.000000000000007E+0	335.466536812926710E-3	-17.963059742922184E+0
53.000000000000007E+0	90.592142003311185E-3	-19.749354247956916E+0
54.000000000000007E+0	129.172475528514630E-3	-20.477607990638390E+0
55.000000000000007E+0	150.136221075715360E-3	-23.315104610070204E+0
56.000000000000007E+0	128.298865204138360E-3	-20.378283861674184E+0
57.000000000000007E+0	95.409394119722740E-3	-23.023050923375862E+0
58.000000000000007E+0	55.219174664723474E-3	-25.183815780906016E+0
59.000000000000007E+0	8.592137191562380E-3	-24.122320789093980E+0
60.000000000000007E+0	66.019191418807910E-3	-26.819601428233188E+0
61.000000000000007E+0	115.598243076776350E-3	-29.362263307150549E+0
62.000000000000007E+0	112.520716812959070E-3	-31.685091156677259E+0
63.000000000000007E+0	61.032087221112905E-3	-33.487816541022489E+0
64.000000000000014E+0	55.504114665284841E-3	-34.953838277743458E+0
65.000000000000014E+0	40.511798753115807E-3	-36.529465889564534E+0
66.000000000000014E+0	40.404708980555586E-3	-37.739907302309732E+0
67.000000000000014E+0	44.479035337573081E-3	-40.095568514494616E+0
68.000000000000014E+0	24.134690401938427E-3	-42.984293301151915E+0
69.000000000000014E+0	10.820197779398827E-3	-41.768055557523795E+0
70.000000000000014E+0	17.391822477138216E-3	-43.732385933993484E+0
71.000000000000014E+0	22.714248219111936E-3	-45.654611196855214E+0
72.000000000000014E+0	11.524885320147804E-3	-48.606311774317582E+0
73.000000000000014E+0	11.136477096649552E-3	-45.527800180743014E+0
74.000000000000014E+0	19.982028603855201E-3	-48.032230234242014E+0
75.000000000000014E+0	10.012510407010110E-3	-50.967453692854782E+0
76.000000000000014E+0	20.510414887075008E-3	-48.971259566644534E+0
77.000000000000014E+0	27.737849964415286E-3	-51.176875647624961E+0
78.000000000000014E+0	11.088380745548678E-3	-53.349850840097339E+0
79.000000000000014E+0	4.276350345056376E-3	-53.909354892418207E+0
80.000000000000014E+0	13.381028919860377E-3	-56.997155683093261E+0
81.000000000000014E+0	19.843873592933162E-3	-59.660968970489790E+0
82.000000000000014E+0	17.574112421178612E-3	-62.242663432513808E+0
83.000000000000014E+0	7.849535923126330E-3	-63.948739398202925E+0
84.000000000000014E+0	13.566404436595863E-3	-64.690015594738639E+0
85.000000000000014E+0	10.468189744814263E-3	-66.432668806087534E+0
86.000000000000014E+0	2.049927515796435E-3	-67.390943468206871E+0
87.000000000000014E+0	3.506662261832217E-3	-67.207585450496282E+0
88.000000000000014E+0	2.964105682518385E-3	-68.722393445454855E+0
89.000000000000014E+0	1.498776854382280E-3	-67.207156436258515E+0
90.000000000000014E+0	7.002016259970438E-3	-68.949832579773755E+0
91.000000000000014E+0	10.179790172052930E-3	-70.597275291812508E+0
92.000000000000014E+0	7.248451006935601E-3	-73.075730190674548E+0
93.000000000000014E+0	4.197174632962596E-3	-70.344893545981122E+0
94.000000000000014E+0	3.774051227001016E-3	-69.045281980692223E+0
95.000000000000014E+0	9.548202480530286E-3	-72.122632534389226E+0
96.000000000000014E+0	4.396206848862935E-3	-74.905551190291405E+0
97.000000000000014E+0	4.887387337928308E-3	-73.818597289492445E+0
98.000000000000014E+0	4.063899645927621E-3	-76.404958357210617E+0
99.000000000000014E+0	12.983244079487718E-3	-79.327463529126106E+0
100.000000000000010E+0	27.781981364462867E-3	-81.569063573532091E+0
101.000000000000010E+0	17.143775564005266E-3	-83.980264378129888E+0
102.000000000000010E+0	4.883576910238063E-3	-80.915420405485079E+0
103.000000000000010E+0	857.170892693850790E-6	-83.942596040729114E+0
104.000000000000010E+0	1.897399749463652E-3	-86.388643721316072E+0
105.000000000000010E+0	2.207578699272121E-3	-88.027747687130756E+0
106.000000000000010E+0	1.160463098782019E-3	-89.539286646385818E+0
107.000000000000010E+0	1.891281826494103E-3	-92.232896701836154E+0
108.000000000000010E+0	2.930777794848428E-3	-94.395250762981391E+0
109.000000000000010E+0	1.109997620556623E-3	-95.973340415091840E+0
110.000000000000010E+0	925.711723849602400E-6	-96.359594753912134E+0
111.000000000000010E+0	1.835147040057974E-3	-98.770647028621269E+0
112.000000000000010E+0	1.279042028546228E-3	-101.379614869037610E+0
113.000000000000010E+0	2.278738384796003E-3	-99.241084834595938E+0
114.000000000000010E+0	965.539426716798250E-6	-97.264786096302060E+0
115.000000000000010E+0	12.808331839336475E-3	-94.129867512101569E+0
116.000000000000010E+0	15.613783520081815E-3	-96.112839571369406E+0
117.000000000000010E+0	5.091765545444112E-3	-97.619324637322165E+0
118.000000000000010E+0	3.294789885057266E-3	-98.139835599915656E+0
119.000000000000010E+0	2.439543054948162E-3	-99.246520078546766E+0
120.000000000000010E+0	2.381866214427939E-3	-100.175910330243610E+0
121.000000000000010E+0	580.716576834570890E-6	-101.211105871399000E+0
122.000000000000010E+0	516.661269186988530E-6	-101.100998641340510E+0
123.000000000000010E+0	447.084710313974130E-6	-101.181314515285420E+0
124.000000000000010E+0	1.317534718002079E-3	-102.068521747324890E+0
