Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	164.523664237366030E-3	3.479108777089094E+0
50.000000000000007E+0	471.745643575430310E-3	1.058234243189462E+0
51.000000000000007E+0	549.188804989824920E-3	3.305128457169372E+0
52.000000000000007E+0	364.806867050670340E-3	5.720540737213962E+0
53.000000000000007E+0	183.374999268825580E-3	2.804390634800888E+0
54.000000000000007E+0	181.443816225751200E-3	-101.653996434402620E-3
55.000000000000007E+0	112.296619640637930E-3	-3.021822227881839E+0
56.000000000000007E+0	47.281357416490304E-3	-872.832581107688130E-3
57.000000000000007E+0	100.640866616219880E-3	-3.643034502875500E+0
58.000000000000007E+0	73.321264772170977E-3	-5.396228775938404E+0
59.000000000000007E+0	83.220488048121224E-3	-7.072469551757912E+0
60.000000000000007E+0	71.928407932355623E-3	-9.908554479473128E+0
61.000000000000007E+0	29.444440194187866E-3	-7.336945490673231E+0
62.000000000000007E+0	47.435939467759647E-3	-4.271362085321957E+0
63.000000000000007E+0	38.259059530170163E-3	-7.179103157704009E+0
64.000000000000014E+0	16.122353269723014E-3	-4.277765130747900E+0
65.000000000000014E+0	15.113496297499819E-3	-4.499024425137703E+0
66.000000000000014E+0	31.258001562167716E-3	-6.916943768113462E+0
67.000000000000014E+0	21.022892610716239E-3	-9.380485200873263E+0
68.000000000000014E+0	15.416069358106453E-3	-11.370669723126763E+0
69.000000000000014E+0	19.227501641777150E-3	-13.699990983936367E+0
70.000000000000014E+0	26.471583569949397E-3	-10.597260585279757E+0
71.000000000000014E+0	20.666053750237615E-3	-13.168661217756576E+0
72.000000000000014E+0	16.907805181150152E-3	-16.124485007970652E+0
73.000000000000014E+0	12.858682403813109E-3	-18.965555955936512E+0
74.000000000000014E+0	3.186330043832535E-3	-16.504679427233459E+0
75.000000000000014E+0	5.704057333592196E-3	-15.633016339034061E+0
76.000000000000014E+0	18.978645491143101E-3	-18.722294931220105E+0
77.000000000000014E+0	17.521242478981586E-3	-15.654159174096222E+0
78.000000000000014E+0	16.079781912010736E-3	-13.053695566939682E+0
79.000000000000014E+0	19.312553432486990E-3	-15.500556932818450E+0
80.000000000000014E+0	21.374589834458058E-3	-17.580755671513693E+0
81.000000000000014E+0	10.274516379794284E-3	-19.882215735723310E+0
82.000000000000014E+0	7.039207552697794E-3	-20.681223639426381E+0
83.000000000000014E+0	10.162628750842938E-3	-17.982371468019700E+0
84.000000000000014E+0	22.467335038131125E-3	-20.793488298073044E+0
85.000000000000014E+0	14.941259367649166E-3	-22.821582798065677E+0
86.000000000000014E+0	11.620751322454225E-3	-23.757447086574043E+0
87.000000000000014E+0	11.237811741118946E-3	-25.713725385912049E+0
88.000000000000014E+0	6.043868419918740E-3	-28.410946047795662E+0
89.000000000000014E+0	11.675495978381634E-3	-31.103866405221144E+0
90.000000000000014E+0	15.051587186951666E-3	-33.193156719251967E+0
91.000000000000014E+0	3.669177327412140E-3	-35.198655587257384E+0
92.000000000000014E+0	4.859350732704457E-3	-34.381486503757472E+0
93.000000000000014E+0	2.243036139843902E-3	-35.268961002548181E+0
94.000000000000014E+0	5.702304996767349E-3	-36.145372737246937E+0
95.000000000000014E+0	5.478236764098750E-3	-37.956776722209611E+0
96.000000000000014E+0	2.617546767759709E-3	-40.363564932762955E+0
97.000000000000014E+0	4.186622479755243E-3	-43.185768873379786E+0
98.000000000000014E+0	6.439424714602387E-3	-45.202983284043540E+0
99.000000000000014E+0	20.066602922117815E-3	-46.923652332086590E+0
100.000000000000010E+0	31.424979094265490E-3	-49.001136328794942E+0
101.000000000000010E+0	13.410543776419736E-3	-50.843210325297989E+0
102.000000000000010E+0	8.452786489413043E-3	-51.429624680966093E+0
103.000000000000010E+0	6.728278148789486E-3	-53.765744243316391E+0
104.000000000000010E+0	3.320501710199764E-3	-55.770916026005004E+0
105.000000000000010E+0	939.062916791361200E-6	-57.164636583225892E+0
106.000000000000010E+0	3.442496115118912E-3	-56.386818641668064E+0
107.000000000000010E+0	5.427888194953308E-3	-58.383815734531410E+0
108.000000000000010E+0	3.807297012256483E-3	-60.535927218490720E+0
109.000000000000010E+0	2.391107435347815E-3	-63.165848729190998E+0
110.000000000000010E+0	2.455468587692577E-3	-64.940951504457757E+0
111.000000000000010E+0	604.532129699662220E-6	-65.764112667387778E+0
112.000000000000010E+0	3.482364749573866E-3	-65.639051249674196E+0
113.000000000000010E+0	2.808620808783483E-3	-67.053735689595015E+0
114.000000000000010E+0	4.272831574999641E-3	-66.530954602900735E+0
115.000000000000010E+0	13.129409514482212E-3	-67.490043383859941E+0
116.000000000000010E+0	14.563099289407267E-3	-69.227387891215883E+0
117.000000000000010E+0	6.331680103515397E-3	-71.799001694333256E+0
118.000000000000010E+0	3.797243904629140E-3	-74.381928982428789E+0
119.000000000000010E+0	943.803463477221670E-6	-76.794548623768634E+0
120.000000000000010E+0	1.489733731356667E-3	-78.881010821372499E+0
121.000000000000010E+0	1.504004304647993E-3	-79.787858735147353E+0
122.000000000000010E+0	1.565105650913085E-3	-80.497998609516344E+0
123.000000000000010E+0	3.287271759869440E-3	-82.145841216303509E+0
124.000000000000010E+0	4.408341786603154E-3	-84.095686704608752E+0
125.000000000000010E+0	2.617284043032820E-3	-85.945554143662292E+0
126.000000000000010E+0	944.228463527111520E-6	-86.284714182431514E+0
127.000000000000010E+0	2.189119136129872E-3	-87.321747722445210E+0
128.000000000000030E+0	1.841140175527743E-3	-89.008341051904381E+0
129.000000000000030E+0	689.442294544217000E-6	-90.923893190150878E+0
130.000000000000030E+0	508.711801288765500E-6	-89.998933890843361E+0
131.000000000000030E+0	661.339637697103070E-6	-91.620009007028088E+0
132.000000000000030E+0	247.358814350131690E-6	-89.285596760768982E+0
133.000000000000030E+0	729.989106434900610E-6	-90.820335057422255E+0
134.000000000000030E+0	1.053628653208859E-3	-91.735548418556277E+0
135.000000000000030E+0	597.858864826989580E-6	-93.038621160160446E+0
136.000000000000030E+0	536.028641488482040E-6	-96.013476806059174E+0
137.000000000000030E+0	1.117572596654756E-3	-97.211245071709868E+0
138.000000000000030E+0	909.518620219206400E-6	-97.852440754403830E+0
139.000000000000030E+0	846.840262605048560E-6	-99.388916780470708E+0
140.000000000000030E+0	520.023547194620440E-6	-101.409850197834910E+0
141.000000000000030E+0	474.042310315631360E-6	-101.073739870651680E+0
142.000000000000030E+0	658.928660306187910E-6	-102.253450576889110E+0
143.000000000000030E+0	191.478292834870850E-6	-103.964351346445260E+0
144.000000000000030E+0	400.881964637347610E-6	-100.861098907775900E+0
145.000000000000030E+0	357.584572292869380E-6	-102.365113828810210E+0
146.000000000000030E+0	340.620293790967550E-6	-105.315649703126600E+0
147.000000000000030E+0	456.199255721878200E-6	-106.819093608080280E+0
148.000000000000030E+0	153.200274708648880E-6	-107.248805084527750E+0
149.000000000000030E+0	782.292445753021160E-6	-107.519634943386360E+0
150.000000000000030E+0	1.036327215037532E-3	-109.198715365512430E+0
151.000000000000030E+0	159.081561231208330E-6	-111.625062749399160E+0
152.000000000000030E+0	465.916150696624750E-6	-108.643070437921680E+0
153.000000000000030E+0	356.615214579065300E-6	-109.266501264437580E+0
154.000000000000030E+0	269.019247583968960E-6	-109.688791109610520E+0
155.000000000000030E+0	251.345566108388830E-6	-110.411046573605400E+0
156.000000000000030E+0	333.118755389112950E-6	-112.001825479787030E+0
157.000000000000030E+0	253.925886634178030E-6	-113.825891945957650E+0
158.000000000000030E+0	238.547295604840200E-6	-115.565747440847220E+0
159.000000000000030E+0	516.091126731262520E-6	-116.919603494699960E+0
160.000000000000030E+0	413.443467914277410E-6	-118.607196382410280E+0
161.000000000000030E+0	179.039453592195760E-6	-116.273416174474020E+0
162.000000000000030E+0	475.331367479094960E-6	-118.049354766964010E+0
163.000000000000030E+0	326.864172885774230E-6	-119.234466569016220E+0
164.000000000000030E+0	175.392176957303080E-6	-120.428608027611290E+0
165.000000000000030E+0	190.271545923260370E-6	-123.074300203572290E+0
166.000000000000030E+0	393.548224354117070E-6	-124.864509300564510E+0
167.000000000000030E+0	257.137656591759370E-6	-125.604050390871950E+0
168.000000000000030E+0	260.723800465789980E-6	-125.164012969578320E+0
169.000000000000030E+0	326.258364544564790E-6	-125.583249839413130E+0
170.000000000000030E+0	322.354085641562270E-6	-126.705163306828210E+0
171.000000000000030E+0	286.802817098070200E-6	-128.185162601832100E+0
172.000000000000030E+0	310.598646288916360E-6	-129.392869793334510E+0
173.000000000000030E+0	336.183894261727590E-6	-130.517580444255660E+0
174.000000000000030E+0	242.766185434906010E-6	-131.832296839156070E+0
175.000000000000030E+0	74.379680342147338E-6	-133.624923635606850E+0
176.000000000000030E+0	76.601911416294928E-6	-136.005734838170720E+0
177.000000000000030E+0	162.799134934156690E-6	-137.489808775294790E+0
178.000000000000030E+0	86.641698654826293E-6	-139.421936019681080E+0
179.000000000000030E+0	111.606360651150490E-6	-136.734672748080980E+0
180.000000000000030E+0	26.653586652338694E-6	-136.573351590778170E+0
181.000000000000030E+0	126.221836455139510E-6	-136.789451549118010E+0
182.000000000000030E+0	114.089655746751810E-6	-135.420824724354360E+0
183.000000000000030E+0	457.196423726452080E-6	-136.663541441931580E+0
184.000000000000030E+0	553.877765455692680E-6	-137.972186221279290E+0
185.000000000000030E+0	363.062384166337510E-6	-139.165826432446270E+0
186.000000000000030E+0	136.191250061289570E-6	-140.423264782993930E+0
187.000000000000030E+0	43.180176847226123E-6	-137.969300741439410E+0
188.000000000000030E+0	108.302333152877360E-6	-139.721124439215600E+0
189.000000000000030E+0	102.477149111313290E-6	-141.818340529129670E+0
190.000000000000030E+0	56.451284817051670E-6	-143.597981646768940E+0
191.000000000000030E+0	160.578851323193450E-6	-140.699359236921340E+0
192.000000000000030E+0	144.864365270917140E-6	-142.401361277832960E+0
193.000000000000030E+0	104.732980953190190E-6	-145.047275970986620E+0
194.000000000000030E+0	68.568825913455260E-6	-142.490631825547950E+0
195.000000000000030E+0	158.122677073650360E-6	-144.435471356956380E+0
196.000000000000030E+0	156.590411731731840E-6	-145.691350593068080E+0
197.000000000000030E+0	73.861127106667818E-6	-146.860722293585500E+0
198.000000000000030E+0	146.862855227300970E-6	-149.598684588469330E+0
199.000000000000030E+0	20.935244982645486E-6	-149.701594201454640E+0
200.000000000000030E+0	256.934038395787370E-6	-148.512387472102970E+0
201.000000000000030E+0	210.194041456733340E-6	-149.027157604646450E+0
202.000000000000030E+0	204.555368948687070E-6	-149.457944066932980E+0
203.000000000000030E+0	159.466879973822410E-6	-150.555148541389770E+0
204.000000000000030E+0	62.531656272844406E-6	-152.601767777919780E+0
205.000000000000030E+0	93.349266539497806E-6	-152.912819948102570E+0
206.000000000000030E+0	135.377680734440580E-6	-151.467842481925970E+0
207.000000000000030E+0	464.276499189422610E-6	-151.721304648581910E+0
208.000000000000030E+0	239.432535290047020E-6	-152.543613057842260E+0
209.000000000000030E+0	91.529157916106336E-6	-150.202810728680530E+0
210.000000000000030E+0	67.187007084186189E-6	-150.761635209803070E+0
211.000000000000030E+0	114.941035623281600E-6	-151.502115899408720E+0
212.000000000000030E+0	159.797910828694930E-6	-152.664335423532440E+0
213.000000000000030E+0	102.788527719504400E-6	-153.454025455199630E+0
214.000000000000030E+0	220.113666088353390E-6	-153.041492571039950E+0
215.000000000000030E+0	632.455492297140310E-6	-153.691192726941150E+0
216.000000000000030E+0	700.790936037332460E-6	-154.669211207989040E+0
217.000000000000030E+0	392.406691194294980E-6	-155.880604923588070E+0
218.000000000000030E+0	160.991532550276910E-6	-157.025866341095990E+0
219.000000000000030E+0	209.016741125653980E-6	-158.051080453669390E+0
220.000000000000030E+0	388.508862536931500E-6	-158.832858921738190E+0
221.000000000000030E+0	301.984193718840540E-6	-159.618806239460530E+0
222.000000000000030E+0	104.974154708613150E-6	-160.536065124715380E+0
223.000000000000030E+0	136.117455054524410E-6	-160.465432888733490E+0
224.000000000000030E+0	223.916405594596350E-6	-160.251929439517450E+0
225.000000000000030E+0	214.134344266471960E-6	-160.388106241572070E+0
226.000000000000030E+0	98.662164929464222E-6	-162.460878691267140E+0
227.000000000000030E+0	233.152608449431010E-6	-163.732175673462650E+0
228.000000000000030E+0	258.953192631754430E-6	-164.567093279695570E+0
229.000000000000030E+0	217.257429416138250E-6	-165.293908187984530E+0
230.000000000000030E+0	144.599113166893880E-6	-166.445028740293030E+0
231.000000000000030E+0	196.768934806772030E-6	-167.949580241477240E+0
232.000000000000030E+0	133.279894879112120E-6	-168.939164709184010E+0
233.000000000000030E+0	103.732310704390540E-6	-170.530499032394400E+0
234.000000000000030E+0	218.167982714678610E-6	-170.684042364780770E+0
235.000000000000030E+0	137.722772164563800E-6	-170.688738393150690E+0
236.000000000000030E+0	141.875084564382940E-6	-169.214545096714860E+0
237.000000000000030E+0	78.715335913299192E-6	-169.630376066284440E+0
238.000000000000030E+0	212.003294185791040E-6	-167.115459157080150E+0
239.000000000000030E+0	304.938420130919840E-6	-167.647478604274250E+0
240.000000000000030E+0	155.280701355532510E-6	-168.667174974982940E+0
241.000000000000030E+0	144.032260909152020E-6	-169.539675130503700E+0
242.000000000000030E+0	146.546529572419340E-6	-170.456865395070480E+0
243.000000000000030E+0	231.476056693140540E-6	-171.514288990640100E+0
244.000000000000030E+0	121.295064869734450E-6	-171.638689473744110E+0
245.000000000000030E+0	47.505619396625766E-6	-171.018452081783660E+0
246.000000000000030E+0	104.146563385635770E-6	-172.462992150004600E+0
247.000000000000030E+0	328.473262728056620E-6	-172.893989848957030E+0
248.000000000000030E+0	343.037495492792330E-6	-173.233091988816880E+0
249.000000000000030E+0	253.669467815470050E-6	-172.207928347764440E+0
250.000000000000030E+0	330.279669199258020E-6	-172.378797144210100E+0
251.000000000000030E+0	118.809315733173240E-6	-174.352690256488900E+0
252.000000000000030E+0	192.105089956677200E-6	-174.576941502311830E+0
253.000000000000030E+0	316.785737853586100E-6	-173.879773806235560E+0
254.000000000000030E+0	339.585260237424490E-6	-173.902864355508170E+0
255.000000000000030E+0	245.393792759967590E-6	-174.370023255623950E+0
256.000000000000060E+0	17.913267592405306E-6	-172.089190577543830E+0
257.000000000000060E+0	160.719759064581890E-6	-171.844726353039930E+0
258.000000000000060E+0	187.927814221224300E-6	-170.940856001736190E+0
259.000000000000060E+0	329.013360362019160E-6	-170.484228666670620E+0
260.000000000000060E+0	232.402693446688410E-6	-170.218901716950280E+0
261.000000000000060E+0	285.259053232145690E-6	-169.281170396636240E+0
262.000000000000060E+0	464.112843535507590E-6	-169.195867737511120E+0
263.000000000000060E+0	534.417432701225360E-6	-168.832273271323200E+0
264.000000000000060E+0	295.151482317689810E-6	-169.123787465820070E+0
265.000000000000060E+0	339.085682184189600E-6	-170.972559539326910E+0
266.000000000000060E+0	168.500089609266410E-6	-171.865412413656770E+0
267.000000000000060E+0	380.237628737440320E-6	-173.535989505525260E+0
268.000000000000060E+0	472.337428475280670E-6	-173.295456996392400E+0
269.000000000000060E+0	287.064978112591700E-6	-172.710239168050320E+0
270.000000000000060E+0	540.164514043712210E-6	-172.089220174848920E+0
271.000000000000060E+0	877.137156261489700E-6	-172.392116243217970E+0
272.000000000000060E+0	660.672468984831070E-6	-172.656125285738260E+0
273.000000000000060E+0	238.479393463785960E-6	-172.261723610097560E+0
274.000000000000060E+0	178.527110892744440E-6	-171.530287085741800E+0
275.000000000000060E+0	217.812110690763720E-6	-170.654849147831670E+0
276.000000000000060E+0	281.845955946195490E-6	-169.368540439723890E+0
277.000000000000060E+0	388.780149358256150E-6	-168.497272495221980E+0
278.000000000000060E+0	201.463973463354530E-6	-167.074346676514490E+0
279.000000000000060E+0	449.176951119825230E-6	-165.996419926481650E+0
280.000000000000060E+0	377.746978653480290E-6	-165.355165591375400E+0
281.000000000000060E+0	375.496455630442020E-6	-165.065743282851830E+0
282.000000000000060E+0	426.217850299313820E-6	-166.572057314160530E+0
283.000000000000060E+0	880.015827082285410E-6	-167.340441093634270E+0
284.000000000000060E+0	855.811187441163660E-6	-167.823034837361800E+0
285.000000000000060E+0	743.116635620106290E-6	-167.875448015792670E+0
286.000000000000060E+0	1.403366287683711E-3	-167.502314360995910E+0
287.000000000000060E+0	1.757934916550436E-3	-167.396859522363740E+0
288.000000000000060E+0	1.275388732338684E-3	-167.208822581158870E+0
289.000000000000060E+0	881.302404071900650E-6	-166.832167878697620E+0
290.000000000000060E+0	584.400794135775480E-6	-167.660079667834280E+0
291.000000000000060E+0	1.174008335416118E-3	-167.709141776668130E+0
292.000000000000060E+0	1.487321466613011E-3	-166.913049640574680E+0
293.000000000000060E+0	1.210274420825372E-3	-166.074640153638170E+0
294.000000000000060E+0	327.420488601379440E-6	-165.413677569343830E+0
295.000000000000060E+0	224.029317194423120E-6	-165.928553137282620E+0
296.000000000000060E+0	621.471945363357870E-6	-165.457517870162430E+0
297.000000000000060E+0	161.016492119245680E-6	-166.369521668872860E+0
298.000000000000060E+0	508.509191657576510E-6	-167.022444735239390E+0
299.000000000000060E+0	787.606863286056300E-6	-166.122582828125130E+0
300.000000000000060E+0	643.732838367607920E-6	-166.093981374878690E+0
301.000000000000060E+0	660.234019616433360E-6	-167.757989979958520E+0
302.000000000000060E+0	604.948543134678950E-6	-167.712167463715100E+0
303.000000000000060E+0	447.300199860728580E-6	-165.274342081972890E+0
304.000000000000060E+0	45.963350884538066E-6	-165.777951952634140E+0
305.000000000000060E+0	460.951450377647800E-6	-167.428785506430020E+0
306.000000000000060E+0	480.350876051276170E-6	-164.630723216401460E+0
307.000000000000060E+0	1.108635284155647E-3	-164.199475330536780E+0
308.000000000000060E+0	790.623594542703870E-6	-163.617715705788240E+0
309.000000000000060E+0	384.005920379461700E-6	-163.569423084540770E+0
310.000000000000060E+0	259.403550984285770E-6	-163.409732077506590E+0
311.000000000000060E+0	158.574895929214610E-6	-162.505835716421810E+0
312.000000000000060E+0	107.073427550592570E-6	-161.882791041040040E+0
313.000000000000060E+0	517.462939738388020E-6	-160.447099383814960E+0
314.000000000000060E+0	803.157558539476700E-6	-159.407343389486980E+0
315.000000000000060E+0	1.255170529601812E-3	-157.615627645935150E+0
316.000000000000060E+0	1.641695329081347E-3	-157.228913869948480E+0
317.000000000000060E+0	1.561323455953778E-3	-157.580904981900320E+0
318.000000000000060E+0	1.148531259354170E-3	-157.592544869821100E+0
319.000000000000060E+0	405.153191546957930E-6	-157.716412001199980E+0
320.000000000000060E+0	142.365672254431490E-6	-156.848674045151340E+0
321.000000000000060E+0	516.067211794952390E-6	-154.756506076186890E+0
322.000000000000060E+0	841.793639621050320E-6	-154.087153793719640E+0
323.000000000000060E+0	764.327918263378510E-6	-153.843543491449420E+0
324.000000000000060E+0	500.731811330773640E-6	-153.186578462896560E+0
325.000000000000060E+0	753.149441982168800E-6	-150.714332815640230E+0
326.000000000000060E+0	1.058916796044541E-3	-150.199000491921910E+0
327.000000000000060E+0	700.496666833222100E-6	-150.150854111011680E+0
328.000000000000060E+0	119.913028515015700E-6	-150.727923934531930E+0
329.000000000000060E+0	591.899516691068950E-6	-151.882834945851930E+0
330.000000000000060E+0	250.928478733171680E-6	-151.591316617066100E+0
331.000000000000060E+0	242.987727965579080E-6	-152.905797335139280E+0
332.000000000000060E+0	281.413313660151830E-6	-153.056677451707120E+0
333.000000000000060E+0	810.829933779943990E-6	-152.652717064569150E+0
334.000000000000060E+0	773.088171911006810E-6	-152.119833516907590E+0
335.000000000000060E+0	293.101341076574470E-6	-151.681892334749360E+0
336.000000000000060E+0	135.737362971987410E-6	-149.291189400329050E+0
337.000000000000060E+0	560.877974508496240E-6	-152.130651839513150E+0
338.000000000000060E+0	1.054565287622813E-3	-151.394079892282490E+0
339.000000000000060E+0	391.377161121590400E-6	-151.293509463357680E+0
340.000000000000060E+0	324.449467472350910E-6	-151.818600191191710E+0
341.000000000000060E+0	104.248431973691510E-6	-152.952779031558660E+0
342.000000000000060E+0	582.944035087112860E-6	-152.461325530438900E+0
343.000000000000060E+0	588.649323477237840E-6	-151.312326825845420E+0
344.000000000000060E+0	330.586485836410390E-6	-148.944483632674040E+0
345.000000000000060E+0	582.280805427811380E-6	-146.851368271269170E+0
346.000000000000060E+0	325.812487399703690E-6	-144.900415146277420E+0
347.000000000000060E+0	390.081878849336480E-6	-142.487689334116880E+0
348.000000000000060E+0	254.330930449766480E-6	-142.177721863303020E+0
