Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	1.694110985282758E-9
50.000000000000007E+0	3.987254862946160E-9
51.000000000000007E+0	757.502293842208740E-12
52.000000000000007E+0	73.507518755566173E-12
53.000000000000007E+0	670.173133002518030E-12
54.000000000000007E+0	236.545111999310540E-12
55.000000000000007E+0	57.096763685203921E-12
56.000000000000007E+0	60.444208653243670E-12
57.000000000000007E+0	281.340698402610010E-12
58.000000000000007E+0	380.175504659749340E-12
59.000000000000007E+0	115.994123573433720E-12
60.000000000000007E+0	21.954508538967410E-12
61.000000000000007E+0	148.765552473052560E-12
62.000000000000007E+0	2.098930716464081E-9
63.000000000000007E+0	1.300640305448089E-9
64.000000000000014E+0	14.258206821646370E-12
65.000000000000014E+0	49.285150603952919E-12
66.000000000000014E+0	137.417279380964020E-12
67.000000000000014E+0	139.732861804616320E-12
68.000000000000014E+0	103.101258464579570E-12
69.000000000000014E+0	191.580107957689670E-12
70.000000000000014E+0	45.510189757970300E-12
71.000000000000014E+0	334.523178657874740E-12
72.000000000000014E+0	328.193714366413080E-12
73.000000000000014E+0	92.726382699573312E-12
74.000000000000014E+0	949.987362083605480E-12
75.000000000000014E+0	510.954451994545400E-12
76.000000000000014E+0	383.130128886576030E-12
77.000000000000014E+0	923.306478704248060E-12
78.000000000000014E+0	1.022446328093020E-9
79.000000000000014E+0	316.578661456601400E-12
80.000000000000014E+0	161.718671616570500E-12
81.000000000000014E+0	181.008178389276980E-12
82.000000000000014E+0	41.866033340006178E-12
83.000000000000014E+0	113.655401317009330E-12
84.000000000000014E+0	308.978153076833410E-12
85.000000000000014E+0	311.734893296980710E-12
86.000000000000014E+0	259.317297517294270E-12
87.000000000000014E+0	493.273777319691390E-12
88.000000000000014E+0	372.985935023172590E-12
89.000000000000014E+0	653.511340233198570E-12
90.000000000000014E+0	781.118927501583550E-12
91.000000000000014E+0	180.019549148097390E-12
92.000000000000014E+0	68.138536576254810E-12
93.000000000000014E+0	86.341757984783899E-12
94.000000000000014E+0	157.194944139282600E-12
95.000000000000014E+0	126.817379543879420E-12
96.000000000000014E+0	34.573564300513766E-12
97.000000000000014E+0	123.078632495648010E-12
98.000000000000014E+0	331.391341094487700E-12
99.000000000000014E+0	15.873974182380416E-9
100.000000000000010E+0	53.136290271295448E-9
101.000000000000010E+0	8.994038423692220E-9
102.000000000000010E+0	1.328058985655304E-9
103.000000000000010E+0	512.606159402123580E-12
104.000000000000010E+0	15.098155470508953E-12
105.000000000000010E+0	18.565987760693871E-12
106.000000000000010E+0	246.351531561397110E-12
107.000000000000010E+0	330.909246272446400E-12
108.000000000000010E+0	643.788502360987130E-12
109.000000000000010E+0	161.403880844541270E-12
110.000000000000010E+0	1.800513348614049E-12
111.000000000000010E+0	45.214713224714908E-12
112.000000000000010E+0	208.187101430989070E-12
113.000000000000010E+0	11.666673926060006E-9
114.000000000000010E+0	10.243534490194045E-9
115.000000000000010E+0	1.540167622511827E-9
116.000000000000010E+0	1.114964131386440E-9
117.000000000000010E+0	103.716661473862480E-12
118.000000000000010E+0	18.027858550367915E-12
119.000000000000010E+0	220.915252010844670E-12
120.000000000000010E+0	311.241101456596700E-12
121.000000000000010E+0	127.507992159392960E-12
122.000000000000010E+0	1.543585693322876E-12
123.000000000000010E+0	281.153325914871820E-12
124.000000000000010E+0	929.538426612797560E-12
125.000000000000010E+0	1.246970951834281E-9
126.000000000000010E+0	327.851681208197990E-12
127.000000000000010E+0	374.676484889085520E-12
128.000000000000030E+0	458.426180779491460E-12
129.000000000000030E+0	20.263876658555548E-12
130.000000000000030E+0	365.811148964905680E-12
131.000000000000030E+0	197.762249006070440E-12
132.000000000000030E+0	451.116434693147920E-12
133.000000000000030E+0	158.175802391098500E-12
134.000000000000030E+0	6.234654016285491E-12
135.000000000000030E+0	48.264126642113006E-12
136.000000000000030E+0	94.415764123288006E-12
137.000000000000030E+0	271.726292841634460E-12
138.000000000000030E+0	601.091963283260160E-12
139.000000000000030E+0	219.758021937709580E-12
140.000000000000030E+0	735.617765605949870E-12
141.000000000000030E+0	54.652329527162579E-12
142.000000000000030E+0	362.921310265395180E-12
143.000000000000030E+0	135.633172216714290E-12
144.000000000000030E+0	76.261616817000403E-12
145.000000000000030E+0	204.894817567964480E-12
146.000000000000030E+0	300.375316173596990E-12
147.000000000000030E+0	693.176515428634610E-12
148.000000000000030E+0	109.087925639003490E-12
149.000000000000030E+0	2.190312528586225E-9
150.000000000000030E+0	10.081978008786189E-9
151.000000000000030E+0	2.245849158985662E-9
152.000000000000030E+0	350.688999457323300E-12
153.000000000000030E+0	142.175516803565270E-12
154.000000000000030E+0	163.167152432869350E-12
155.000000000000030E+0	368.094626481399150E-12
156.000000000000030E+0	150.180032823570210E-12
157.000000000000030E+0	90.084904757536607E-12
158.000000000000030E+0	59.408980845156253E-12
159.000000000000030E+0	145.696331370853480E-12
160.000000000000030E+0	507.400332058985770E-12
161.000000000000030E+0	736.374215770061280E-12
162.000000000000030E+0	854.435932279476460E-12
163.000000000000030E+0	332.293515639567920E-12
164.000000000000030E+0	29.290880614342964E-12
165.000000000000030E+0	46.007999059265293E-12
166.000000000000030E+0	29.506750318545736E-12
167.000000000000030E+0	47.937898224353683E-12
168.000000000000030E+0	190.235797483421440E-12
169.000000000000030E+0	1.009903070510505E-9
170.000000000000030E+0	735.898013282387330E-12
171.000000000000030E+0	145.884273527600190E-12
172.000000000000030E+0	893.165611746297710E-12
173.000000000000030E+0	1.210017378250861E-9
174.000000000000030E+0	271.070430618827650E-12
175.000000000000030E+0	259.685920018142580E-12
176.000000000000030E+0	363.393929606163700E-12
177.000000000000030E+0	1.078395545765391E-9
178.000000000000030E+0	1.224061226259637E-9
179.000000000000030E+0	51.524468161760275E-12
180.000000000000030E+0	51.253051548661831E-12
181.000000000000030E+0	49.248082195360676E-12
182.000000000000030E+0	151.390962027760810E-12
183.000000000000030E+0	21.446837637101446E-12
184.000000000000030E+0	623.320575127607550E-12
185.000000000000030E+0	163.815036033315670E-12
186.000000000000030E+0	245.463888961463320E-12
187.000000000000030E+0	98.715186124354141E-12
188.000000000000030E+0	60.883984533450961E-12
189.000000000000030E+0	192.597788240596240E-12
190.000000000000030E+0	481.116899643309520E-12
191.000000000000030E+0	524.224873228338230E-12
192.000000000000030E+0	903.847689294892510E-12
193.000000000000030E+0	880.163772037089760E-12
194.000000000000030E+0	137.592565154213540E-12
195.000000000000030E+0	206.239133527035990E-12
196.000000000000030E+0	502.264670057758300E-12
197.000000000000030E+0	57.847695351243416E-12
198.000000000000030E+0	361.613039970488160E-12
199.000000000000030E+0	396.829187281931940E-12
200.000000000000030E+0	615.978780562492040E-12
201.000000000000030E+0	268.629736035792970E-12
202.000000000000030E+0	124.482409308061270E-12
203.000000000000030E+0	208.142991082531010E-12
204.000000000000030E+0	282.829660055549500E-12
205.000000000000030E+0	1.878797091638649E-9
206.000000000000030E+0	2.386515718046739E-9
207.000000000000030E+0	396.596476046162220E-12
208.000000000000030E+0	321.284665904378120E-12
209.000000000000030E+0	460.010958441436820E-12
210.000000000000030E+0	157.377954530005710E-12
211.000000000000030E+0	32.133175343987304E-12
212.000000000000030E+0	145.869082786714560E-12
213.000000000000030E+0	5.075346041272207E-9
214.000000000000030E+0	11.493766460602999E-9
215.000000000000030E+0	5.160066659553167E-9
216.000000000000030E+0	651.677896979637690E-12
217.000000000000030E+0	163.262982539809290E-12
218.000000000000030E+0	791.634334290589700E-12
219.000000000000030E+0	388.044098930097450E-12
220.000000000000030E+0	30.581293705105908E-12
221.000000000000030E+0	179.085382774145080E-12
222.000000000000030E+0	135.934628129903390E-12
223.000000000000030E+0	57.122335130203776E-12
224.000000000000030E+0	81.622989860702945E-12
225.000000000000030E+0	634.984473935656770E-12
226.000000000000030E+0	1.050043733140055E-9
227.000000000000030E+0	61.527874619846002E-12
228.000000000000030E+0	192.320732504048500E-12
229.000000000000030E+0	6.497239064161053E-12
230.000000000000030E+0	496.757376200458410E-12
231.000000000000030E+0	162.679428351944550E-12
232.000000000000030E+0	287.295044977692730E-12
233.000000000000030E+0	300.222380329396580E-12
234.000000000000030E+0	42.057953023710333E-12
235.000000000000030E+0	49.724533532244102E-12
236.000000000000030E+0	395.728526909615130E-12
237.000000000000030E+0	540.692088008625880E-12
238.000000000000030E+0	494.121040281865130E-12
239.000000000000030E+0	45.706881435674011E-12
240.000000000000030E+0	16.363153964574866E-12
241.000000000000030E+0	369.338007790379640E-12
242.000000000000030E+0	405.947612991309500E-12
243.000000000000030E+0	6.199553629777577E-12
244.000000000000030E+0	164.933368002486990E-12
245.000000000000030E+0	512.124769196952000E-12
246.000000000000030E+0	291.254488010986620E-12
247.000000000000030E+0	31.182547810786661E-12
248.000000000000030E+0	16.269290674145924E-12
249.000000000000030E+0	628.279309335300870E-12
250.000000000000030E+0	1.462603254328683E-9
251.000000000000030E+0	42.901014926687719E-12
252.000000000000030E+0	67.557595397108007E-12
253.000000000000030E+0	49.359327315899788E-12
254.000000000000030E+0	6.733767092670012E-12
255.000000000000030E+0	130.602155286534050E-12
256.000000000000060E+0	404.951553734332990E-12
257.000000000000060E+0	21.398298563522833E-12
258.000000000000060E+0	98.208229620215184E-12
259.000000000000060E+0	169.577102221241980E-12
260.000000000000060E+0	293.208884805542050E-12
261.000000000000060E+0	434.381737887134470E-12
262.000000000000060E+0	2.758636214115052E-12
263.000000000000060E+0	842.383699021236140E-12
264.000000000000060E+0	381.209869617593270E-12
265.000000000000060E+0	393.721954250306130E-12
266.000000000000060E+0	966.738252091931470E-12
267.000000000000060E+0	272.753911113734080E-12
268.000000000000060E+0	194.265495561214420E-12
269.000000000000060E+0	410.062514826351950E-12
270.000000000000060E+0	881.089681839804670E-15
271.000000000000060E+0	443.042244223744420E-12
272.000000000000060E+0	161.452029841881440E-12
273.000000000000060E+0	133.865049660364140E-12
274.000000000000060E+0	597.621937888370240E-12
275.000000000000060E+0	368.461216298750150E-12
276.000000000000060E+0	194.511116966900240E-12
277.000000000000060E+0	503.483582198564000E-12
278.000000000000060E+0	191.094066018847300E-12
279.000000000000060E+0	243.187386716740670E-12
280.000000000000060E+0	148.380555383284270E-12
281.000000000000060E+0	100.696641208401140E-12
282.000000000000060E+0	100.740624859127520E-12
283.000000000000060E+0	42.397822532840405E-12
284.000000000000060E+0	45.139888249366454E-12
285.000000000000060E+0	768.794177451609660E-12
286.000000000000060E+0	483.055199845764320E-12
287.000000000000060E+0	70.999719795600795E-12
288.000000000000060E+0	72.381550228256848E-12
289.000000000000060E+0	308.798746716045380E-12
290.000000000000060E+0	405.780561269910920E-12
291.000000000000060E+0	114.156970948630480E-12
292.000000000000060E+0	5.747003314838539E-12
293.000000000000060E+0	55.481151328772813E-12
294.000000000000060E+0	114.676986149195290E-12
295.000000000000060E+0	57.983357889910729E-12
296.000000000000060E+0	528.880615352186810E-12
297.000000000000060E+0	1.953192414881661E-9
298.000000000000060E+0	934.628605485805440E-12
299.000000000000060E+0	2.915127473584981E-9
300.000000000000060E+0	4.965355579505143E-9
301.000000000000060E+0	975.717195693016080E-12
302.000000000000060E+0	783.872438120512590E-12
303.000000000000060E+0	423.898032434474090E-12
304.000000000000060E+0	257.726693031361750E-12
305.000000000000060E+0	47.847220266101740E-12
306.000000000000060E+0	179.299497530200930E-12
307.000000000000060E+0	94.298135247007339E-12
308.000000000000060E+0	212.953544643999450E-12
309.000000000000060E+0	63.333377979559502E-12
310.000000000000060E+0	337.005915093308310E-12
311.000000000000060E+0	44.138539021302795E-12
312.000000000000060E+0	297.640741894681080E-12
313.000000000000060E+0	337.257506708874530E-12
314.000000000000060E+0	38.053868498727319E-12
315.000000000000060E+0	372.628703168461760E-12
316.000000000000060E+0	461.516582156487300E-12
317.000000000000060E+0	360.708148484441460E-12
318.000000000000060E+0	114.568881845567800E-12
319.000000000000060E+0	342.781256764663000E-12
320.000000000000060E+0	184.029241818905240E-12
321.000000000000060E+0	347.436678511165510E-12
322.000000000000060E+0	830.921690042465010E-12
323.000000000000060E+0	530.225115672783720E-12
324.000000000000060E+0	37.678150289700110E-12
325.000000000000060E+0	38.888566140658580E-12
326.000000000000060E+0	45.610431194877007E-12
327.000000000000060E+0	142.776976160995310E-12
328.000000000000060E+0	758.580990570302200E-12
